alpha,CL,CD,CM
-30.0,-0.9436104915407253,0.3540036524008602,0.1266588799544278
-29.0,-0.919137358023679,0.3468678674725376,0.12021017511890751
-28.0,-0.8936637472090043,0.3407776112047736,0.11356500140622586
-27.0,-0.8675979414743697,0.33357713434394626,0.10689432201399389
-26.0,-0.8412362007330364,0.32435920131269325,0.10034531855775215
-25.0,-0.814433696430684,0.3137586132494387,0.09397628451550528
-24.0,-0.7869742462784918,0.3027000238946962,0.08781994381284475
-23.0,-0.7588250612043503,0.29159433722068767,0.08191313192434514
-22.0,-0.7300398324743249,0.2804429362142709,0.07627784051923119
-21.0,-0.7007187874203554,0.2690935693003762,0.070930460851102
-20.0,-0.6710209335339504,0.2573770254641833,0.06589379272970816
-19.0,-0.6411015182303448,0.2451753956983017,0.06117937287104211
-18.0,-0.610959791871,0.2324818841468046,0.05675902097688621
-17.0,-0.5802415707821785,0.2194638222412116,0.05254808586327762
-16.0,-0.5482726736367276,0.20638129152196122,0.048414117650890806
-15.0,-0.5150009404873764,0.19338908599876548,0.044331038128744
-14.0,-0.48087540593611333,0.18048762471278776,0.040355532893362286
-13.0,-0.44607816448070414,0.16755873568492274,0.036445113824145677
-12.0,-0.4105900596778209,0.1545620683698207,0.03245728803943515
-11.0,-0.3738836964642893,0.14181313863366446,0.02826229018340905
-10.0,-0.33606139699832227,0.12973502281197757,0.024151250927699725
-9.0,-0.2979985731746865,0.11876433100216846,0.0203977461748828
-8.0,-0.2595228571058205,0.10899664338104263,0.01704840339536394
-7.0,-0.21843008861867058,0.1001343714790965,0.013830093517090258
-6.0,-0.1716950024816174,0.09180216089027615,0.0102943604502905
-5.0,-0.11683471370916715,0.08373305830692762,0.005981444970849653
-4.0,-0.05268669612061727,0.07615243804811635,0.0005306515407440496
-3.0,0.020490096426347637,0.06930894009127955,-0.006190778672450234
-2.0,0.10143482383521907,0.06299119862694275,-0.013878379227403303
-1.0,0.18880188729208724,0.0570082721697021,-0.021758623070153235
0.0,0.28230349096035023,0.05161489574183039,-0.028755057013652573
1.0,0.3838317570222481,0.04790580159450602,-0.034473824953933155
2.0,0.4898140203542594,0.04560456180762396,-0.038032753684136736
3.0,0.5914171358599145,0.04354152709046298,-0.03876091287078905
4.0,0.6889143597634164,0.04110828634291769,-0.03762278424650389
5.0,0.7954193548427442,0.03877621246301257,-0.03637921915729375
6.0,0.9081857975529624,0.03753914576286042,-0.03488038202533289
7.0,1.0222969304622436,0.0381577489287396,-0.03272203696607223
8.0,1.1262460690584686,0.04129194096743481,-0.028427745212194006
9.0,1.2066202464675018,0.04637892844121191,-0.023092803770546504
10.0,1.2392872183324275,0.05462638710151671,-0.018428255412624852
11.0,1.1592969302249343,0.07540433726389381,-0.023714951091000185
12.0,1.018085492402206,0.11738650949460784,-0.0487904162809795
13.0,0.9900012848339584,0.14369594425771706,-0.06912963054837311
14.0,0.9532636611936791,0.18146739897458822,-0.08687126414851341
15.0,0.966033725168253,0.19771454116338436,-0.1024473990233066
16.0,1.0223612148129175,0.19073985151530362,-0.1109445379780905
17.0,1.061692000202111,0.19364031134127155,-0.11859734335922774
18.0,1.0945909503613336,0.20126633689043397,-0.12597877553760098
19.0,1.1216907443417687,0.2106407957014486,-0.13225983949289594
20.0,1.1467380202659976,0.22046012706827217,-0.13771767833940685
21.0,1.1720189249742516,0.23044219010518585,-0.14273180638433317
22.0,1.1980239474533443,0.24086207930241552,-0.14755492572616044
23.0,1.2248399687505782,0.25194987437148575,-0.15234875789258753
24.0,1.2520801416255585,0.2635548515579999,-0.1572217227230728
25.0,1.2789287158112084,0.27513887185686015,-0.16220987199678916
26.0,1.3047531840511721,0.28623860203561596,-0.16731075865369463
27.0,1.3292937547971078,0.29672623558256256,-0.17250330918832008
28.0,1.352549331960045,0.3067419385594591,-0.17774530921612974
29.0,1.3746017560024568,0.3165157965716885,-0.18298337393265204
30.0,1.3954989177730097,0.32617906132071534,-0.1881738164496036
