alpha,CL,CD,CM
-30.0,-0.9675899657018984,0.37694283115448934,0.1354935612486673
-29.0,-0.9441673109612988,0.36358929979117244,0.12944659836891242
-28.0,-0.9189782114992895,0.3495880832179588,0.12317401834258997
-27.0,-0.8923328673626155,0.33672631645951795,0.11671361093665784
-26.0,-0.8644968124382716,0.32636722100329346,0.11009905649014656
-25.0,-0.8355316183492314,0.31794270171549044,0.1033789087638991
-24.0,-0.8055285110223864,0.30940912880357846,0.09665116371697256
-23.0,-0.774797045150587,0.2991438022564886,0.09004997315375637
-22.0,-0.7434130987895051,0.28722288909103594,0.08365312083639732
-21.0,-0.7113315531372386,0.27477730396691785,0.07752448303973197
-20.0,-0.6788171307796567,0.26254916732503186,0.07178688588199497
-19.0,-0.6460430768379415,0.25061074417788065,0.06651145660170554
-18.0,-0.6129556987179313,0.23874559993566435,0.06167856580978261
-17.0,-0.57953838693924,0.2267409154093687,0.0572382301425233
-16.0,-0.545660976163284,0.21440571751514712,0.053094849192483785
-15.0,-0.5110610617362278,0.20153645168721313,0.04909532707930652
-14.0,-0.4759901808625534,0.18815098588412107,0.045177893741259634
-13.0,-0.44055943020619814,0.17447651951339962,0.04130484701916315
-12.0,-0.40465506488298997,0.16086912687059624,0.03743190475264237
-11.0,-0.36773934884628634,0.14771055303968791,0.03344187657418843
-10.0,-0.32929184465200545,0.13533753648164548,0.029368238685723743
-9.0,-0.28977804193010737,0.12407308247670581,0.025572220912088273
-8.0,-0.2494490034976593,0.11403170244145165,0.022199133261155097
-7.0,-0.20677311125003145,0.10498289026462115,0.01900579623974776
-6.0,-0.15895456746206305,0.09673832465366969,0.015527731102768498
-5.0,-0.10306908697865735,0.08901817742550548,0.011084991040224784
-4.0,-0.03635150995524056,0.08138662901459297,0.004852153217666013
-3.0,0.04126992088729231,0.07381125567600347,-0.0033148033152135196
-2.0,0.12603387337434724,0.06659707319844108,-0.012460817886810341
-1.0,0.21670438843548728,0.05981217645062749,-0.021880096985446795
0.0,0.3163324595434585,0.05354653238915829,-0.03139030775834187
1.0,0.4265616802333301,0.047961244315408456,-0.04021028583932548
2.0,0.5437133579977735,0.042912892062657554,-0.04695416280830874
3.0,0.6603789298483052,0.03817805047915893,-0.05065572782648222
4.0,0.7705526620095025,0.03382894068458209,-0.05066834826914136
5.0,0.875165118570533,0.03025360767286494,-0.04781041201935503
6.0,0.9847695009017446,0.027943671501621675,-0.04571176991462332
7.0,1.095536886209151,0.027321993718431255,-0.044680442520517866
8.0,1.1983605398731016,0.027909183751583803,-0.04353871277347632
9.0,1.2993629906569464,0.029204995952739798,-0.04263664274333168
10.0,1.3980826118981686,0.031101205198331112,-0.04175457495267837
11.0,1.487653942318758,0.03394723905119072,-0.04021955193510153
12.0,1.5463066352329207,0.03889833121850912,-0.03765403509624471
13.0,1.5649858645037544,0.04738532367588386,-0.035595158007920014
14.0,1.56155665832642,0.05923694014099337,-0.03698791529153106
15.0,1.5219620199794368,0.07525743020244284,-0.039274197802860025
16.0,1.4745237685173762,0.09499418578691739,-0.04359325959151253
17.0,1.4722399326514473,0.10862877395359263,-0.051599242325062036
18.0,1.4791527419203487,0.12144542942273136,-0.06367778279894669
19.0,1.4747546283148676,0.13835522390230942,-0.07776579261696101
20.0,1.3673467727695918,0.18931654138977747,-0.10824711619294713
21.0,1.243827050008708,0.24879232184051725,-0.14410965735454304
22.0,1.2476863100002458,0.24930645334188214,-0.16113953728126376
23.0,1.2639637871754807,0.2611218945518675,-0.17103505781593417
24.0,1.290269004137743,0.27544571402476137,-0.1795036785843657
25.0,1.320419125996052,0.28855168318494245,-0.18747432753174492
26.0,1.3512414813797329,0.3000860336456053,-0.19525651954739467
27.0,1.3815669948056812,0.310394828327166,-0.20301535367718557
28.0,1.4105993927975224,0.31971317616843387,-0.21064213868439874
29.0,1.4376158765790121,0.3281969918826284,-0.21791911928097846
30.0,1.4622425105479766,0.3359577875469321,-0.22471314869373393
