alpha,CL,CD,CM
-30.0,-0.9304573915355148,0.3700414799719944,0.12876979864052143
-29.0,-0.9064125318952905,0.35640723266342167,0.12283444029592584
-28.0,-0.8804779760469608,0.3429191489613122,0.11666321078377752
-27.0,-0.8530115840060027,0.331362888776491,0.11028217827583923
-26.0,-0.8241991752289772,0.3223105133761101,0.10371733608398664
-25.0,-0.7940573773263251,0.3143569773009878,0.09702527619287096
-24.0,-0.7627840183774587,0.3054751672386356,0.09032343639999205
-23.0,-0.7306980600793204,0.29475403761256486,0.08374253685584841
-22.0,-0.6979069755831966,0.28284483804167687,0.07736765943138213
-21.0,-0.6646337882725482,0.2707471516926672,0.07130849709025693
-20.0,-0.6311631632847422,0.2588698419383254,0.06567505565136385
-19.0,-0.5974579140091942,0.24714321872592374,0.06049121980502622
-18.0,-0.563345371147135,0.23537801340980397,0.05572853110825468
-17.0,-0.5288049276608946,0.2234576539080575,0.051358486727404666
-16.0,-0.4938626721532161,0.211335002268158,0.04733669792376514
-15.0,-0.4582375845175083,0.19890265221881998,0.043539723229555564
-14.0,-0.42177299067244334,0.18603887367751926,0.03983217909090669
-13.0,-0.3847815983529169,0.1727938525715401,0.03616650893110103
-12.0,-0.3473622885036387,0.1594479358429717,0.0325062828149569
-11.0,-0.30932152946742786,0.14663636068017824,0.028810331760040477
-10.0,-0.2703125046760264,0.13482390803615601,0.02506089512624047
-9.0,-0.2304993428893276,0.12405494985933575,0.021553671581473838
-8.0,-0.18960250676342905,0.1143630781468864,0.018413693127971597
-7.0,-0.1464979173742596,0.10565585481250245,0.015483237043807826
-6.0,-0.09888911511858633,0.09772725876375801,0.012395843567101121
-5.0,-0.04409016293894247,0.09033128582393732,0.008563248619184703
-4.0,0.020441778517872267,0.08309754080543146,0.0031557982953301293
-3.0,0.09527652876752307,0.07593419252016953,-0.0041469149766178584
-2.0,0.17764518136980412,0.06905099221343362,-0.012669473376515398
-1.0,0.2649594287020308,0.06255706349198485,-0.021486909064800386
0.0,0.35924767652427786,0.0564685698306672,-0.03044537744197689
1.0,0.46287794173719105,0.05099631496713419,-0.039212471527858714
2.0,0.5757245921195451,0.04616768945188013,-0.046881190308193474
3.0,0.6945223925380635,0.041760255725439455,-0.052550299506196836
4.0,0.813236979273742,0.037470422423649556,-0.05573135461335946
5.0,0.925116214481813,0.03331791445221256,-0.05570606679161595
6.0,1.03161180274468,0.0297050704765608,-0.053287394920565286
7.0,1.143474292961538,0.027115631986756726,-0.05114354247353395
8.0,1.2529920922223694,0.02611388592327092,-0.04911224119862823
9.0,1.3574341095922327,0.026312350813671292,-0.047661620921667744
10.0,1.4579059705632362,0.027475821498589043,-0.04679573338973775
11.0,1.546922599716197,0.02981095675212654,-0.045930708884893104
12.0,1.5933601120924816,0.035266052758882366,-0.04638738293476847
13.0,1.5748742516213496,0.04809806470994672,-0.051419591817682256
14.0,1.5327281141346054,0.06762224432119808,-0.060164637190388795
15.0,1.4782356218438537,0.09156426965550557,-0.06886159384920151
16.0,1.4297259742376562,0.11625024916858819,-0.07642984443272118
17.0,1.4040350857415453,0.13644643071831722,-0.08041984830868268
18.0,1.4023011561291796,0.15047766266475124,-0.08086305281870372
19.0,1.4087757872008042,0.16345651006878953,-0.08217923247311969
20.0,1.421163480354075,0.17978260909797608,-0.08754215969479467
21.0,1.45979633424031,0.19343288411486603,-0.09478426082967488
22.0,1.5146181619027816,0.20204671383375505,-0.10274875256379946
23.0,1.5180617443860223,0.2233243356423717,-0.11752410165757039
24.0,1.410477447663502,0.2738301989860121,-0.14972443444253752
25.0,1.380444555889548,0.269193115834181,-0.1732221272073203
26.0,1.3811293356413301,0.2855211098159315,-0.1868338862853651
27.0,1.4019914618585663,0.30084991453126897,-0.19719617073454504
28.0,1.427535317361556,0.31365792870632175,-0.2060707451835317
29.0,1.4535374092864144,0.32503145222789115,-0.2143444073332282
30.0,1.4787324764618213,0.33516464636927773,-0.22215727206865685
