1.000000000000000000e+00,0.000000000000000000e+00
9.999810351568723110e-01,1.069331496818922751e-04
9.999620703137446220e-01,2.138662993637845502e-04
9.999431054706169331e-01,3.207994490456768117e-04
9.999241406274892441e-01,4.277325987275691003e-04
9.999004614485117459e-01,5.335755608662044996e-04
9.998680290760229017e-01,6.372072678081373062e-04
9.998308786735792264e-01,7.392453241728832265e-04
9.997896206329127677e-01,8.396907440052865570e-04
9.997436124824987669e-01,9.380527474764418366e-04
9.996935709731002984e-01,1.034423505303430635e-03
9.996386914478480046e-01,1.128124258978292684e-03
9.995797370093985057e-01,1.219313211409717287e-03
9.995158349430769418e-01,1.307106144812377954e-03
9.994476648818663156e-01,1.391620313779315995e-03
9.993744802799633398e-01,1.471833629992396440e-03
9.992967596057085178e-01,1.547644301163143615e-03
9.992142912127718324e-01,1.618272208879313829e-03
9.991272552677170626e-01,1.683168478689553785e-03
9.990362351265898999e-01,1.742367733341383153e-03
9.989410712470183640e-01,1.794648780189497242e-03
9.988427907080332790e-01,1.840778579238217232e-03
9.987417623753414020e-01,1.880569885289728365e-03
9.986384572931432668e-01,1.914002345547805364e-03
9.985335831391709549e-01,1.942143986791175590e-03
9.984274480723683842e-01,1.965114493236672869e-03
9.983205127821240810e-01,1.984012333099069436e-03
9.982130601348582211e-01,1.999744339988959209e-03
9.981052824595617601e-01,2.013085933535079496e-03
9.979973741000000009e-01,2.025336999999999884e-03
9.881627872999999562e-01,3.117897899999999990e-03
9.721437965135846238e-01,4.897698569559467974e-03
9.561247910972954234e-01,6.677367557178726792e-03
9.401057616969206165e-01,8.456820649300377662e-03
9.240867295684158655e-01,1.023624918208420644e-02
9.080677184455846485e-01,1.201586680318333933e-02
8.920487374529830760e-01,1.379575561675621710e-02
8.760297728270776130e-01,1.557579172671576945e-02
8.600107918949253527e-01,1.735568108301953696e-02
8.439917661151983275e-01,1.913516676084407037e-02
8.279726677728383999e-01,2.091399909934064244e-02
8.119535130884442120e-01,2.269232398918759677e-02
7.959343347352797471e-01,2.447043566360420502e-02
7.799151935891376342e-01,2.624888249326993300e-02
7.638961586152563932e-01,2.802828537011262111e-02
7.478772608143087197e-01,2.980892267765767115e-02
7.318585017996440678e-01,3.159080812870580096e-02
7.158398052200608541e-01,3.337325479460757222e-02
6.998210607999542088e-01,3.515527144337750320e-02
6.838021288645151907e-01,3.693560153834166832e-02
6.677829414404762298e-01,3.871363128407556004e-02
6.517634445372292307e-01,4.048887059274857564e-02
6.357437801008265499e-01,4.226259759131473226e-02
6.197241585794820429e-01,4.403671207557320610e-02
6.037047979762504291e-01,4.581318071581357704e-02
5.876859614838441104e-01,4.759436886542777606e-02
5.716676191145593222e-01,4.937999518752650419e-02
5.556496448835491764e-01,5.116892157457973711e-02
5.396315869237463536e-01,5.295709776938619523e-02
5.236128986309965816e-01,5.473961707313024228e-02
5.075932265135785215e-01,5.651327047695117733e-02
4.915724334544145369e-01,5.827677180580174976e-02
4.755509593502651455e-01,6.003407710778980305e-02
4.595296990368271661e-01,6.179332947762485040e-02
4.435100001436499961e-01,6.356673104072824154e-02
4.274926687903417566e-01,6.536138581444793372e-02
4.114785822565800721e-01,6.718476606293340148e-02
3.954666734154577146e-01,6.902718392622014809e-02
3.794549500310807622e-01,7.087121306383907526e-02
3.634398678452772091e-01,7.268575516604208753e-02
3.474167900713711066e-01,7.442812331619121091e-02
3.313824765774437964e-01,7.606340444934980849e-02
3.153342583743672933e-01,7.755601223713919079e-02
2.992716831491296081e-01,7.888478210846124050e-02
2.831960182346096588e-01,8.004463085025664837e-02
2.671093887360221353e-01,8.104141135368414517e-02
2.510142010041638838e-01,8.188848606332460589e-02
2.349121876825027155e-01,8.259478062758046635e-02
2.188042302340215683e-01,8.314812208363768498e-02
2.026917403000000062e-01,8.354867840000000656e-02
1.923040689999999941e-01,8.369619949999999864e-02
1.895751165308302844e-01,8.370916069154779593e-02
1.868461640616605468e-01,8.372212188309560710e-02
1.841172115924908370e-01,8.373508307464340439e-02
