panel LE : -0.840315, -5.53173, 1.56966, TE : 0.0042422, -5.49199, 1.55961
19, 1.18103, 0.113103, 0.00879225
panel LE : -0.908279, -5.45202, 1.90821, TE : 0.0510103, -5.40854, 1.89242
-1, 0.0373356, 0.0105195, -0.0116536
0, 0.126935, 0.00946969, -0.00743636
1, 0.223639, 0.0092267, -0.00403457
2, 0.32715, 0.00938962, -0.0019063
3, 0.430162, 0.00961975, 0.000278289
4, 0.533336, 0.00991899, 0.00239425
5, 0.641552, 0.0104153, 0.00342404
6, 0.755602, 0.0111397, 0.00285856
7, 0.869222, 0.0119546, 0.00203284
8, 0.98423, 0.0129937, 0.000420529
9, 1.09651, 0.0141255, -0.000973845
10, 1.20682, 0.0155416, -0.0025579
11, 1.25362, 0.0170135, 0.0084651
12, 1.28112, 0.0199214, 0.0205407
13, 1.31983, 0.0234493, 0.0280018
14, 1.3561, 0.0280398, 0.0327943
15, 1.37981, 0.0348085, 0.0350476
16, 1.38142, 0.0452679, 0.0341033
17, 1.35042, 0.0613239, 0.0293243
18, 1.27315, 0.0853142, 0.0203113
19, 1.18341, 0.112732, 0.00895231
panel LE : -0.915686, -5.44335, 1.94509, TE : 0.056105, -5.39945, 1.92867
-1, 0.0381903, 0.0105743, -0.0117807
0, 0.127106, 0.0094567, -0.0074676
1, 0.22382, 0.00920196, -0.00407054
2, 0.327451, 0.00936873, -0.00196958
3, 0.430466, 0.00959615, 0.00021229
4, 0.533576, 0.00989126, 0.00233929
5, 0.64139, 0.0103764, 0.00345422
6, 0.75544, 0.0110963, 0.00289771
7, 0.868678, 0.0119067, 0.00216037
8, 0.983664, 0.0129411, 0.0005612
9, 1.09591, 0.0140731, -0.000821909
10, 1.20636, 0.0154856, -0.00242995
11, 1.25446, 0.0169727, 0.00831737
12, 1.2813, 0.0198949, 0.0205188
13, 1.32075, 0.0233717, 0.0279255
14, 1.3574, 0.0279203, 0.0327343
15, 1.38125, 0.0346548, 0.0350328
16, 1.3838, 0.0449838, 0.0341591
17, 1.35352, 0.0609009, 0.0294731
18, 1.27644, 0.0848294, 0.0205018
19, 1.18581, 0.112347, 0.00912218
panel LE : -0.923093, -5.43468, 1.98198, TE : 0.0611997, -5.39035, 1.96493
-1, 0.0388508, 0.0106132, -0.0118798
0, 0.127321, 0.00944089, -0.00750524
1, 0.224005, 0.00917798, -0.00410697
2, 0.327701, 0.00934656, -0.00202134
3, 0.430762, 0.00957455, 0.000147695
4, 0.533823, 0.00986482, 0.00228281
5, 0.64122, 0.0103389, 0.00348581
6, 0.755239, 0.0110543, 0.00294434
7, 0.868115, 0.01186, 0.00229176
8, 0.983087, 0.0128897, 0.000704063
9, 1.09529, 0.0140217, -0.000665842
10, 1.20589, 0.0154308, -0.00230034
11, 1.25527, 0.0169332, 0.00817459
12, 1.28152, 0.0198656, 0.0204924
13, 1.32164, 0.0232951, 0.0278515
14, 1.35864, 0.0278039, 0.0326767
15, 1.38266, 0.0345042, 0.0350186
16, 1.38613, 0.044703, 0.0342168
17, 1.35642, 0.0605053, 0.0296107
18, 1.27976, 0.0843384, 0.0206999
19, 1.18831, 0.111936, 0.00930735
panel LE : -0.930501, -5.42601, 2.01886, TE : 0.0662944, -5.38126, 2.00118
-1, 0.0393541, 0.0106386, -0.0119562
0, 0.127512, 0.00942483, -0.00753863
1, 0.224191, 0.00915524, -0.00414359
2, 0.327902, 0.00932341, -0.0020627
3, 0.431059, 0.00955429, 8.29475e-05
4, 0.534072, 0.00983978, 0.00222556
5, 0.641037, 0.0103025, 0.00351927
6, 0.755008, 0.0110135, 0.00299733
7, 0.867532, 0.0118143, 0.00242711
8, 0.982485, 0.0128395, 0.000851645
9, 1.09479, 0.0139714, -0.000535038
10, 1.20542, 0.015377, -0.00217133
11, 1.25608, 0.0168938, 0.00803191
12, 1.28178, 0.0198332, 0.0204608
13, 1.32251, 0.0232195, 0.0277794
14, 1.35985, 0.0276905, 0.0326211
15, 1.38403, 0.034357, 0.0350059
16, 1.38842, 0.0444249, 0.0342767
17, 1.35917, 0.0601305, 0.0297403
18, 1.28319, 0.0838246, 0.0209119
19, 1.19092, 0.111515, 0.0095032
panel LE : -0.93791, -5.41734, 2.05575, TE : 0.0713892, -5.37217, 2.03744
-1, 0.0397026, 0.0106512, -0.0120098
0, 0.127637, 0.00940594, -0.00756022
1, 0.224379, 0.00913381, -0.00418043
2, 0.328102, 0.00930143, -0.00210383
4, 0.534328, 0.00981594, 0.0021668
5, 0.640851, 0.0102671, 0.00355295
6, 0.754759, 0.0109735, 0.00305399
7, 0.866931, 0.0117698, 0.0025659
8, 0.981866, 0.0127905, 0.00100247
9, 1.09459, 0.0139225, -0.000473579
10, 1.20495, 0.0153237, -0.00204106
11, 1.25691, 0.0168542, 0.00788812
12, 1.28217, 0.0197935, 0.020415
13, 1.32339, 0.0231432, 0.0277073
14, 1.36102, 0.0275792, 0.0325666
15, 1.38538, 0.0342103, 0.0349943
16, 1.39065, 0.044152, 0.0343365
17, 1.36194, 0.0597513, 0.0298753
18, 1.28688, 0.0832636, 0.0211478
19, 1.19365, 0.111067, 0.0097137
panel LE : -0.945319, -5.40868, 2.09263, TE : 0.0764839, -5.36308, 2.07369
-1, 0.0399603, 0.0106564, -0.0120503
0, 0.127763, 0.00938825, -0.00758187
1, 0.22457, 0.0091136, -0.00421781
2, 0.328306, 0.00928061, -0.00214571
3, 0.431588, 0.00951321, -3.10796e-05
4, 0.534586, 0.00979352, 0.0021074
5, 0.640664, 0.0102328, 0.00358638
6, 0.754485, 0.0109343, 0.00311579
7, 0.866313, 0.0117264, 0.00270819
8, 0.981229, 0.0127427, 0.00115655
9, 1.09437, 0.0138747, -0.000406082
10, 1.20446, 0.0152714, -0.00190891
11, 1.25769, 0.016816, 0.00775052
13, 1.32424, 0.0230677, 0.0276371
14, 1.36213, 0.0274727, 0.0325157
15, 1.3867, 0.0340664, 0.0349842
16, 1.39282, 0.0438857, 0.0343959
17, 1.3647, 0.0593707, 0.0300148
18, 1.2906, 0.0826974, 0.02139
19, 1.19641, 0.110609, 0.0099321
panel LE : -0.952729, -5.40001, 2.12952, TE : 0.0815786, -5.35399, 2.10995
-1, 0.0401341, 0.0106554, -0.0120782
0, 0.127888, 0.00937174, -0.00760313
1, 0.22476, 0.00909452, -0.00425507
2, 0.32851, 0.00926112, -0.0021878
3, 0.431798, 0.00949137, -7.51328e-05
4, 0.534849, 0.00977231, 0.00204696
5, 0.640656, 0.0102004, 0.00358493
6, 0.754187, 0.0108959, 0.00318259
7, 0.865685, 0.0116838, 0.00285253
8, 0.980583, 0.012696, 0.00131207
9, 1.09413, 0.0138275, -0.000334962
10, 1.20398, 0.0152198, -0.00177727
11, 1.25849, 0.0167774, 0.00761129
12, 1.2831, 0.0197051, 0.0203069
13, 1.32509, 0.0229929, 0.0275682
14, 1.36321, 0.0273682, 0.0324666
15, 1.38802, 0.0339222, 0.0349751
16, 1.39488, 0.0436329, 0.0344519
17, 1.36754, 0.0589757, 0.0301639
18, 1.29418, 0.0821489, 0.0216245
19, 1.19932, 0.110127, 0.0101655
panel LE : -0.960139, -5.39135, 2.16641, TE : 0.0866733, -5.3449, 2.1462
-1, 0.0402723, 0.0106532, -0.0121007
0, 0.128014, 0.00935634, -0.00762456
1, 0.224959, 0.0090768, -0.00429394
2, 0.328713, 0.00924299, -0.00222979
3, 0.432012, 0.00947058, -0.000120255
4, 0.535122, 0.00975225, 0.00198444
5, 0.640651, 0.0101688, 0.00358284
6, 0.75387, 0.0108581, 0.00325354
7, 0.865227, 0.0116426, 0.00295999
8, 0.979927, 0.0126503, 0.00146936
9, 1.09387, 0.013781, -0.000260402
10, 1.20349, 0.0151684, -0.00164417
11, 1.25931, 0.016738, 0.00746859
