alpha,Cl,Cd,Cm
-14.999999999999998,-1.144313887945652,0.04111255898631854,-0.06801187029872345
-14.500000000000002,-1.1229108966295525,0.037732615524734996,-0.07445288576202838
-14.0,-1.0999433767438074,0.03464533085965238,-0.08097545555513463
-13.5,-1.0749937372520504,0.03183081376067902,-0.08743454730862162
-13.0,-1.0468550195647641,0.029329274792033004,-0.09367209328930737
-12.5,-1.0138926616290058,0.02719114758405048,-0.09954969510903687
-12.000000000000002,-0.9748506605829385,0.02543433816626578,-0.10494295931476602
-11.5,-0.9298787390297607,0.024034822288752485,-0.10962828292126588
-11.0,-0.8820685337562392,0.022903508521096627,-0.11310382977815418
-10.5,-0.8369196019506397,0.021871538799916906,-0.11482604556983038
-10.0,-0.7966147470844709,0.020803526471981262,-0.11494477656192491
-9.5,-0.7578235608003928,0.019701783308663384,-0.11424478088791772
-9.0,-0.7169773921605724,0.01863887181524123,-0.11334687445886907
-8.5,-0.6731105527748055,0.017659375422931313,-0.11244673789077757
-8.0,-0.6270998391824856,0.016732380290526913,-0.11143315099227734
-7.499999999999999,-0.579905899153246,0.015818020176509913,-0.11010054853405937
-7.0,-0.5310414777681931,0.014940178321092948,-0.10839903805239998
-6.5,-0.480300471670699,0.014129850093136975,-0.10632624679508594
-6.000000000000001,-0.42842365656312725,0.013390191495139389,-0.10382233172765308
-5.5,-0.3759165401827733,0.012744658554731052,-0.10091017227577372
-5.0,-0.3238618374181611,0.012232598896069178,-0.09761860699993154
-4.5,-0.2726688743397198,0.011872198790317959,-0.09402903411141063
-4.0,-0.22162603590687557,0.011634922924425894,-0.09042892709118196
-3.5,-0.17030660063877534,0.011475956865680214,-0.08704322955072082
-3.0000000000000004,-0.11862864660782632,0.011373193054157805,-0.08387829226241529
-2.5,-0.06663801451715173,0.011313169691038492,-0.08081224375226498
-2.0,-0.014461866019831349,0.011285313173573203,-0.07774190767529211
-1.5000000000000002,0.03793438484175976,0.011289293480757075,-0.07466932098099432
-1.0,0.09093050984254564,0.011333119857636426,-0.07166695028300239
-0.5,0.14552635065866595,0.01141024613462921,-0.06885175673554982
0.0,0.2028611026099859,0.011492123280319995,-0.06651964976673053
0.5,0.26318933950633167,0.01157624626342563,-0.06515177768351547
1.0,0.3259268137373078,0.011665958633370027,-0.06470122471057498
1.5000000000000002,0.3897330177569631,0.0117384165640766,-0.06462271712271465
2.0,0.4532081337460171,0.011778607461390136,-0.06449114989662484
2.5,0.5150718992105584,0.011802752006935494,-0.06406911110965854
3.0000000000000004,0.5740223106976345,0.01184479379188237,-0.06321367726412082
3.5,0.6286369919995671,0.011962512481948065,-0.06182303687296424
4.0,0.6775458037129671,0.012236950358118523,-0.059858483617774384
4.5,0.7202186526606702,0.012696756949764132,-0.05736302363928753
5.0,0.7575485961809657,0.01333619426636202,-0.054517118261473964
5.5,0.7917347669564256,0.014162095223431153,-0.051640187300230546
6.000000000000001,0.8254902749281721,0.015170007711596368,-0.04901918358351346
6.5,0.8609709042713414,0.016353648222684168,-0.04677487402101427
7.0,0.8991889387055552,0.017724921394853963,-0.04486284382616609
7.499999999999999,0.9397848392551352,0.019322120808697787,-0.043142252999398556
8.0,0.9816163866058427,0.0211832133346145,-0.041523634192703614
8.5,1.0234904346173432,0.023316558904142394,-0.04006611501397431
9.0,1.064474014363121,0.025718600283936265,-0.03893133843194282
9.5,1.103853037001863,0.02839793267024505,-0.03829764004795854
10.0,1.1410908430883597,0.03138011248757715,-0.03829137403877673
10.5,1.1759555725521735,0.03469133286052605,-0.0389571137458412
