alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.36634153791966106,0.008477539172528827,0.6330222215594888,-0.5311687126375895,-9.081319597779256
-0.6804574805243715,-0.9810741998536021,0.3598512602992794,0.007585301790016568,0.6153424163445296,-0.4980694109881914,-8.622696728221445
-0.6627832602510113,-0.9644713076596022,0.3503638933312793,0.006270974467172967,0.5969040154499681,-0.46592793684248185,-8.17583341942153
-0.6451090399776509,-0.9468330713560196,0.34028490115780347,0.004852035023255144,0.5777725827252488,-0.4347827824454261,-7.740729671379503
-0.6274348197042906,-0.929113924050633,0.330159674126154,0.0033915960682221564,0.5580153223602629,-0.404668919340996,-7.317385484095371
-0.6097605994309303,-0.9113924050632911,0.320033091847673,0.0018884225600502018,0.5377008857962504,-0.37561771649724474,-6.905800857569132
-0.59208637915757,-0.8936708860759495,0.30990650956919197,0.00034239463327597576,0.5168991746662465,-0.3476568687771767,-6.505975791800785
-0.5744121588842097,-0.8759493670886076,0.2997799272907109,-0.0012394220309222682,0.49568114032023025,-0.32081033595125674,-6.1179102867903286
-0.5567379386108494,-0.858227848101266,0.28965334501222995,-0.0028439914680403015,0.47411858049971267,-0.2950982924177154,-5.741604342537767
-0.5390637183374891,-0.8405063291139241,0.2795267627337489,-0.004453451004474918,0.4522839337344755,-0.27053708776664476,-5.377057959043098
-0.5213894980641288,-0.8227848101265823,0.2694001804552679,-0.006045036438083071,0.43025007204054494,-0.24713921829333135,-5.024271136306321
-0.5037152777907685,-0.8050632911392407,0.25927359817678686,-0.007591601859810888,0.40809009250322936,-0.22491330953544206,-4.683243874327436
-0.4860410575174082,-0.7873417721518987,0.24914701589830585,-0.00906670448997923,0.3858771083321493,-0.2038641098776273,-4.353976173106445
-0.46836683724404793,-0.769620253164557,0.23902043361982483,-0.010454258750675644,0.36368403997663956,-0.18399249523594255,-4.036468032643346
-0.45069261697068763,-0.7518987341772153,0.22889385134134382,-0.011754214110194169,0.3415834068897013,-0.16529548480328968,-3.7307194529381382
-0.4330183966973273,-0.7341772151898733,0.2187672690628628,-0.012976536724712329,0.3196471205268249,-0.1477662678059335,-3.436730433990823
-0.41534417642396704,-0.7164556962025315,0.2086406867843818,-0.014128364396276481,0.29794627916250244,-0.13139424119014742,-3.1545009758014033
-0.39766995615060674,-0.6987341772151898,0.1985141045059008,-0.01520458641380395,0.2765509651020994,-0.11616505812726803,-2.8840310783698735
-0.3799957358772464,-0.6810126582278481,0.18838744988179518,-0.01618411203573558,0.2555300448599976,-0.10206068719498193,-2.625320741696237
-0.3623215156038861,-0.6632911392405063,0.17825826726382055,-0.017027550120905566,0.2349509728665396,-0.08905948206261045,-2.3783699657804926
-0.3446472953305258,-0.6455696202531644,0.16809561104367213,-0.01767499271673361,-1.5796042529566565,0.1727079077546209,-2.1431787506226416
-0.32697307505716555,-0.6278481012658228,0.15775193338075938,-0.018049235784321556,-1.6907876032421723,0.15968146120591603,-1.9197470962226835
-0.3092988547838052,-0.6101265822784809,0.1469936551894263,-0.018070096057045897,-1.7698327715047537,0.14734061710714297,-1.708075002580617
-0.2916246345104449,-0.5924050632911392,0.13591642655007713,-0.017676359650001215,-1.8185486283178316,0.13568537545830173,-1.508162469696443
-0.2739504142370846,-0.5746835443037974,0.12505048317762357,-0.01684296691005739,-1.8387440442548382,0.12471573625939239,-1.3200094975701624
-0.25627619396372436,-0.5569620253164558,0.11477425206321544,-0.015581037013813255,-1.8322278898892055,0.1144316995104149,-1.1436160862017746
-0.238601973690364,-0.5392405063291139,0.10517604175458761,-0.01391681827941514,-1.8008090357943651,0.10483326521136915,-0.9789822355912783
-0.22092775341700369,-0.521518987341772,0.09626320990547374,-0.011870861785247433,-1.7462963525437492,0.09592043336225528,-0.8261079457386745
-0.20325353314364342,-0.5037974683544303,0.08803598050629172,-0.009528160051607806,-1.6704987107107894,0.08769320396307326,-0.6849932166439641
-0.18557931287028315,-0.48607594936708853,0.08049435355704151,-0.007201981746636849,-1.5752249808689176,0.08015157701382308,-0.5556380483071461
-0.1679050925969228,-0.4683544303797468,0.07363832905772316,-0.005115801996162057,-1.4622840335915652,0.07329555251450472,-0.4380424407282203
