alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.37066424775880513,0.0084775391725288,0.6330222215594888,-0.5311687126375895,-8.055103839339413
-0.6804574805243715,-0.981074199853602,0.3641739701384234,0.0075853017900165,0.6153424163445296,-0.4980694109881914,-7.648068463538751
-0.6627832602510113,-0.9644713076596022,0.35468660317042333,0.0062709744671729,0.5969040154499681,-0.4659279368424818,-7.251469892245798
-0.6451090399776509,-0.9468330713560196,0.3446076109969475,0.0048520350232551,0.5777725827252488,-0.4347827824454261,-6.865308125460553
-0.6274348197042906,-0.929113924050633,0.334482383965298,0.0033915960682221,0.5580153223602629,-0.404668919340996,-6.48958316318302
-0.6097605994309303,-0.9113924050632912,0.32435580168681694,0.0018884225600502,0.5377008857962504,-0.3756177164972447,-6.124295005413195
-0.59208637915757,-0.8936708860759495,0.314229219408336,0.0003423946332759,0.5168991746662465,-0.3476568687771767,-5.769443652151081
-0.5744121588842097,-0.8759493670886076,0.30410263712985497,-0.0012394220309222,0.4956811403202302,-0.3208103359512567,-5.425029103396673
-0.5567379386108494,-0.858227848101266,0.2939760548513739,-0.0028439914680403,0.4741185804997126,-0.2950982924177154,-5.091051359149976
-0.5390637183374891,-0.8405063291139241,0.2838494725728929,-0.0044534510044749,0.4522839337344755,-0.2705370877666447,-4.767510419410989
-0.5213894980641288,-0.8227848101265823,0.2737228902944119,-0.006045036438083,0.4302500720405449,-0.2471392182933313,-4.45440628417971
-0.5037152777907685,-0.8050632911392407,0.2635963080159309,-0.0075916018598108,0.4080900925032293,-0.224913309535442,-4.1517389534561415
-0.4860410575174082,-0.7873417721518987,0.2534697257374499,-0.0090667044899792,0.3858771083321493,-0.2038641098776273,-3.859508427240281
-0.4683668372440479,-0.769620253164557,0.24334314345896885,-0.0104542587506756,0.3636840399766395,-0.1839924952359425,-3.577714705532131
-0.4506926169706876,-0.7518987341772154,0.23321656118048778,-0.0117542141101941,0.3415834068897013,-0.1652954848032896,-3.3063577883316886
-0.4330183966973273,-0.7341772151898736,0.2230899789020068,-0.0129765367247123,0.3196471205268249,-0.1477662678059335,-3.045437675638956
-0.415344176423967,-0.7164556962025317,0.2129633966235258,-0.0141283643962764,0.2979462791625024,-0.1313942411901474,-2.794954367453935
-0.3976699561506067,-0.6987341772151898,0.2028368143450448,-0.0152045864138039,0.2765509651020994,-0.116165058127268,-2.554907863776621
-0.3799957358772464,-0.6810126582278482,0.1927101319225841,-0.0161841120357355,0.2555300448599976,-0.1020606871949819,-2.325298164607016
-0.3623215156038861,-0.6632911392405063,0.18257993131826133,-0.0170275501209055,0.2349509728665396,-0.0890594820626104,-2.106125269945121
-0.3446472953305258,-0.6455696202531644,0.1724027422611894,-0.0176749927167336,-1.4488846827525026,0.17840741686877132,-1.8973891797909357
-0.3269730750571655,-0.6278481012658228,0.16196637476347656,-0.0180492357843215,-1.5818350034692643,0.16456730187538496,-1.6990898941444597
-0.3092988547838052,-0.6101265822784809,0.15090914944686826,-0.0180700960570458,-1.6804154393257686,0.15145561398691365,-1.5112274130056924
-0.2916246345104449,-0.5924050632911392,0.13928801034573965,-0.0176763596500012,-1.7465508837156913,0.13907235320335742,-1.3338017363746344
-0.2739504142370846,-0.5746835443037974,0.12777099725292684,-0.0168429669100573,-1.78216623003271,0.12741751952471625,-1.166812864251286
-0.2562761939637243,-0.5569620253164558,0.1168550009254403,-0.0155810370138132,-1.7891863716705003,0.11649111295099021,-1.0102607966356474
-0.238601973690364,-0.5392405063291139,0.10665732081119794,-0.0139168182794151,-1.7695362020227403,0.10629313348217914,-0.8641455335277168
-0.2209277534170036,-0.521518987341772,0.09718776844730201,-0.0118708617852474,-1.7251406144831058,0.09682358111828325,-0.728467074927496
-0.2032535331436434,-0.5037974683544304,0.08844664318832116,-0.0095281600516078,-1.657924502445274,0.0880824558593024,-0.603225420834985
-0.1855793128702831,-0.4860759493670885,0.08043394503425536,-0.0072019817466368,-1.569812759302922,0.0800697577052366,-0.488420571250183
-0.1679050925969228,-0.4683544303797468,0.07314967398510466,-0.005115801996162,-1.4627302784497256,0.07278548665608585,-0.38405252617308994
-0.1502308723235624,-0.450632911392405,0.066593830040869,-0.0028443233166966,-1.338601953279362,0.0662296427118502,-0.2901212856037063
-0.1325566520502022,-0.4329113924050632,0.060766413201548394,-3.6452051135127175e-05,-1.1993526771855088,0.06040222587252965,-0.20662684954203225
-0.1148824317768419,-0.4151898734177215,0.0556674234671429,0.0029919492018114,-1.0469073435618417,0.05530323613812415,-0.13356921798806745
-0.0972082115034816,-0.39746835443037976,0.0512968608376525,0.006003541153387,-0.8831908458020379,0.0509326735086337,-0.0709483909418118
-0.0795339912301212,-0.3797005369263836,0.0476547253130771,0.0090236169944129,-0.7101280772997729,0.04729053798405835,-0.01876436840326515
-0.061859770956761,-0.36042264227758625,0.04474101689341685,0.0122099778382917,-0.5296439314487258,0.04437682956439805,0.0229828496275718
-0.0441855506834007,-0.3232324891619145,0.04255573557867165,0.0158793411065314,-0.34366330164257186,0.04219154824965285,0.05429326315069955
-0.0265113304100403,-0.21166990496028096,0.04109888136884145,0.020398215042288,-0.1541110812749871,0.0407346940398227,0.0751668721661182
-0.00883711013668,-0.00403186021678405,0.040370454263926395,0.0260914347570684,0.0370878362603494,0.04000626693490765,0.0856036766738274
0.0088371101366801,0.21761477160170034,0.040370454263926395,0.0333965458036218,0.22800855756976224,0.04000626693490765,0.08560367667382734
0.0265113304100404,0.4138978921632669,0.04109888136884145,0.0429631418250541,0.4167261892595746,0.040734694039822744,0.0751668721661181
0.0441855506834007,0.5982665357086572,0.04255573557867165,0.0552444470042959,0.6013158379361099,0.04219154824965285,0.05429326315069955
0.0618597709567611,0.7758640125057792,0.04474101689341685,0.0700090143089739,0.7798526102056922,0.04437682956439805,0.0229828496275715
0.0795339912301213,0.9454606375742203,0.04765472531307715,0.0863074527324561,0.9504116126746426,0.0472905379840584,-0.018764368403265452
0.0972082115034816,1.1051545994483538,0.0512968608376525,0.1028836090476761,1.1110679519492859,0.0509326735086337,-0.0709483909418118
0.114882431776842,1.2530210047345032,0.05566742346714295,0.1186331037381387,1.2598967346359458,0.05530323613812415,-0.13356921798806787
