alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.3908671199249608,0.0084775391725288,0.6330222215594888,-0.5311687126375895,-7.197416987669751
-0.6804574805243715,-0.981074199853602,0.384376842304579,0.0075853017900165,0.6153424163445296,-0.4980694109881914,-6.833896923838865
-0.6627832602510113,-0.9644713076596022,0.374889475336579,0.0062709744671729,0.5969040154499681,-0.4659279368424818,-6.479697887285695
-0.6451090399776509,-0.9468330713560196,0.36481048316310316,0.0048520350232551,0.5777725827252488,-0.4347827824454261,-6.134819878010237
-0.6274348197042906,-0.929113924050633,0.35468525613145374,0.0033915960682221,0.5580153223602629,-0.404668919340996,-5.799262896012499
-0.6097605994309303,-0.9113924050632912,0.3445586738529727,0.0018884225600502,0.5377008857962504,-0.3756177164972447,-5.473026941292472
-0.59208637915757,-0.8936708860759495,0.3344320915744917,0.0003423946332759,0.5168991746662465,-0.3476568687771767,-5.156112013850163
-0.5744121588842097,-0.8759493670886076,0.32430550929601065,-0.0012394220309222,0.4956811403202302,-0.3208103359512567,-4.848518113685565
-0.5567379386108494,-0.858227848101266,0.31417892701752964,-0.0028439914680403,0.4741185804997126,-0.2950982924177154,-4.550245240798686
-0.5390637183374891,-0.8405063291139241,0.30405234473904863,-0.0044534510044749,0.4522839337344755,-0.2705370877666447,-4.26129339518952
-0.5213894980641288,-0.8227848101265823,0.29392576246056756,-0.006045036438083,0.4302500720405449,-0.2471392182933313,-3.9816625768580693
-0.5037152777907685,-0.8050632911392407,0.28379918018208655,-0.0075916018598108,0.4080900925032293,-0.224913309535442,-3.711352785804335
-0.4860410575174082,-0.7873417721518987,0.2736725979036056,-0.0090667044899792,0.3858771083321493,-0.2038641098776273,-3.450364022028314
-0.4683668372440479,-0.769620253164557,0.2635460156251246,-0.0104542587506756,0.3636840399766395,-0.1839924952359425,-3.198696285530009
-0.4506926169706876,-0.7518987341772153,0.2534194333466436,-0.0117542141101941,0.3415834068897013,-0.1652954848032896,-2.9563495763094183
-0.4330183966973273,-0.7341772151898733,0.24329285106816256,-0.0129765367247123,0.3196471205268249,-0.1477662678059335,-2.7233238943665423
-0.415344176423967,-0.7164556962025316,0.23316626878968155,-0.0141283643962764,0.2979462791625024,-0.1313942411901474,-2.499619239701383
-0.3976699561506067,-0.6987341772151898,0.22303968651120049,-0.0152045864138039,0.2765509651020994,-0.116165058127268,-2.2852356123139375
-0.3799957358772464,-0.6810126582278482,0.21291290874705548,-0.0161841120357355,0.2555300448599976,-0.1020606871949819,-2.080173012204207
-0.3623215156038861,-0.6632911392405063,0.20277921669394985,-0.0170275501209055,0.2349509728665396,-0.0890594820626104,-1.8844314393721908
-0.3446472953305258,-0.6455696202531644,0.19255218349517686,-0.0176749927167336,-1.257818109939185,0.2033323800154354,-1.6980108938178908
-0.3269730750571655,-0.6278481012658228,0.18179791211645516,-0.0180492357843215,-1.42539252986189,0.18670157759687084,-1.520911375541306
-0.3092988547838052,-0.6101265822784809,0.16971536992937986,-0.0180700960570458,-1.554867109394433,0.17094608056875693,-1.3531328845424353
-0.2916246345104449,-0.5924050632911393,0.1562287485227343,-0.0176763596500012,-1.6483632412629636,0.1560658889310939,-1.1946754208212795
-0.2739504142370846,-0.5746835443037974,0.14247872259355404,-0.0168429669100573,-1.7080023181936286,0.14206100268388167,-1.0455389843778398
-0.2562761939637243,-0.5569620253164558,0.12936848517576288,-0.0155810370138132,-1.7359057329125778,0.12893142182712014,-0.9057235752121149
-0.238601973690364,-0.5392405063291139,0.11711476754496494,-0.0139168182794151,-1.73419487814596,0.11667714636080935,-0.7752291933241041
-0.2209277534170036,-0.521518987341772,0.105735797469105,-0.0118708617852474,-1.7049911466199232,0.10529817628494931,-0.6540558387138087
-0.2032535331436434,-0.5037974683544304,0.09523213278369574,-0.0095281600516078,-1.6504159310606175,0.09479451159954015,-0.5422035113812288
-0.1855793128702831,-0.4860759493670885,0.08560377348873735,-0.0072019817466368,-1.57259062419419,0.08516615230458169,-0.4396722113263638
-0.1679050925969228,-0.4683544303797468,0.07685071958422965,-0.005115801996162,-1.473636618746791,0.076413098400074,-0.3464619385492135
-0.1502308723235624,-0.450632911392405,0.0689729710701727,-0.0028443233166966,-1.3556753074445678,0.06853534988601709,-0.2625726930497782
-0.1325566520502022,-0.4329113924050632,0.0619705279465666,-3.6452051135127175e-05,-1.2208280830136702,0.06153290676241095,-0.18800447482805824
-0.1148824317768419,-0.4151898734177215,0.05584339021341125,0.0029919492018114,-1.0712163381802464,0.055405769029255605,-0.12275728388405324
-0.0972082115034816,-0.39746835443037976,0.0505915578707066,0.006003541153387,-0.9089614656704457,0.05015393668655095,-0.06683112021776319
-0.0795339912301212,-0.3797031301315691,0.04621503091845275,0.0090236169944129,-0.7361848582104147,0.0457774097342971,-0.020225983829187902
-0.061859770956761,-0.360510756840501,0.0427138093566497,0.0122099778382917,-0.5550079085263051,0.04227618817249405,0.01705812528167195
-0.0441855506834007,-0.3243547076530773,0.0400878931852974,0.0158793411065314,-0.3675520093442644,0.039650272001141754,0.04502120711481695
-0.0265113304100403,-0.21732598640347134,0.03833728240439585,0.020398215042288,-0.1759385533904398,0.0378996612202402,0.06366326167024709
-0.00883711013668,-0.0166248529662108,0.0374619770139451,0.0260914347570684,0.017711066609017098,0.037024355829789454,0.07298428894796205
0.0088371101366801,0.20216766194547786,0.0374619770139451,0.0333965458036218,0.21127545792795915,0.037024355829789454,0.072984288947962
0.0265113304100404,0.3998048557619035,0.03833728240439585,0.0429631418250541,0.4026332278402375,0.0378996612202402,0.063663261670247
0.0441855506834007,0.5864183516256046,0.0400878931852974,0.0552444470042959,0.5896629836197034,0.039650272001141754,0.04502120711481695
0.0618597709567611,0.7659582412971804,0.04271380935664975,0.0700090143089739,0.7702433325402095,0.042276188172494095,0.01705812528167175
0.0795339912301213,0.9369071706398227,0.04621503091845275,0.0863074527324561,0.9422528818756044,0.04577740973429715,-0.0202259838291882
0.0972082115034816,1.0971639076712063,0.050591557870706655,0.1028836090476761,1.1035702388997408,0.05015393668655095,-0.06683112021776319
0.114882431776842,1.244607059665183,0.05584339021341125,0.1186331037381387,1.2520740108864705,0.055405769029255605,-0.12275728388405366
0.1325566520502023,1.3771152338956036,0.061970527946566656,0.1321493081680162,1.3856428051096439,0.061532906762411,-0.18800447482805874
0.1502308723235626,1.4925670376363191,0.0689729710701728,0.1414967374592819,1.5021552288431117,0.06853534988601714,-0.26257269304977876
0.1679050925969228,1.5888410781611815,0.0768507195842297,0.1458482193682207,1.5994898893607266,0.076413098400074,-0.3464619385492137
0.1855793128702831,1.6638159627440412,0.08560377348873735,0.1469632812554331,1.6755253939363395,0.08516615230458169,-0.4396722113263638
0.2032535331436435,1.7153702986587502,0.09523213278369586,0.147136714928944,1.7281403498438013,0.0947945115995402,-0.5422035113812296
0.2209277534170038,1.7413826931791596,0.10573579746910505,0.1449971764040922,1.7552133643569634,0.10529817628494939,-0.6540558387138096
0.238601973690364,1.7397317535791204,0.11711476754496505,0.1375804838628166,1.754623044749677,0.11667714636080935,-0.7752291933241047
0.2562761939637245,1.7082960871324837,0.1293690430112758,0.1259154254676208,1.7242479982957932,0.1289314218271202,-0.9057235752121158
0.2739504142370847,1.6449673336810937,0.1424979705619083,0.1123821106679184,1.6619668322691639,0.1420610026838817,-1.0455389843778407
0.291624634510445,1.548064236182088,0.15648023467487887,0.0968264695161883,1.56565815394364,0.15606588893109402,-1.1946754208212806
0.3092988547838052,1.4209908455537679,0.17106305402396993,0.0785969152617977,1.433200570593073,0.17094608056875704,-1.3531328845424357
