alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.3666007229071785,0.0084775391725288,0.6330222215594888,-0.5311687126375895,-9.244792257017192
-0.6804574805243715,-0.981074199853602,0.3601104452867967,0.0075853017900165,0.6153424163445296,-0.4980694109881914,-8.777954435427116
-0.6627832602510113,-0.9644713076596022,0.3506230783187967,0.0062709744671729,0.5969040154499681,-0.4659279368424818,-8.323086814390631
-0.6451090399776509,-0.9468330713560196,0.3405440861453209,0.0048520350232551,0.5777725827252488,-0.4347827824454261,-7.880189393907733
-0.6274348197042906,-0.929113924050633,0.3304188591136713,0.0033915960682221,0.5580153223602629,-0.404668919340996,-7.449262173978431
-0.6097605994309303,-0.9113924050632912,0.3202922768351903,0.0018884225600502,0.5377008857962504,-0.3756177164972447,-7.030305154602722
-0.59208637915757,-0.8936708860759495,0.3101656945567093,0.0003423946332759,0.5168991746662465,-0.3476568687771767,-6.6233183357806045
-0.5744121588842097,-0.8759493670886076,0.3000391122782282,-0.0012394220309222,0.4956811403202302,-0.3208103359512567,-6.228301717512074
-0.5567379386108494,-0.858227848101266,0.28991252999974726,-0.0028439914680403,0.4741185804997126,-0.2950982924177154,-5.845255299797139
-0.5390637183374891,-0.8405063291139241,0.2797859477212662,-0.0044534510044749,0.4522839337344755,-0.2705370877666447,-5.474179082635796
-0.5213894980641288,-0.8227848101265823,0.26965936544278524,-0.006045036438083,0.4302500720405449,-0.2471392182933313,-5.115073066028044
-0.5037152777907685,-0.8050632911392407,0.2595327831643043,-0.0075916018598108,0.4080900925032293,-0.224913309535442,-4.767937249973885
-0.4860410575174082,-0.7873417721518987,0.24940620088582321,-0.0090667044899792,0.3858771083321493,-0.2038641098776273,-4.4327716344733155
-0.4683668372440479,-0.769620253164557,0.2392796186073422,-0.0104542587506756,0.3636840399766395,-0.1839924952359425,-4.109576219526339
-0.4506926169706876,-0.7518987341772153,0.2291530363288612,-0.0117542141101941,0.3415834068897013,-0.1652954848032896,-3.7983510051329534
-0.4330183966973273,-0.7341772151898734,0.21902645405038015,-0.0129765367247123,0.3196471205268249,-0.1477662678059335,-3.4990959912931596
-0.415344176423967,-0.7164556962025317,0.20889987177189917,-0.0141283643962764,0.2979462791625024,-0.1313942411901474,-3.2118111780069594
-0.3976699561506067,-0.6987341772151898,0.1987732894934181,-0.0152045864138039,0.2765509651020994,-0.116165058127268,-2.936496565274349
-0.3799957358772464,-0.6810126582278482,0.1886466353822399,-0.0161841120357355,0.2555300448599976,-0.1020606871949819,-2.6731521530953306
-0.3623215156038861,-0.6632911392405063,0.17851747154786096,-0.0170275501209055,0.2349509728665396,-0.0890594820626104,-2.421777941469904
-0.3446472953305258,-0.6455696202531644,0.1683550834835021,-0.0176749927167336,-1.5999382150324506,0.172941688431983,-2.18237393039807
-0.3269730750571655,-0.6278481012658228,0.15801311610716073,-0.0180492357843215,-1.7077631397720132,0.15993025546289535,-1.954940119879827
-0.3092988547838052,-0.6101265822784809,0.1472603540034872,-0.0180700960570458,-1.7837925347537202,0.1476036347553386,-1.7394765099151757
-0.2916246345104449,-0.5924050632911393,0.136193161445881,-0.0176763596500012,-1.8298174762278805,0.13596182630931275,-1.535983100504116
-0.2739504142370846,-0.5746835443037974,0.12533923142745007,-0.0168429669100573,-1.8476290404448021,0.1250048301248179,-1.3444598916466486
-0.2562761939637243,-0.5569620253164558,0.11507480507949885,-0.0155810370138132,-1.839018303654794,0.11473264620185394,-1.1649068833427734
-0.238601973690364,-0.5392405063291139,0.10548765601788576,-0.0139168182794151,-1.8057763421081647,0.1051452745404209,-0.9973240755924884
-0.2209277534170036,-0.521518987341772,0.09658509661798359,-0.0118708617852474,-1.7496942320552233,0.09624271514051874,-0.8417114683957956
-0.2032535331436434,-0.5037974683544304,0.0883673494796125,-0.0095281600516078,-1.672563049746279,0.08802496800214765,-0.6980690617526951
-0.1855793128702831,-0.4860759493670885,0.08083441460277224,-0.0072019817466368,-1.5761738714316391,0.0804920331253074,-0.5663968556631862
-0.1679050925969228,-0.4683544303797468,0.07398629198746295,-0.005115801996162,-1.4623177733616126,0.0736439105099981,-0.44669485012726884
-0.1502308723235624,-0.450632911392405,0.06782298163368455,-0.0028443233166966,-1.3327858317865087,0.06748060015621975,-0.338963045144943
-0.1325566520502022,-0.4329113924050632,0.062344483541437096,-3.6452051135127175e-05,-1.189369122956636,0.06200210206397225,-0.24320144071620942
-0.1148824317768419,-0.4151898734177215,0.057550797710720594,0.0029919492018114,-1.0338587231223033,0.0572084162332558,-0.15941003684106742
-0.0972082115034816,-0.3974683544303797,0.05344192414153505,0.006003541153387,-0.8680457085338187,0.053099542664070146,-0.08758883351951716
