alpha,beta,CL,CL_ci,CD,CD_ci,CS,CS_ci,CMx,CMx_ci,CMy,CMy_ci,CMz,CMz_ci
-11.568062258844899,0,-0.2803583079512737,0.011070533538875904,0.0974039043962641,0.012935833343569325,NaN,NaN,0.004310039393185084,0.028699306000113563,0.01933695871244696,0.028260843138296778,0.020882740988090513,0.027177928698821168
-6.099538727239071,0,-0.21347305326969063,0.01228722704180906,0.07218870589963904,0.015525099307051886,NaN,NaN,-0.007054302442037716,0.03603923375681462,0.0048930210325869705,0.032500454158528064,0.002254689467400853,0.03250684102112148
-2.000134057834593,0,0.00028486335558798777,0.01068508564308875,0.05263217412355902,0.007669641679091845,NaN,NaN,-0.015381169971655168,0.03717145219045598,-0.010119488664878116,0.034199665537378326,-0.006045871934274696,0.03187386928945628
-1.335284952532832,0,0.07497801236885353,0.009531594171135875,0.06093075335659457,0.00888993735098092,NaN,NaN,-0.009527237573737427,0.03258227092278363,-0.047196944535588925,0.02884737027882643,0.013818942488686857,0.0280588394174328
3.0810501799110823,0,0.46525278172076223,0.009475707060472802,0.0563828596882413,0.00908481321479928,NaN,NaN,-0.02583226357860637,0.022484454172596948,0.030485088205194837,0.02842838538894572,0.01411360806376746,0.02105612869331838
5.412567235248224,0,0.6107741641630251,0.0045250228316688484,0.07643073888381645,0.004621703908615234,NaN,NaN,-0.021849066816525008,0.015645006908406055,0.010585362480771182,0.014515916095534369,0.023846888841909386,0.013147411067869841
7.349872840866281,0,0.743995289316961,0.009465755795905532,0.090071262596569,0.009633459705925499,NaN,NaN,-0.030810595440715263,0.026656226867351553,0.05016550706712872,0.030839598567949735,0.01931174995599558,0.02299038974941514
9.381884340468558,0,0.8884660128928862,0.010638047578235613,0.1065037558216006,0.009005260638944301,NaN,NaN,-0.022789708175993892,0.030224035077201047,0.031736843780535026,0.03384514788582518,0.026902246829476364,0.02435512183713448
11.463863696373238,0,0.9267585987938108,0.014238431399063757,0.18025308165943085,0.01507123619453323,NaN,NaN,-0.02222040799989995,0.03346098942196851,0.02384185442486602,0.041647898437071784,0.018386564472842135,0.028025545627769207
12.460518538608163,0,0.9338668209191546,0.015877506028324394,0.19296162378225148,0.01693688819748328,NaN,NaN,-0.009394698720188156,0.03152077825176276,0.06783470324822434,0.04453813865675015,0.007903431161478078,0.028018587775283398
13.351849275241163,0,0.9522883884515165,0.014573344990978985,0.2165290220630428,0.0180470641165653,NaN,NaN,-0.010899793536113832,0.031215926385268395,0.01900268546834493,0.04365983270547322,0.020056523161436704,0.027309675478972385
14.539762903730228,0,0.977971067542503,0.01810304794143395,0.2310970344116886,0.0204637467813463,NaN,NaN,-0.0150921214642231,0.03216318123703299,0.04730409112899637,0.05206805547234651,0.009978542477103586,0.02848610830516775
16.225097841412495,0,1.009133281033529,0.016658847313704744,0.24651190060635628,0.018378241879861944,NaN,NaN,-0.00011340429677231561,0.027685485343775025,0.08500235229803733,0.0518597446938309,0.0025316680291310374,0.025373477764632092
18.29734623730859,0,1.0681034642531926,0.015490003833879095,0.31991919738196595,0.022988892645655182,NaN,NaN,-0.008604523316614956,0.032520957390109344,0.04032431363675984,0.04699562987274388,0.039005240720939846,0.028938852682230645
20.225009454727424,0,1.0093210964474917,0.0154476585577098,0.3549012522775393,0.015144695558409577,NaN,NaN,-0.014810648794010919,0.0355487235483263,0.09854619771380274,0.050240837571496444,0.004825718252100853,0.0314948818234675
23.03126495308419,0,0.9960286077377416,0.011811121286340617,0.41308019199532053,0.011605232781628293,NaN,NaN,-0.03263920122445376,0.03421470183581006,0.055332995155281284,0.03817749930999499,-0.002327877182454194,0.04030061919930069
24.542486513693095,0,0.972183590251898,0.013017296036276403,0.4251915674137536,0.012174905688423183,NaN,NaN,-0.028825385713031247,0.030724471719441957,0.07875488342114943,0.04327796787782915,0.00042878669435542554,0.024779530313909233
