alpha,Cl,Cd,Cm
-40.0,-1.1223174834,0.3443629335,0.1730966545
-39.0,-1.1139636579,0.341930849,0.1704077586
-38.0,-1.1041137862,0.3388609094,0.1674052308
-37.0,-1.0928029104,0.3351694395,0.1641085983
-36.0,-1.0800575939,0.3308812784,0.1605399604
-35.0,-1.0658988274,0.3260281979,0.1567236173
-34.0,-1.0503459145,0.3206481874,0.1526856658
-33.0,-1.0334218886,0.314785887,0.1484533619
-32.0,-1.0151604941,0.3084944535,0.1440539472
-31.0,-0.9956124336,0.3018387122,0.1395126644
-30.0,-0.9748443127,0.2948979374,0.1348500724
-29.0,-0.9529233712,0.2877643909,0.1300792754
-28.0,-0.9298936917,0.2805338177,0.1252034876
-27.0,-0.9057659178,0.2732883681,0.1202138923
-26.0,-0.880534392,0.266075918,0.1150892408
-25.0,-0.8542051325,0.2588913725,0.1098018311
-24.0,-0.826802351,0.2516696014,0.1043335317
-23.0,-0.7983324502,0.2442994247,0.0986941297
-22.0,-0.768729555,0.2366604229,0.092925843
-21.0,-0.7378539759,0.2286733002,0.0870910868
-20.0,-0.7055596981,0.2203377942,0.0812548453
-19.0,-0.6717547587,0.2058310783,0.0754697598
-18.0,-0.6364051004,0.1913243624,0.0697676137
-17.0,-0.5995066315,0.1768176466,0.0641598475
-16.0,-0.5610594367,0.1623109307,0.0586457945
-15.0,-0.5210593108,0.1478042148,0.0532240291
-14.0,-0.4769384963,0.1332974989,0.0479036694
-13.0,-0.4328176818,0.1187907831,0.0427182101
-12.0,-0.3886968672,0.1042840672,0.0377481791
-11.0,-0.3445760527,0.0897773513,0.0330027359
-10.0,-0.3004552381,0.0752706354,0.0266885127
-9.0,-0.2563344236,0.0688338162,0.010189262
-8.0,-0.212213609,0.0630745569,-0.0055766389
-7.0,-0.1680927945,0.0579928576,-0.0092190298
-6.0,-0.1239719799,0.0535887181,-0.010969005
-5.0,-0.0798511654,0.0498621386,-0.0127580207
-4.0,-0.0357303508,0.0468131189,-0.01582591
-3.0,0.0083904637,0.0444416592,-0.0221298591
-2.0,0.0525112783,0.0427477594,-0.0315311058
-1.0,0.0966320928,0.0417314196,-0.0425760701
0.0,0.1407529073,0.0413926396,-0.0535355027
1.0,0.3279354114,0.0417314196,-0.0628378019
2.0,0.512072569,0.0427477594,-0.0694508752
3.0,0.6913790589,0.0444416592,-0.0734503517
4.0,0.86406956,0.0468131189,-0.0757144024
5.0,1.0283587511,0.0498621386,-0.076673167
6.0,1.1824613108,0.0535887181,-0.0761826127
7.0,1.324591918,0.0579928576,-0.074422129
8.0,1.4529652516,0.0630745569,-0.0719334801
9.0,1.5657959901,0.0688338162,-0.0693432776
10.0,1.6612988125,0.0752706354,-0.0671768612
11.0,1.7376883975,0.0823850146,-0.064948924
12.0,1.793179424,0.0901769536,-0.0623952768
13.0,1.8259865706,0.0986464526,-0.0585957837
14.0,1.8343245161,0.1077935114,-0.054620418
15.0,1.8164079394,0.1176181302,-0.0481413909
16.0,1.7704515193,0.1281203089,-0.0406952156
17.0,1.6946699344,0.1393000476,-0.047130784
18.0,1.5872778636,0.1511573461,-0.0594815227
19.0,1.5854374863,0.1628740745,-0.0774523676
20.0,1.583597109,0.1745908029,-0.0997119978
21.0,1.5817567317,0.1863075313,-0.112236771
22.0,1.5799163544,0.1980242597,-0.1192494557
23.0,1.5780759772,0.2097409881,-0.1255215963
24.0,1.5762355999,0.2214577165,-0.1314393667
25.0,1.5743952226,0.2331744449,-0.136833155
26.0,1.5725548453,0.2448911733,-0.1418107641
27.0,1.570714468,0.2566079017,-0.1468705027
28.0,1.5688740907,0.2683246301,-0.1527249641
29.0,1.5696721203,0.2800413585,-0.1618695471
30.0,1.535032892,0.2917580869,-0.177113408
31.0,1.4917328499,0.3034748153,-0.1939774288
32.0,1.4709511544,0.3151915437,-0.2076929024
33.0,1.4731191545,0.3269082721,-0.2177893286
34.0,1.4859996706,0.3360340406,-0.225516291
35.0,1.5009004695,0.3419887218,-0.2318976083
36.0,1.5146602921,0.3472716973,-0.2374050456
37.0,1.52663865,0.3523427555,-0.2422264352
38.0,1.5368544846,0.3570572717,-0.2464482456
39.0,1.5454007588,0.3611992046,-0.2501202733
40.0,1.5523388131,0.3646067341,-0.2532752274
