alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1759893858334057,2.9638190783935527e-21,-0.7493726713784946,0.7493726713784946,0.2323775006207747,0.1759893858334057,0.8373673642951973,-0.6613779784617917,0.1759893858334057,-0.1759893858334057,-0.1423088350684725,-0.6070638363100219,0.552359025308,1.1353708257739241e-07,3.571099005320893e-07,1.978266428976143e-09,6.557378042340432e-07,4.8028871190596865e-11,5001,0.5164571239542639
-5.0,0.0779586279112478,1.4255680718506053e-21,-0.2538559250629577,0.2538559250629577,0.0844191163893389,0.0779586279112478,0.2928352390185816,-0.2148766111073338,0.0779586279112478,-0.0779586279112478,-0.0425088461421399,-0.2113470789208178,0.5750834245,1.7019320842290762e-08,1.289258541722546e-07,1.773490095941313e-09,2.653929308637462e-07,3.0631230821388637e-11,5001,0.2337089201652852
-2.0,0.0535863893019032,7.405237030815494e-22,-0.0355746591666493,0.0355746591666493,0.0227527469016182,0.0535863893019032,0.0623678538176009,-0.0087814645156976,0.0535863893019032,-0.0535863893019032,0.0049654173182936,-0.0405400764849429,0.857986272012,1.0904947276375831e-08,1.8187336128032718e-07,1.766859106601481e-09,3.199594187676833e-07,2.8992741655582958e-11,5001,0.2299581585852362
0.0,0.0417658451882849,3.948710506959264e-23,0.2731914819652083,-0.2731914819652083,-0.0226121749411904,0.0417658451882849,-0.2523085593710659,0.2940744045593507,0.0417658451882849,-0.0417658451882849,0.1139835660414137,0.1592079159237946,0.332770424533,6.044910860332112e-09,2.2944059277381761e-07,1.125004224825569e-09,1.4525390386519352e-07,2.3762511116132448e-11,5001,0.2154333678287654
2.0,0.0314867705794295,-6.896662889589436e-22,0.6027174175402769,-0.6027174175402769,-0.0593328997861588,0.0314867705794295,-0.5869740322505621,0.6184608028299916,0.0314867705794295,-0.0314867705794295,0.2420258089839796,0.3606916085562972,0.348322951771,1.4665837310435808e-09,3.254231439675247e-07,9.055775487165463e-10,8.1971788541768e-08,2.061565214139145e-11,5001,0.2139868747014972
6.0,0.0216430173126245,-1.3336725198370469e-21,1.1198904835015508,-1.1198904835015508,-0.0761796755091154,0.0216430173126245,-1.1090689748452385,1.1307119921578632,0.0216430173126245,-0.0216430173126245,0.48376556624166,0.636124917259891,0.318260262051,1.9450872497100367e-09,4.5801104998813325e-08,7.99958264377318e-10,2.7777865323559124e-08,1.0144734676521979e-11,604,0.2657991408776836
10.0,0.033433771087014,-1.6177136099801785e-21,1.4661731333627843,-1.466173133362784,-0.0753300943463675,0.033433771087014,-1.449456247819277,1.4828900189062912,0.033433771087014,-0.033433771087014,0.6577564723350244,0.8084166610277597,0.301962382993,2.1483032667645132e-09,3.3788965246835034e-08,8.53538484373123e-10,1.886364194614902e-08,8.140870381513142e-12,505,0.3390435042875449
12.0,0.0650526883088543,-1.4738707606778719e-21,1.5007068953052467,-1.5007068953052467,-0.100651310274409,0.0650526883088543,-1.4681805511508197,1.533233239459674,0.0650526883088543,-0.0650526883088543,0.6497021373782144,0.8510047579270323,0.317941625611,3.1201947064893093e-09,2.4399594294849032e-08,9.244468904975551e-10,1.70199425375107e-08,7.03800914041792e-12,440,0.3621725299397098
14.0,0.1495977837191678,-9.723958071174512e-22,1.1183388141795072,-1.1183388141795072,-0.1322981949842703,0.1495977837191678,-1.043539922319923,1.1931377060390913,0.1495977837191678,-0.1495977837191678,0.4268712121054832,0.691467602074024,0.367985350644,6.675724460401581e-09,2.4687991117911396e-08,2.598927865342412e-10,5.113416982976926e-08,1.0478671741996659e-11,764,0.3553581014784902
16.0,0.2140534196340252,-7.972021497460613e-22,1.028001323148079,-1.028001323148079,-0.155881579934741,0.2140534196340252,-0.920974613331066,1.1350280329650912,0.2140534196340252,-0.2140534196340252,0.3581190816392983,0.6698822415087804,0.398858522107,5.805857875281861e-09,2.19144267530617e-08,2.847767017778409e-10,7.87965126524144e-08,1.05332657148847e-11,992,0.3623600168847012
18.0,0.2556567982483086,-7.38423842059632e-22,1.0278761140142585,-1.027876114014258,-0.1651022667869003,0.2556567982483085,-0.9000477148901037,1.1557045131384125,0.2556567982483085,-0.2556567982483085,0.3488357902202288,0.6790403237940296,0.406262412782,4.169743230116198e-09,1.2417400473059751e-08,2.7766076347579967e-10,7.920577715843558e-08,9.185071423257922e-12,1105,0.3714172029142001
20.0,0.2954134832905278,-7.274808469685726e-22,1.030630162968177,-1.030630162968177,-0.1707751902849041,0.295413483290528,-0.8829234213229132,1.178336904613441,0.295413483290528,-0.295413483290528,0.3445398911991845,0.6860902717689927,0.409675668208,3.2308495970607e-09,8.503923432738598e-09,9.745235335362148e-10,7.855336686354116e-08,7.660872392881963e-12,1350,0.3780363400057699
22.0,0.3361660626189948,-7.210622611661238e-22,1.039309563149587,-1.039309563149587,-0.1770313573548068,0.3361660626189948,-0.8712265318400896,1.2073925944590844,0.3361660626189948,-0.3361660626189948,0.3426234242199867,0.6966861389296003,0.412479517822,2.9902640030706557e-09,6.685384582671409e-09,9.415994553954408e-10,7.75629837502362e-08,6.1391590696651416e-12,1985,0.382370375087556
24.0,0.3761008243741252,-7.230150733067677e-22,1.0505088866722323,-1.0505088866722323,-0.1820248045629502,0.3761008243741252,-0.8624584744851699,1.2385592988592953,0.3761008243741252,-0.3761008243741252,0.343229638773166,0.7072792478990666,0.413594037207,3.531064006956603e-09,7.270865922800836e-09,2.4723586777887077e-10,7.841380063697836e-08,5.358233538663697e-12,3014,0.3896429335925725
