alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1145642577313759,-1.0186945209532765e-21,-0.2989604670437933,0.2989604670437934,0.0581854929136097,0.1145642577313759,0.3562425959094814,-0.2416783381781054,0.1145642577313759,-0.1145642577313759,-0.0912947406082869,-0.2076657264355064,0.435119905349,6.6552713732914766e-09,2.6098537603205463e-08,4.00074381561947e-10,7.5125024345403e-08,1.202516602347833e-11,1073,0.2267758576754363
-5.0,0.0438399539075999,-9.195330076140325e-22,0.0205728701729912,-0.0205728701729912,0.0218624267534005,0.0438399539075999,0.0013471067808086,0.0424928471267912,0.0438399539075999,-0.0438399539075999,0.0321488618398962,-0.0115759916669049,-1.06119381976,5.970196126835065e-09,2.67454671657636e-08,4.3273882687312246e-10,7.636489921511955e-08,6.9669465724205305e-12,786,0.2068124165471929
-2.0,0.0573949996987567,-1.1874261503736912e-21,-0.2568682153220152,0.2568682153220152,0.074274286804767,0.0573949996987567,0.2855657151713936,-0.2281707154726368,0.0573949996987567,-0.0573949996987567,-0.0541598208562405,-0.2027083944657746,0.537089444873,2.4944574610738007e-09,3.9405337387055913e-08,3.149151223185297e-10,4.39483868060631e-08,9.872671291360122e-12,616,0.2339976068104206
0.0,0.0395607719147618,-1.005208712415521e-21,0.0841389994577299,-0.0841389994577299,0.0064690527352725,0.0395607719147618,-0.064358613500349,0.1039193854151109,0.0395607719147618,-0.0395607719147618,0.0485385524641375,0.0356004469935924,0.173114693817,2.101340929973722e-09,5.180598946983525e-08,3.056509869884745e-10,7.920057332557458e-08,1.482192677696958e-11,606,0.2201330539936395
2.0,0.0294497834855434,-7.248490691486497e-22,0.4995934857082457,-0.4995934857082457,-0.0522507541493981,0.0294497834855434,-0.484868593965474,0.5143183774510175,0.0294497834855434,-0.0294497834855434,0.1975459887047247,0.302047497003521,0.354435311042,4.8478870142467684e-09,2.22049980739573e-07,9.239397015068604e-10,8.83895059450046e-08,1.9567548904466288e-11,5001,0.2567357121493001
6.0,0.0213982650208396,-3.8406805407120583e-22,1.0356657013376285,-1.0356657013376285,-0.0662916479601065,0.0213982650208395,-1.0249665688272085,1.046364833848048,0.0213982650208395,-0.0213982650208395,0.4515412027087077,0.5841244986289208,0.31422184569,3.014514484221303e-09,5.833437680388392e-07,4.5766102269136447e-10,4.000830680362935e-08,1.202923247352416e-11,5001,0.3702349714885689
10.0,0.0277339574325847,-1.645867738850292e-22,1.4010968334503338,-1.401096833450334,-0.0546484347999573,0.0277339574325848,-1.3872298547340416,1.4149638121666264,0.0277339574325848,-0.0277339574325848,0.6458999819252096,0.7551968515251242,0.289467983629,2.1633495026213972e-09,4.5761573499610025e-08,9.529640035907381e-10,2.11720643076065e-08,7.2146251420250915e-12,637,0.4734157393199857
12.0,0.0478526886546954,-8.014474055170505e-24,1.4566085612570696,-1.4566085612570696,-0.0635586588744342,0.0478526886546954,-1.432682216929722,1.4805349055844172,0.0478526886546954,-0.0478526886546954,0.6647456217541006,0.7918629395029689,0.294300166833,2.0138776375280757e-09,3.24743303313328e-08,7.67223516009943e-10,1.864016098783308e-08,6.399887151352912e-12,523,0.4999895749679897
14.0,0.1102701867506809,6.071332303693328e-24,1.2030802378131007,-1.2030802378131007,-0.0980008218394076,0.1102701867506808,-1.1479451444377602,1.2582153311884412,0.1102701867506808,-0.1102701867506808,0.5035392970671428,0.6995409407459581,0.332076338906,6.009379639735337e-09,3.1649678211015044e-08,8.90324130834315e-10,5.3858018142767454e-08,8.120102134270307e-12,710,0.4401680385316827
16.0,0.185348759796541,-2.0407972932249281e-22,1.0253504143515757,-1.0253504143515757,-0.1337710624354134,0.185348759796541,-0.9326760344533048,1.118024794249846,0.185348759796541,-0.185348759796541,0.3789041447403744,0.6464462696112011,0.379033081206,1.896458232367044e-08,2.71516641216144e-08,3.251595015513331e-10,6.066378018675451e-08,9.358325646595318e-12,899,0.3725535944930565
