alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1178787827507014,2.2656491307368418e-21,-0.2814872625103468,0.2814872625103468,0.0602664033808302,0.1178787827507014,0.3404266538856976,-0.222547871134996,0.1178787827507014,-0.1178787827507014,-0.0804772278743431,-0.2010100346360036,0.452453466296,6.756568855015906e-08,2.6292852401247164e-07,2.709220522268596e-09,5.536092143498805e-07,4.191170451818771e-11,5001,0.2177724016728776
-5.0,0.0773342941802791,1.7504175589864634e-21,-0.2903945191362108,0.2903945191362108,0.095059955262871,0.0773342941802791,0.3290616662263503,-0.2517273720460711,0.0773342941802791,-0.0773342941802791,-0.0501373043052343,-0.2402572148309764,0.571116377011,1.6698974380562693e-08,1.2440403657334096e-07,1.896525887987932e-09,3.781207279089778e-07,3.003628591962725e-11,5001,0.2346370844155559
-2.0,0.0483653658885874,1.625393844153978e-21,0.0206563354401628,-0.0206563354401629,0.0307147964351559,0.0483653658885874,0.0035263475041308,0.0448390183844566,0.0483653658885874,-0.0483653658885874,0.0410429641552374,-0.0203866287150745,-1.37033549372,2.6197037135508036e-09,4.1131834079172633e-08,3.2654991183039207e-10,6.588946948812604e-08,1.789289931159967e-11,865,0.2239488044930979
0.0,0.0390931309006255,1.4396201119723053e-21,0.2302415386209301,-0.2302415386209301,-0.0067081557312996,0.0390931309006255,-0.2106949731706173,0.2497881040712428,0.0390931309006255,-0.0390931309006255,0.1084126135791654,0.1218289250417647,0.279135297529,2.082302286491532e-09,4.7792793655205296e-08,2.771784563317773e-10,7.52949147791281e-08,1.744069940526861e-11,864,0.2161152845911368
2.0,0.0292750009496005,1.1563809049511437e-21,0.5748327658723098,-0.5748327658723098,-0.0499821860501623,0.0292750009496005,-0.5601952653975095,0.5894702663471101,0.0292750009496005,-0.0292750009496005,0.2374341968859925,0.3373985689863172,0.336849373892,1.5867809018088379e-09,3.030321635605694e-08,2.405655901261319e-10,6.227063100822199e-08,1.523342523398509e-11,854,0.2192717936678063
6.0,0.0226944906482365,8.378843774341533e-22,1.1359737230814977,-1.1359737230814977,-0.0771866327423608,0.0226944906482365,-1.1246264777573791,1.147320968405616,0.0226944906482365,-0.0226944906482365,0.490800228798388,0.6451734942831098,0.318178665606,1.0450587741887696e-09,7.545789466975653e-08,7.174187077495817e-10,2.8171511376345442e-08,9.688791770916829e-12,738,0.2756290688503833
10.0,0.0340249061056232,8.181377946374179e-22,1.457542320021629,-1.457542320021629,-0.0732238756579365,0.0340249061056232,-1.4405298669688174,1.4745547730744408,0.0340249061056232,-0.0340249061056232,0.655547284352878,0.8019950356687511,0.300803790159,2.583321799349338e-09,4.1385587954406445e-08,2.552232883288651e-10,2.0850820884838008e-08,8.879914082220906e-12,531,0.338503223629613
12.0,0.0678063095417307,5.878108874911768e-22,1.4681569184202248,-1.4681569184202248,-0.1011903854567741,0.0678063095417307,-1.4342537636493593,1.5020600731910905,0.0678063095417307,-0.0678063095417307,0.6328880737533382,0.8352688446668866,0.319778200801,2.9873145443587766e-09,3.231576516773336e-08,7.953098785333952e-10,1.767936711396991e-08,6.244291163355837e-12,455,0.3619971359899878
14.0,0.155534799025146,1.9821169445413952e-22,1.0877894196029902,-1.08778941960299,-0.1354982970595625,0.155534799025146,-1.0100220200904173,1.165556819115563,0.155534799025146,-0.155534799025146,0.4083964127419326,0.6793930068610576,0.373957290885,6.116425439363101e-09,3.508164577361279e-08,2.608285061957816e-10,7.531725275526026e-08,1.0727392672667279e-11,751,0.3506360325251472
16.0,0.2162112147187511,1.7161748925206445e-22,1.0083537360281625,-1.0083537360281625,-0.1555360015561789,0.216211214718751,-0.9002481286687866,1.1164593433875378,0.216211214718751,-0.216211214718751,0.3486408664579022,0.65971286957026,0.40116907322,5.1386912826876604e-09,1.979442353757534e-08,2.6916877735072176e-10,7.781368041524832e-08,1.00140664873416e-11,1020,0.3642004001657254
18.0,0.2575976270573399,1.5786239191774787e-22,1.0074059207290331,-1.0074059207290336,-0.1634713168388777,0.2575976270573399,-0.8786071072003635,1.1362047342577035,0.2575976270573399,-0.2575976270573399,0.3402316435256389,0.6671742772033944,0.407532042218,6.003934620269716e-09,1.876834103910924e-08,3.144986900013112e-10,7.877212707932021e-08,9.177205456405973e-12,1062,0.3717174223006769
20.0,0.3006381339876852,1.13734164281579e-22,1.0222026316650434,-1.0222026316650434,-0.1721664891655542,0.3006381339876852,-0.8718835646712008,1.172521698658886,0.3006381339876852,-0.3006381339876852,0.3389348266669675,0.6832678049980759,0.41190486681,4.2579203269402884e-09,9.613761305939904e-09,2.416383840900984e-10,7.843882748790323e-08,7.272965999659935e-12,1253,0.3772229042344191
22.0,0.340054384592009,1.3868463622274168e-22,1.0289982391579235,-1.0289982391579235,-0.1768648538836907,0.340054384592009,-0.858971046861919,1.199025431453928,0.340054384592009,-0.340054384592009,0.337634265695271,0.6913639734626525,0.413543096357,2.9429277169990082e-09,6.8747389102465715e-09,8.88334848749274e-10,7.809555175272149e-08,6.0379230329841936e-12,1898,0.3810745959382496
24.0,0.3779659981468824,1.099958469399959e-22,1.0438420236147694,-1.0438420236147694,-0.1823088279547092,0.3779659981468824,-0.8548590245413281,1.2328250226882105,0.3779659981468824,-0.3779659981468824,0.3396121838526755,0.7042298397620939,0.4146382446,2.7183094044092206e-09,5.6393731779259e-09,8.867590993275595e-10,7.828124751312964e-08,5.116448987419304e-12,2572,0.388326903553765
