alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1028496958630713,-4.970266483175547e-24,-0.4060358502753723,0.4060358502753723,0.0550990480582689,0.1028496958630713,0.457460698206908,-0.3546110023438366,0.1028496958630713,-0.1028496958630713,-0.1479188770794172,-0.258116973195955,0.381902077647,4.256856470716774e-09,7.955590538946913e-09,7.972659254486039e-10,6.741042350802399e-08,1.185135293080545e-12,789,0.2210183074761889
-5.0,0.0504226242308899,-3.6730618456283053e-22,-0.5455822747921689,0.5455822747921689,0.0020624195234464,0.0504226242308899,0.570793586907614,-0.5203709626767239,0.0504226242308899,-0.0504226242308899,-0.270728717872638,-0.2748535569195309,0.253764220746,2.765835720647588e-09,1.15500518869599e-08,8.223457726691131e-10,7.792571112788604e-08,1.3390723395894461e-12,370,0.2329069347843568
-2.0,0.0235111958934114,-1.5150100852853154e-21,-0.0196618923378672,0.0196618923378672,-0.0738011367088848,0.0235111958934114,0.0314174902845729,-0.0079062943911615,0.0235111958934114,-0.0235111958934114,-0.0836320828778184,0.0639701905399512,-3.35525338962,7.121397547803016e-09,2.6416056306289762e-08,2.723359162854963e-10,7.847981943010389e-08,6.488444589093919e-12,196,0.1883689693745064
0.0,0.0157907708569491,-1.7461340238935162e-21,0.2234937848895452,-0.2234937848895452,-0.079148677793954,0.015790770856949,-0.2155983994610707,0.2313891703180197,0.015790770856949,-0.015790770856949,0.0325982146508186,0.1908955702387266,0.604142634584,1.9823239912448172e-08,2.2494429241403888e-08,3.033309149684753e-10,1.8211264222580527e-08,7.281097982256548e-13,279,0.2494012691785871
2.0,0.0139051028238406,-1.8393987932013843e-21,0.4605012181814928,-0.4605012181814928,-0.079958281780263,0.0139051028238406,-0.4535486667695725,0.467453769593413,0.0139051028238406,-0.0139051028238406,0.1502923273104833,0.3102088908710093,0.42355599065,2.5289614317478652e-08,2.8136615976069393e-08,1.0955555341692269e-10,1.8920802832827567e-08,5.672222499435994e-13,340,0.3184408941947365
6.0,0.0169988562747415,-1.5605155468514597e-21,0.8815138596340918,-0.8815138596340916,-0.0720774220680224,0.0169988562747415,-0.8730144314967208,0.8900132877714626,0.0169988562747415,-0.0169988562747415,0.3686795077490233,0.5128343518850684,0.33204958983,4.438838851392383e-08,7.750570088091546e-08,1.4830457487634286e-10,4.6555471796389675e-09,7.610973409419252e-13,374,0.4613436051755996
10.0,0.0325355773188947,-1.232794267610029e-21,1.1896759995014154,-1.1896759995014154,-0.0674208818404867,0.0325355773188947,-1.173408210841968,1.2059437881608628,0.0325355773188947,-0.0325355773188947,0.527417117910221,0.6622588815911945,0.307269716296,2.44519459261476e-08,2.6682452208111825e-08,3.9854090625894077e-10,5.107561129622592e-09,1.5752647451526481e-12,443,0.5919979230307925
12.0,0.0624602986838954,-1.3789940374099341e-21,1.1817810211143729,-1.1817810211143729,-0.0867008273683394,0.0624602986838954,-1.150550871772425,1.213011170456321,0.0624602986838954,-0.0624602986838954,0.5041896831888472,0.6775913379255257,0.324170310013,1.128521131497329e-08,2.7123893728601612e-08,5.014522212442965e-10,3.233436648195393e-09,1.322192444228143e-12,526,0.6050032475530368
14.0,0.1214835596788457,-1.6278431969013822e-21,1.0707365302642493,-1.0707365302642493,-0.1216922351088023,0.1214835596788456,-1.0099947504248266,1.131478310103672,0.1214835596788456,-0.1214835596788456,0.4136760300233223,0.657060500240927,0.363909844765,1.2159004189108326e-09,3.215699153357556e-08,5.326640508768372e-10,3.970556501166753e-09,7.13191670119109e-13,924,0.5538259068365148
16.0,0.1919329307836206,-1.8284089066353454e-21,0.9438632617596906,-0.9438632617596906,-0.1520526546555453,0.1919329307836205,-0.8478967963678803,1.039829727151501,0.1919329307836205,-0.1919329307836205,0.3198789762242998,0.6239842855353906,0.408354616483,4.3364647686214494e-09,7.887046382398382e-08,5.196387669718758e-10,4.76314518507806e-08,6.418963229118436e-13,2002,0.4737952381314812
24.0,0.3102715606948963,-4.031439954928197e-21,0.3141792291290685,-0.3141792291290685,-0.3476206939909228,0.3102715606948963,-0.1590434487816204,0.4693150094765167,0.3102715606948963,-0.3102715606948963,-0.1905310794263885,0.5047103085554572,1.09125698141,2.196133592359632e-07,1.7393678549845916e-07,1.1008309138136452e-08,8.302850847295508e-08,6.244494296071053e-11,5001,1.1715923864155453
