alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1301765524838856,1.5332052308649837e-21,-0.3263185917913435,0.3263185917913435,0.0618002947702435,0.1301765524838856,0.3914068680332864,-0.2612303155494007,0.1301765524838856,-0.1301765524838856,-0.1013590011254281,-0.2249595906659153,0.429669777604,6.866308052674119e-09,2.8043171501618477e-08,8.473699302994835e-10,7.791554436709457e-08,2.313278199243416e-11,4454,0.2318945485920664
-5.0,0.0818900111542484,1.3835186617570953e-21,-0.307317395416869,0.307317395416869,0.079840777516844,0.0818900111542484,0.3482624009939932,-0.2663723898397448,0.0818900111542484,-0.0818900111542484,-0.0738179201915904,-0.2334994752252785,0.504850186387,1.65112464878517e-08,1.3087528492700721e-07,1.9492962611976092e-09,2.790042074108484e-07,2.983703035051482e-11,5001,0.23570211142813
-2.0,0.048119288106,7.951293359561587e-22,-0.0262254437155537,0.0262254437155537,0.0320314674564367,0.048119288106,0.0502850877685537,-0.0021657996625537,0.048119288106,-0.048119288106,0.0189187455986598,-0.0451441893142135,1.39854205355,2.560920716733172e-09,4.302200500701349e-08,2.897541113140243e-10,6.300615431805317e-08,1.680052576920202e-11,852,0.2248080804785962
0.0,0.0385308896579195,3.631644555591945e-22,0.1797208563743769,-0.1797208563743768,-0.0065548816409871,0.0385308896579195,-0.1604554115454171,0.1989863012033366,0.0385308896579195,-0.0385308896579195,0.0833055465462013,0.0964153098281756,0.286472570703,2.0118829037821878e-09,5.7684892160631654e-08,3.001419102345677e-10,7.897662525685314e-08,1.718263295324057e-11,800,0.2175407283038855
2.0,0.031472065451593,-6.296306569028383e-22,0.5510089188542044,-0.5510089188542044,-0.0591648659217555,0.031472065451593,-0.535272886128408,0.5667449515800009,0.031472065451593,-0.031472065451593,0.2163395935053466,0.3346693253488577,0.357227091706,5.096591860750006e-09,4.771917846021366e-07,9.812952965897962e-10,9.168619948115417e-08,2.0864362860034815e-11,5001,0.216035573416478
6.0,0.0213776158745231,-2.303704268563362e-21,1.064698663689995,-1.064698663689995,-0.0705476697839578,0.0213776158745231,-1.0540098557527335,1.075387471627257,0.0213776158745231,-0.0213776158745231,0.4618016620610397,0.6028970016289553,0.316485367155,1.530369371422585e-09,5.59477510218298e-08,8.005325078236997e-10,2.6537426547186607e-08,9.736574641200728e-12,601,0.3107607773640816
10.0,0.0310676986749854,-3.3499051157495493e-21,1.424664469657389,-1.424664469657389,-0.0648708402263152,0.0310676986749855,-1.409130620319896,1.4401983189948817,0.0310676986749855,-0.0310676986749855,0.6474613946023792,0.7772030750550097,0.29605944898,2.5453641956905756e-09,3.5724579934247826e-08,2.451541349646738e-10,2.1745068984902527e-08,8.591016509691458e-12,515,0.4110877681914664
12.0,0.0510065479123443,-3.1817581939022146e-21,1.489385745172521,-1.489385745172521,-0.0774224144312446,0.0510065479123443,-1.4638824712163487,1.5148890191286932,0.0510065479123443,-0.0510065479123443,0.6672704581550158,0.8221152870175051,0.302760048783,3.6230346570671117e-09,3.6656209518949695e-08,7.800388052399573e-10,2.0617247417589223e-08,7.3323474108863e-12,462,0.4403988437532068
14.0,0.1135216336761816,-2.591292261860741e-21,1.236016001605412,-1.236016001605412,-0.1063580430940764,0.1135216336761816,-1.1792551847673212,1.292776818443503,0.1135216336761816,-0.1135216336761816,0.5116499577086295,0.7243660438967826,0.336698017962,6.847802853499425e-09,2.984482442373102e-08,8.845616893370042e-10,4.621308131600759e-08,8.887805644685652e-12,702,0.3899105211953002
16.0,0.1967969204240483,-2.3539045333579308e-21,1.0249205644921762,-1.0249205644921764,-0.1433410292067649,0.1967969204240482,-0.926522104280152,1.1233190247042006,0.1967969204240482,-0.1967969204240482,0.3691192530393232,0.6558013114528529,0.387899320308,5.837124713301948e-09,2.9538646973174193e-08,3.5725497665281907e-10,7.618192081883064e-08,9.495259177715029e-12,892,0.355234330664281
18.0,0.244894773445337,-2.43505106301026e-21,1.0234187174112337,-1.0234187174112337,-0.1563776203872515,0.244894773445337,-0.9009713306885652,1.1458661041339022,0.244894773445337,-0.244894773445337,0.3553317383183653,0.6680869790928684,0.399072233199,4.26739357265108e-09,1.330585088917593e-08,9.356235804564812e-10,7.808770699343352e-08,8.347296052674148e-12,1159,0.3622705936448896
20.0,0.2901896290243592,-2.521568132666108e-21,1.0235209256774027,-1.0235209256774027,-0.1659249743774606,0.2901896290243592,-0.8784261111652234,1.1686157401895825,0.2901896290243592,-0.2901896290243592,0.3458354884612408,0.677685437216162,0.406378716825,3.3548101862144635e-09,8.898913104220161e-09,8.929718608964782e-10,7.879388684063371e-08,7.270005783216237e-12,1409,0.3677270949741112
22.0,0.3308637930511045,-2.664522313143837e-21,1.0228315137610515,-1.0228315137610515,-0.1709841874771204,0.3308637930511045,-0.8573996172354994,1.188263410286604,0.3308637930511045,-0.3308637930511045,0.3404315694034053,0.6823999443576462,0.409456053172,3.2067052971314693e-09,7.464830683835633e-09,8.854988209107712e-10,7.877292179004215e-08,5.657950625106699e-12,1912,0.374486551939992
24.0,0.3700078925965967,-2.7490414202107677e-21,1.0334517784197144,-1.0334517784197144,-0.1760110251474264,0.3700078925965967,-0.8484478321214158,1.2184557247180128,0.3700078925965967,-0.3700078925965967,0.3407148640624308,0.6927369143572836,0.410799262771,4.1110741777984244e-09,8.323954301515507e-09,2.8268396230433986e-10,7.84070166451939e-08,4.92156270919543e-12,2814,0.3814897411803192
