alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.122546573076266,1.242138678946769e-21,-0.3088564506446254,0.3088564506446254,0.0605061143794596,0.122546573076266,0.3701297371827585,-0.2475831641064924,0.122546573076266,-0.122546573076266,-0.0939221109428531,-0.2149343397017723,0.435918542586,9.092131517341908e-09,3.9084651828347454e-08,9.592460679568383e-10,7.906555407745862e-08,2.620771100045421e-11,4945,0.2344857511800271
-5.0,0.0797822361980339,1.6494959603034701e-21,-0.3484905536783562,0.3484905536783562,0.0901401392554307,0.0797822361980339,0.3883816717773732,-0.3085994355793393,0.0797822361980339,-0.0797822361980339,-0.0841051375837473,-0.2643854160946088,0.504548368396,1.667670256200579e-08,1.21748964536377e-07,2.115390861450975e-09,3.710554690762156e-07,3.218765040997631e-11,5001,0.2383880614198457
-2.0,0.0577554415730607,7.331123901073712e-22,-0.0704232416742819,0.0704232416742819,0.0255034120035786,0.0577554415730607,0.0993009624608122,-0.0415455208877515,0.0577554415730607,-0.0577554415730607,-0.0097082088335623,-0.0607150328407195,0.602276643755,1.1713957710285481e-08,1.929823607625326e-07,1.9383237814637832e-09,3.370520745562514e-07,2.75000389484824e-11,5001,0.2301083054639527
0.0,0.0392945647925822,-3.0460016867521196e-22,0.2613133217966217,-0.2613133217966217,-0.027173038183755,0.0392945647925822,-0.2416660394003306,0.2809606041929128,0.0392945647925822,-0.0392945647925822,0.1034836227145557,0.1578296990820659,0.353986425173,8.402470745887687e-09,1.97347896054127e-07,1.606808948757428e-09,2.1366823021211602e-07,2.466349431625204e-11,5001,0.2160717179216856
2.0,0.0293112921182726,-1.06404231763027e-21,0.5765660930722456,-0.5765660930722456,-0.0579435635634348,0.0293112921182726,-0.5619104470131093,0.5912217391313819,0.0293112921182726,-0.0293112921182726,0.230339482972688,0.3462266100995576,0.350380748047,1.5466784684636527e-09,7.614584734519357e-08,8.355195644387035e-10,8.094555709930222e-08,1.959955992991722e-11,5001,0.194445968727385
6.0,0.0218534193598107,-1.897772527661156e-21,1.1266394608508106,-1.1266394608508106,-0.078435195094022,0.0218534193598107,-1.1157127511709053,1.1375661705307158,0.0218534193598107,-0.0218534193598107,0.4848845353313832,0.6417549255194274,0.319859773964,1.129872135357269e-09,7.71677752081218e-08,5.256374951369719e-10,4.310163565250188e-08,1.3474656039436439e-11,5001,0.2933857683504628
10.0,0.0315709816078309,-1.9204937074693146e-21,1.448004214980819,-1.4480042149808192,-0.0701737417966547,0.0315709816078309,-1.4322187241769038,1.4637897057847349,0.0315709816078309,-0.0315709816078309,0.6538283656937548,0.7941758492870642,0.299021536178,1.664749841035099e-09,3.9042826365837684e-08,6.304348150284349e-10,1.4259024290096932e-08,7.2006903406068176e-12,498,0.3886431989631312
12.0,0.0559411981994734,-2.0646965370760348e-21,1.5214909632827969,-1.5214909632827969,-0.0869584350179431,0.0559411981994734,-1.49352036418306,1.5494615623825336,0.0559411981994734,-0.0559411981994734,0.6737870466234552,0.8477039166593416,0.307977176932,2.6147232220271286e-09,3.132757807129991e-08,5.629494133429619e-10,1.4731010643227542e-08,5.678626678024005e-12,454,0.4202395819754647
14.0,0.1400410296470918,-2.335809320945377e-21,1.1571003163400304,-1.1571003163400304,-0.1278298606989952,0.1400410296470918,-1.0870798015164844,1.2271208311635764,0.1400410296470918,-0.1400410296470918,0.45072029747102,0.7063800188690104,0.360521289234,4.884304417840978e-09,1.9750999659708553e-08,9.220247859492683e-10,7.772873398681496e-08,9.366905936816226e-12,759,0.3435214624937965
16.0,0.1981385055489818,-2.5780797905010015e-21,1.0235858236730544,-1.0235858236730544,-0.1462243229025187,0.1981385055489818,-0.9245165708985632,1.1226550764475454,0.1981385055489818,-0.1981385055489818,0.3655685889340084,0.6580172347390459,0.390796854965,8.170002631771371e-09,2.6803524375614077e-08,4.2966634124396364e-10,7.840798915013717e-08,1.087563499564134e-11,865,0.3594548523595801
18.0,0.2384113843227168,-2.6370522560810336e-21,1.0534104027344486,-1.0534104027344486,-0.1548922744724667,0.2384113843227168,-0.93420471057309,1.172616094895807,0.2384113843227168,-0.2384113843227168,0.3718129268947575,0.6815974758396911,0.39401537003,6.8551250475452565e-09,2.2351277743838793e-08,3.3028535552683866e-10,7.859627971114623e-08,8.11620644628003e-12,969,0.3679266968322456
20.0,0.279359671623323,-2.711770316001944e-21,1.0649235587370989,-1.0649235587370989,-0.1632212094239005,0.279359671623323,-0.9252437229254372,1.2046033945487602,0.279359671623323,-0.279359671623323,0.3692405699446489,0.69568298879245,0.398890845951,4.741693861000531e-09,1.3166959459126422e-08,2.5439320245844155e-10,7.810745450774051e-08,6.6681182329265994e-12,1177,0.3729893801827428
22.0,0.3201159192695488,-2.7862489064969054e-21,1.0693591159974902,-1.0693591159974902,-0.1704612489177939,0.3201159192695488,-0.9093011563627158,1.2294170756322649,0.3201159192695488,-0.3201159192695488,0.3642183090809512,0.705140806916539,0.403373860784,3.290780640326532e-09,7.886321111923357e-09,8.34011052304846e-10,7.89482284709635e-08,5.368003180078861e-12,1804,0.3766855375828633
24.0,0.3588981830470925,-2.8449671664149728e-21,1.0717648845202643,-1.0717648845202643,-0.1759308184370421,0.3588981830470925,-0.892315792996718,1.2512139760438106,0.3588981830470925,-0.3588981830470925,0.35995162382309,0.7118132606971743,0.406371415197,3.046376401321825e-09,6.4811478049850365e-09,9.022648899689326e-10,7.453666518429878e-08,4.479466739050261e-12,3423,0.3842699628920396
