alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.1231338580385625,1.7408115791459014e-21,-0.3787115745397631,0.3787115745397632,0.0650817063396765,0.1231338580385625,0.4402785035590444,-0.3171446455204819,0.1231338580385625,-0.1231338580385625,-0.124274080930205,-0.254437493609558,0.415039548719,1.2102513042016541e-08,4.6750742967453553e-08,1.3677441679761707e-09,1.072939904372053e-07,3.037465284175123e-11,5001,0.2131146552200628
-5.0,0.0854211567609929,2.2362924575061226e-21,-0.4482214053057385,0.4482214053057386,0.1068583992069457,0.0854211567609928,0.4909319836862352,-0.4055108269252422,0.0854211567609928,-0.0854211567609928,-0.1172523034459236,-0.330969101859815,0.485391283205,1.9555071834675837e-08,1.957426216597109e-07,2.049348653714089e-09,3.064612514530951e-07,3.5923882627798926e-11,5001,0.2075152684221904
-2.0,0.0619737626088492,1.6378508691155748e-21,-0.2138953336270116,0.2138953336270116,0.0455840621384158,0.0619737626088492,0.2448822149314363,-0.1829084523225871,0.0619737626088492,-0.0619737626088492,-0.0613636046750899,-0.1525317289519217,0.461107803942,9.58903232029042e-09,4.093426559073505e-07,1.436282888083397e-09,2.427455140310982e-07,2.942348924059482e-11,5001,0.2131790335658554
0.0,0.0417049773245791,1.0898431149817988e-21,0.0902851256500038,-0.0902851256500038,-0.0103770445519849,0.0417049773245791,-0.0694326369877142,0.1111376143122933,0.0417049773245791,-0.0417049773245791,0.0347655182730168,0.0555196073769869,0.364936369388,2.596154856842454e-09,1.7492556065553265e-07,1.2884256579325859e-09,1.3653748992834853e-07,2.8850868373139936e-11,5001,0.2519719681510409
2.0,0.0307346726973007,7.045653035775799e-22,0.3284706472968163,-0.3284706472968163,-0.0231650156747274,0.0307346726973007,-0.313103310948166,0.3438379836454666,0.0307346726973007,-0.0307346726973007,0.1410703079736807,0.1874003393231356,0.320337014186,3.6660765997019966e-09,6.021507158690577e-08,5.226107337865759e-10,7.905899950349965e-08,1.9627584373226176e-11,512,0.3008960118082147
6.0,0.0219175644898292,3.722389986262844e-23,0.8839642535519665,-0.8839642535519665,-0.0477730086390227,0.0219175644898292,-0.8730054713070519,0.8949230357968812,0.0219175644898292,-0.0219175644898292,0.3942091181369604,0.489755135415006,0.304200492514,3.837803071154519e-09,3.6843144391832175e-08,3.5416529985973486e-10,4.5380486702029135e-08,1.358258886848453e-11,427,0.4219356415390935
10.0,0.0284538795551556,-2.7075737434593453e-22,1.2822716834959982,-1.2822716834959984,-0.0431163907429886,0.0284538795551556,-1.2680447437184206,1.2964986232735762,0.0284538795551556,-0.0284538795551556,0.5980194510050104,0.6842522324909878,0.2840106495,1.218161343431775e-08,3.019836681623628e-08,3.148952796074463e-10,1.0943915540986472e-08,1.842760907893152e-12,429,0.5359563508140447
12.0,0.0446184648066317,-3.6704214364491763e-22,1.399890266351924,-1.399890266351924,-0.0498987153247864,0.0446184648066317,-1.377581033948608,1.4221994987552398,0.0446184648066317,-0.0446184648066317,0.6500464178511756,0.7498438485007484,0.286195839123,1.2376170815327001e-08,3.058897980524379e-08,3.610158285190327e-10,9.219314716458863e-09,1.5692405881594064e-12,427,0.5754766855314973
14.0,0.1472195216971444,1.9494969329966328e-22,1.4569191645730892,-1.4569191645730892,-0.1518851760761942,0.1472195216971444,-1.3833094037245173,1.5305289254216614,0.1472195216971444,-0.1472195216971444,0.5765744062103504,0.8803447583627388,0.354802022344,4.668210048337575e-09,2.5804246402971163e-08,4.922973235573624e-10,1.46229752012778e-08,6.063938319230131e-12,430,0.5395084305698769
16.0,0.2499335675287008,6.60134035820793e-22,0.8400993590909616,-0.8400993590909619,-0.1541223150211628,0.2499335675287007,-0.7151325753266113,0.965066142855312,0.2499335675287007,-0.2499335675287007,0.265927364524318,0.5741719945666437,0.425849112553,6.485127454220075e-09,2.033717943544982e-08,4.4717715392624527e-10,7.737779522125197e-08,1.11112282538791e-11,2825,0.3374104814453075
18.0,0.1868043017002955,-1.1337639746068209e-21,0.3429490637661702,-0.3429490637661702,-0.1290023352248238,0.1868043017002954,-0.2495469129160225,0.436351214616318,0.1868043017002954,-0.1868043017002954,0.0424721966582612,0.3004768671079089,0.586040152866,4.125285652173968e-07,3.438871553667306e-07,1.701777125149559e-08,8.856035537251823e-07,8.976642320209112e-11,5001,0.3793104347960626
20.0,0.0980589167388229,2.0844052935943786e-21,-0.0693437537957796,0.0693437537957796,-0.1284643961157463,0.0980589167388229,0.118373212165191,-0.0203142954263681,0.0980589167388229,-0.0980589167388229,-0.1631362730136361,0.0937925192178565,-3.81228369462,2.306153415714456e-07,2.384834412975281e-07,1.0975370013853711e-08,1.9444577320135425e-07,9.641969796631464e-11,5001,1.0603822619696686
