alpha,Cd,Cs,Cl,CmRoll,CmPitch,CmYaw,Cd(f),Cd(r),Cs(f),Cs(r),Cl(f),Cl(r),xcp,Ux_final,Uy_final,k_final,p_final,omega_final,Iter,yplus_max
-10.0,0.0960543185292821,1.893877927263632e-21,-0.1761399982678887,0.1761399982678887,0.0431407405021115,0.0960543185292821,0.2241671575325298,-0.1281128390032476,0.0960543185292821,-0.0960543185292821,-0.0449292586318328,-0.1312107396360558,0.476884940321,9.89501831305256e-09,2.9102306612938564e-08,5.921710149604696e-10,7.649571755209403e-08,1.20410351611236e-11,964,0.2209639774801443
-5.0,0.047427352928164,1.6096112098134926e-21,0.0332640395357581,-0.0332640395357581,0.0203184425739416,0.0474273529281639,-0.0095503630716761,0.0569777159998401,0.0474273529281639,-0.0474273529281639,0.0369504623418206,-0.0036864228060625,-0.450541893374,5.064294078321361e-09,2.5934854317492192e-08,4.3123701960556225e-10,7.913859952126563e-08,1.747385705316101e-11,829,0.2157681507861781
-2.0,0.0546881443177043,1.7564358831074206e-21,-0.1573273397278095,0.1573273397278095,0.0612795433493759,0.0546881443177043,0.1846714118866616,-0.1299832675689573,0.0546881443177043,-0.0546881443177043,-0.0173841265145288,-0.1399432132132806,0.635066665366,2.9225507285394726e-09,3.8755595965386816e-08,3.471512403572428e-10,7.654176682137622e-08,1.4300889597192e-11,666,0.232971878245788
0.0,0.0389938583144889,1.3506995199721277e-21,0.138590986069936,-0.138590986069936,0.0027667509105643,0.0389938583144889,-0.1190940569126915,0.1580879152271805,0.0389938583144889,-0.0389938583144889,0.0720622439455323,0.0665287421244036,0.230036573885,2.5324193345352972e-09,4.2296828673945003e-08,3.3854194934897567e-10,7.917057162162466e-08,1.5979318213764838e-11,622,0.2210654186505084
2.0,0.0284743297198079,6.766824062847459e-22,0.5058349948510922,-0.5058349948510922,-0.0447344693447648,0.0284743297198079,-0.4915978299911882,0.5200721597109962,0.0284743297198079,-0.0284743297198079,0.2081830280807813,0.2976519667703108,0.338317177838,2.699901946574973e-09,5.826166145485429e-08,4.676260116110642e-10,6.267172121873689e-08,1.517824171355655e-11,598,0.2178742814575601
6.0,0.0227520723231422,-5.890338152552851e-23,1.0949033648859767,-1.0949033648859767,-0.0743548243241984,0.0227520723231422,-1.0835273287244058,1.106279401047548,0.0227520723231422,-0.0227520723231422,0.4730968581187901,0.621806506767187,0.318135197598,2.869403646049454e-09,6.780188740681445e-08,4.6205911271705605e-10,3.6410482138976965e-08,1.134477229179717e-11,872,0.308466965933617
10.0,0.0264169197466541,-2.6535369517533534e-22,1.5198561123768164,-1.5198561123768166,-0.0676045102275629,0.0264169197466541,-1.5066476525034895,1.5330645722501437,0.0264169197466541,-0.0264169197466541,0.6923235459608452,0.8275325664159711,0.295029047291,1.5329023678388556e-09,6.01962591369182e-08,8.436127664252151e-10,1.5610949743102332e-08,6.339494868911747e-12,1104,0.4225145368946478
12.0,0.05802283787291,-3.5751568874113373e-22,1.435197568413511,-1.435197568413511,-0.0774646117647585,0.05802283787291,-1.406186149477056,1.464208987349966,0.05802283787291,-0.05802283787291,0.640134172441997,0.7950633959715141,0.304710561296,2.5437319105964997e-09,4.0267654756425776e-08,7.824695310393602e-10,2.20833640630463e-08,6.988285650196376e-12,560,0.4230528554011511
14.0,0.1285163233461315,-3.09364537976158e-23,1.1722734946257645,-1.1722734946257645,-0.1173274337844799,0.1285163233461315,-1.1080153329526987,1.2365316562988302,0.1285163233461315,-0.1285163233461315,0.4688093135284023,0.7034641810973622,0.350404902852,7.7360142326146e-09,3.523640543767172e-08,8.920629820020243e-10,4.31732231459221e-08,8.833514805183152e-12,707,0.3655926538028056
16.0,0.2025233602541812,2.918340130979741e-22,1.0177393831921824,-1.0177393831921824,-0.1471311782702737,0.2025233602541812,-0.9164777030650918,1.1190010633192733,0.2025233602541812,-0.2025233602541812,0.3617385133258174,0.656000869866365,0.392274373762,6.290089372286219e-09,2.6621566855706693e-08,3.6532095181612247e-10,7.295182896232934e-08,9.862358560481323e-12,885,0.3533642827840679
18.0,0.2477539003165535,4.0110245104109162e-22,1.0186879549308454,-1.0186879549308456,-0.1575757415650375,0.2477539003165535,-0.8948110047725689,1.1425649050891225,0.2477539003165535,-0.2477539003165535,0.3517682359003852,0.6669197190304602,0.400733930966,4.560172582445025e-09,1.4817142358039452e-08,2.4769209876367373e-10,7.725721020470094e-08,7.940096529496386e-12,1062,0.3621895099217341
20.0,0.2923995497711874,3.8857937188555255e-22,1.0186048968169534,-1.0186048968169534,-0.1664227197836923,0.2923995497711875,-0.8724051219313597,1.164804671702547,0.2923995497711875,-0.2923995497711875,0.3428797286247844,0.675725168192169,0.40742106216,3.4787382929334442e-09,9.700199096070296e-09,9.006860728743251e-10,7.915841363738574e-08,6.4915924829665684e-12,1393,0.3650948429169396
22.0,0.3311249693407643,3.5080378003875746e-22,1.0220532053519564,-1.0220532053519564,-0.1710840685715006,0.3311249693407643,-0.8564907206815744,1.1876156900223385,0.3311249693407643,-0.3311249693407643,0.3399425341044776,0.6821106712474788,0.409642070059,3.8876869555796295e-09,9.296255262573624e-09,2.404328214766723e-10,7.787077950839546e-08,5.195157797377342e-12,1908,0.3724691156205801
24.0,0.3703122180699332,3.1238895786438725e-22,1.0327778323403063,-1.0327778323403063,-0.1762904265645569,0.3703122180699332,-0.8476217233053397,1.2179339413752728,0.3703122180699332,-0.3703122180699332,0.3400984896055961,0.6926793427347101,0.411126925343,4.981595231292717e-09,1.0717538101294781e-08,3.157650306466839e-10,7.920435477315841e-08,4.091609552944228e-12,4104,0.379710784003274
