1.000000000000000000e+00,0.000000000000000000e+00
1.000026839076753271e+00,-3.524104813415246309e-06
1.000053139798935398e+00,-9.929365807392507778e-06
1.000078593814625938e+00,-1.914068715316340013e-05
1.000102902698763563e+00,-3.105007452994015794e-05
1.000125781451907558e+00,-4.551790125958680880e-05
1.000146961841595683e+00,-6.237454530175836091e-05
1.000166195547124159e+00,-8.142237791723694069e-05
1.000183257070881293e+00,-1.024380806842055977e-04
1.000197946382100467e+00,-1.251752637025618960e-04
1.000210091262038192e+00,-1.493673542902201488e-04
1.000219549323081658e+00,-1.747307223040795604e-04
1.000226209678112266e+00,-2.009680054441261520e-04
1.000229994240557030e+00,-2.277715955545195846e-04
1.000230858639881815e+00,-2.548272450479715568e-04
1.000228792741794548e+00,-2.818177511713877486e-04
1.000223820767061511e+00,-3.084266749181260978e-04
1.000216001007540711e+00,-3.343420509860270916e-04
1.000205425142762561e+00,-3.592600452853489021e-04
1.000192217165072339e+00,-3.828885171156713122e-04
1.000176531925931922e+00,-4.049504442485018672e-04
1.000158553320429355e+00,-4.251871707596202501e-04
1.000138492131275925e+00,-4.433614395332992147e-04
1.000116583557572492e+00,-4.592601738850596890e-04
1.000093084457314596e+00,-4.726969756909788455e-04
1.000068270335967124e+00,-4.835143107352672079e-04
1.000042432116415192e+00,-4.915853556549142685e-04
1.000015872728159172e+00,-4.968154848276639703e-04
9.999889035557424366e-01,-4.991433797709184496e-04
9.999618407880538351e-01,-4.985417480448827874e-04
9.763717297094194336e-01,1.307078634210395718e-03
9.533008190691117933e-01,3.072921779730328640e-03
9.307428692215459209e-01,4.799427611621285943e-03
9.086916405211373782e-01,6.487036052989579582e-03
8.871408933223013937e-01,8.136187026941577027e-03
8.660843879794526412e-01,9.747320456583649650e-03
8.455158848470072375e-01,1.132087626502211071e-02
8.254291442793795230e-01,1.285729437536334285e-02
8.058179266309853928e-01,1.435701471071366628e-02
7.866759922562398533e-01,1.582047719417944628e-02
7.679971015095578002e-01,1.724812174886704644e-02
7.497750147453550174e-01,1.864038829788279214e-02
7.320034923180462894e-01,1.999771676433306083e-02
7.146762945820471780e-01,2.132054707132417098e-02
6.977871818917724678e-01,2.260931914196250003e-02
6.813299146016380536e-01,2.386447289935437338e-02
6.652982530660584981e-01,2.508644826660616153e-02
6.496859576394493629e-01,2.627568516682421765e-02
6.344867886762259879e-01,2.743262352311487060e-02
6.196945065308030465e-01,2.855770325858448741e-02
6.053028715575964336e-01,2.965136429633941431e-02
5.913056441110209338e-01,3.071404655948600446e-02
5.776965845454919979e-01,3.174618997113059365e-02
5.644694532154248545e-01,3.274823445437954894e-02
5.516180104752343993e-01,3.372061993233922000e-02
5.391360166793363051e-01,3.466378632811593918e-02
5.270172321821453565e-01,3.557817356481608739e-02
5.152554173380773372e-01,3.646422156554597616e-02
5.038443325015470320e-01,3.732237025341199332e-02
4.927777380269697249e-01,3.815305955152047124e-02
4.820493942687608113e-01,3.895672938297774918e-02
4.716530615813352978e-01,3.973381967089020111e-02
4.615825003191086351e-01,4.048477033836415939e-02
4.518314708364958299e-01,4.121002130850598411e-02
4.423937334879122774e-01,4.191001250442202841e-02
4.332630486277731507e-01,4.258518384921862465e-02
4.244331766104935677e-01,4.323597526600213986e-02
4.158978777904890345e-01,4.386282667787891332e-02
4.076509125221743912e-01,4.446617800795529818e-02
3.996860411599651997e-01,4.504646917933766148e-02
3.919970240582764665e-01,4.560414011513234250e-02
3.845776215715235868e-01,4.613963073844567359e-02
3.774215940541216785e-01,4.665338097238402870e-02
3.705227018604859701e-01,4.714583074005374713e-02
3.638747053450316349e-01,4.761741996456116816e-02
3.574713648621740680e-01,4.806858856901267962e-02
3.513064407663283872e-01,4.849977647651458612e-02
3.453736934119098767e-01,4.891142361017326856e-02
3.396668831533336541e-01,4.930396989309508010e-02
3.341797703450149482e-01,4.967785524838633227e-02
3.289061153413690985e-01,5.003351959915342678e-02
3.238396784968112785e-01,5.037140286850267518e-02
3.189742201657567167e-01,5.069194497954043754e-02
3.143035007026205863e-01,5.099558585537308092e-02
3.098212804618182270e-01,5.128276541910694458e-02
3.055213197977647011e-01,5.155392359384836087e-02
3.013973790648753481e-01,5.180950030270370377e-02
2.974432186175655080e-01,5.204993546877933336e-02
2.936525988102500762e-01,5.227566901518155423e-02
2.900192799973445590e-01,5.248714086501674730e-02
2.865370225332640741e-01,5.268479094139127961e-02
2.831995867724239613e-01,5.286905916741148348e-02
2.800007330692392826e-01,5.304038546618369127e-02
2.769342217781253224e-01,5.319920976081427000e-02
2.739938132534973647e-01,5.334597197440958671e-02
2.711732678497705273e-01,5.348111203007595987e-02
2.684663459213600945e-01,5.360506985091974957e-02
2.658668078226813503e-01,5.371828536004732979e-02
2.588787603990758135e-01,5.378142411185984212e-02
2.519725117651240298e-01,5.342406941198742099e-02
2.451473513557149153e-01,5.266881370328366230e-02
2.384025686057373861e-01,5.153824942860214808e-02
2.317374529500803304e-01,5.005496903079646731e-02
2.251512938236328032e-01,4.824156495272021589e-02
2.186433806612836650e-01,4.612062963722698278e-02
2.122130028979218319e-01,4.371475552717034307e-02
2.058594499684362200e-01,4.104653506540388574e-02
1.995820113077158564e-01,3.813856069478122057e-02
1.933799763506496294e-01,3.501342485815593653e-02
1.872526345321264274e-01,3.169371999838158094e-02
1.811992752870352774e-01,2.820203855831178094e-02
1.752191880502650401e-01,2.456097298080010469e-02
1.693116622567046314e-01,2.079311570870017584e-02
1.634759873412430786e-01,1.692105918486553479e-02
1.577114527387692144e-01,1.296739585214978438e-02
1.520173478841720660e-01,8.954718153406530934e-03
1.463929622123404939e-01,4.905618531489333925e-03
1.408375851581634697e-01,8.426894292518326279e-04
1.353505061565299372e-01,-3.211476710452436031e-03
1.299310146423287571e-01,-7.234287444769876146e-03
1.245784000504489564e-01,-1.120315033084687620e-02
