alpha,Cd,Cs,Cl,CmPitch
-5.0,0.077004676127701,2.7165493576573942e-22,-0.2451229778244124,0.0796857665059331
-4.5,0.07467859983771165,2.1108010263221978e-22,-0.2324270077887609,0.07169847343061157
-4.0,0.07197488110110505,1.6297468015810226e-22,-0.2095523821939495,0.06341849585102613
-3.5,0.06894098337988129,1.2668945816826316e-22,-0.17835877603095598,0.054868939409867416
-3.0,0.06562437013604053,1.0157522648757887e-22,-0.14070586429075838,0.04607290974982612
-2.5,0.0620725048315829,8.698277494092565e-23,-0.09845332196433454,0.03705351251359289
-2.0,0.0583328509285085,8.226289335317984e-23,-0.0534608240426624,0.0278338533438584
-1.5,0.05366252752892914,9.283522014626436e-23,0.004490192559022277,0.0177188109770728
-1.0,0.04810876031480703,1.1963431880783822e-22,0.07984550121881592,0.006842535343058792
-0.5,0.042904172617917874,1.5528336676138185e-22,0.162086242385739,-0.0035279611254341392
0.0,0.0392813877700374,1.9240554143037576e-22,0.2406935565088119,-0.0121256659956565
0.5,0.03690849967217646,2.32387512576284e-22,0.31543122710568516,-0.019498881278790094
1.0,0.03464426615927276,2.80582249815507e-22,0.39253641886198676,-0.026949301390745625
1.5,0.032507306463992386,3.355623803539297e-22,0.4712003439787032,-0.034340002505866975
2.0,0.030516239819001395,3.9590053139743702e-22,0.550614214656821,-0.041534060798498015
2.5,0.02868968545696585,4.601693301519137e-22,0.6299692430973273,-0.04839455244298265
3.0,0.02704626261055182,5.269414038232447e-22,0.7084566415012078,-0.05478455361366473
3.5,0.02560459051242536,5.947893796173147e-22,0.7852676220694498,-0.060567140484888156
4.0,0.024383288395252535,6.622858847400089e-22,0.8595933970030398,-0.06560538923099679
4.5,0.023400975491699415,7.280035463972121e-22,0.9306251785029642,-0.06976237602633453
5.0,0.022676271034432063,7.9051499179480905e-22,0.9975541787702098,-0.07290117704524528
5.5,0.022227794256116536,8.483928481386846e-22,1.059571610005763,-0.07488486846207285
6.0,0.0220741643894189,9.00209742634724e-22,1.1158686844106105,-0.0755765264511612
6.5,0.022256400451788814,9.498418234839741e-22,1.1695545079659733,-0.07545029928026864
7.0,0.022790541967794415,1.0008900220839118e-21,1.2232531771791701,-0.07511751855700644
7.5,0.023657738930779503,1.0515141404350663e-21,1.2754283900403354,-0.07464703546549784
8.0,0.02483914133408787,1.0998739805379663e-21,1.3245438445396018,-0.07410770118986601
8.5,0.026315899171063306,1.1441293443931407e-21,1.3690632386671036,-0.07356836691423416
9.0,0.028069162435049616,1.1824400340011183e-21,1.4074502704129743,-0.07309788382272554
9.5,0.030080081119390582,1.2129658513624283e-21,1.438168637767348,-0.07276510309946335
10.0,0.03232980521743,1.2338665984775992e-21,1.459682038720358,-0.0726388759285708
10.5,0.03617566886002857,1.2490054142812487e-21,1.4757632581213835,-0.07486089422407734
11.0,0.04264249013541113,1.2621935525926498e-21,1.4898234785965554,-0.08043663521685965
11.5,0.05121264497296767,1.2715129877393148e-21,1.4997839948011342,-0.08773062806631185
12.0,0.0613685093020882,1.275045694048756e-21,1.5035661013903805,-0.095107401931828
12.5,0.0770437221946538,1.2330815881807417e-21,1.4498880332803852,-0.10321011122992224
13.0,0.09935949611278709,1.1402207639235923e-21,1.3281749768720883,-0.11279234345570392
13.5,0.12357956707124026,1.0460104612976493e-21,1.1974086540480253,-0.12238427738645988
14.0,0.1449676710847656,9.999979203232537e-22,1.1165707866907306,-0.130516091799477
14.5,0.16322744757848812,9.960896853374264e-22,1.0822788341424527,-0.13733631519338205
15.0,0.1807416211367527,9.940374669322372e-22,1.0539135238982258,-0.14368125958143352
15.5,0.1967925555131416,9.921562545106028e-22,1.0346014800697656,-0.14911277901286604
16.0,0.2106626144612369,9.887610374754385e-22,1.0274693267687864,-0.1531927275369142
16.5,0.22213394420521318,9.769596704473858e-22,1.027654024136537,-0.1561151840579266
17.0,0.2320931853969268,9.571247193889144e-22,1.0281339426651053,-0.15848980671925134
17.5,0.241479443431483,9.38468240715682e-22,1.0287978219924663,-0.16050181842862263
18.0,0.2512318237039869,9.302022908433472e-22,1.0295344017565942,-0.1623364420937745
18.5,0.26153744244155,9.424540120029199e-22,1.0304381991936706,-0.1639876534453794
19.0,0.2719172962183954,9.6940779855398e-22,1.0316354911993009,-0.16543030457130745
19.5,0.2823113109502947,9.9636158510504e-22,1.0330626569005965,-0.16682093291508907
20.0,0.2926594125530201,1.0086133062646128e-21,1.0346560754246688,-0.1683160759202548
20.5,0.3030060406069695,1.0051561843266777e-21,1.036574134028655,-0.1700189452655024
21.0,0.31336325321744063,9.966755820737657e-22,1.0388958025813084,-0.17183081865112093
21.5,0.32362240408755455,9.86007644847215e-22,1.0414383341271642,-0.17360533255302815
22.0,0.3336748469204325,9.759885179883648e-22,1.044018981710757,-0.1751961234471417
22.5,0.3435100188259235,9.67058911239337e-22,1.0466198746490467,-0.17660396001902423
23.0,0.3531870442053736,9.57780400289762e-22,1.049340396419775,-0.17791803659832617
23.5,0.36270180769914856,9.481704294022396e-22,1.0521736813086477,-0.17912462812709676
24.0,0.3720501939476145,9.382464428393708e-22,1.055112863601373,-0.1802100095473852
24.5,0.38122808759113735,9.28025884863756e-22,1.0581510775836567,-0.18116045580124074
