alpha,Cd,Cs,Cl,CmPitch
-1.5,0.05521334080373774,-1.169308304710011e-21,-0.2211436887229862,0.06662985899443337
-1.0,0.05009105699670657,-1.12392710877403e-21,-0.1331855431596258,0.04823870980475276
-0.5,0.04416218759470174,-1.0647410741483368e-21,-0.021816929982523853,0.025914040597705655
0.0,0.0395607719147618,-1.005208712415521e-21,0.0841389994577299,0.0064690527352725
0.5,0.03644960902071129,-9.405541181303599e-22,0.186078189420299,-0.010912169016384967
1.0,0.03364809754142019,-8.646525121416996e-22,0.2969561760904909,-0.029040109106737266
1.5,0.031275176141495296,-7.889390954732324e-22,0.4052891960069312,-0.04409341999725234
2.0,0.0294497834855434,-7.248490691486498e-22,0.4995934857082457,-0.0522507541493981
2.5,0.027946208534965336,-6.721555386453743e-22,0.5805866139919181,-0.055484426934010386
3.0,0.026490753905199893,-6.228427445770576e-22,0.6568775651604449,-0.05830965248620302
3.5,0.025130378741910778,-5.766625906717334e-22,0.7288196990099702,-0.060719431413861026
4.0,0.02391204219076169,-5.333669806574363e-22,0.7967663753366386,-0.06270676432486941
4.5,0.022882703397416326,-4.927078182622007e-22,0.8610709539365944,-0.06426465182711312
5.0,0.022089321507538392,-4.544370072140609e-22,0.9220867946059814,-0.06538609452847724
5.5,0.02157885566679158,-4.1830645124105116e-22,0.9801672571409449,-0.06606409303684668
6.0,0.0213982650208396,-3.840680540712058e-22,1.0356657013376285,-0.0662916479601065
6.5,0.021507656537742982,-3.5268318986602144e-22,1.0907625764896383,-0.06579135364463135
7.0,0.02182989033247034,-3.245656758687173e-22,1.146344218813281,-0.06447239590383319
7.5,0.022356055271047514,-2.9864608042991245e-22,1.2008228184887513,-0.06260766254615303
8.0,0.023077240219500333,-2.7385497190022535e-22,1.252610565696244,-0.060470041380031904
8.5,0.02398453404385463,-2.491229186302747e-22,1.3001196506159538,-0.05833242021391075
9.0,0.025069025610136235,-2.2338048897067936e-22,1.3417622634280755,-0.05646768685623061
9.5,0.026321803784370983,-1.955582512720579e-22,1.3759505943128036,-0.05514872911543246
10.0,0.0277339574325847,-1.645867738850292e-22,1.4010968334503338,-0.0546484347999573
10.5,0.03028862452429541,-1.2282620295319593e-22,1.4210744977898837,-0.055377010053799657
11.0,0.034734092938444,-7.30801341953451e-23,1.4389006590156994,-0.05733382081640998
11.5,0.04070917640519061,-2.994431032487165e-23,1.4517028394105165,-0.060175494589413195
12.0,0.0478526886546954,-8.014474055170505e-24,1.4566085612570696,-0.0635586588744342
12.5,0.05868930749961152,-2.178919681369906e-24,1.42679012875102,-0.0692861741708663
13.0,0.0743444658648666,2.2592265733530785e-24,1.35596538095394,-0.07816276120376277
13.5,0.09235811014903243,5.081974103530227e-24,1.2720801424474328,-0.0883478378132383
14.0,0.1102701867506809,6.071332303693328e-24,1.2030802378131007,-0.0980008218394076
14.5,0.128635074754194,-2.26723761795455e-23,1.1475531057212394,-0.10749406920948687
15.0,0.14845849428729055,-8.80911454537924e-23,1.0924390297840534,-0.11752359119473167
15.5,0.16795740331354728,-1.5896644125584297e-22,1.0482131019960097,-0.1267342886513159
16.0,0.185348759796541,-2.0407972932249281e-22,1.0253504143515757,-0.1337710624354134
16.5,0.2002117464095192,-2.235815983746027e-22,1.0182639159587872,-0.1387289037920892
17.0,0.21375924606817004,-2.3885000982024793e-22,1.0135372691731261,-0.14281694563883054
17.5,0.22665876709973146,-2.505074884270461e-22,1.0099016358602306,-0.14635130134044488
18.0,0.2395778178314414,-2.591765589626148e-22,1.006088177885738,-0.1496480842617396
18.5,0.25271103171975595,-2.6648067949459323e-22,1.0016739551713492,-0.15285667035667172
19.0,0.26570472850492943,-2.729526574823713e-22,0.9973336776694284,-0.15585414518583077
19.5,0.2784039459398967,-2.775790417811927e-22,0.9934449822916097,-0.15854818652397254
20.0,0.2906537217775926,-2.7934638124630123e-22,0.9903855059495263,-0.1608464721458529
