alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.3678535085550566,0.0084775391725288,0.6330222215594888,-0.5311687126375895,-8.44058276018831
-0.6804574805243715,-0.981074199853602,0.3613632309346748,0.0075853017900165,0.6153424163445296,-0.4980694109881914,-8.014165143094882
-0.6627832602510113,-0.9644713076596022,0.35187586396667475,0.0062709744671729,0.5969040154499681,-0.4659279368424818,-7.598681311055131
-0.6451090399776509,-0.9468330713560196,0.34179687179319895,0.0048520350232551,0.5777725827252488,-0.4347827824454261,-7.194131264069056
-0.6274348197042906,-0.929113924050633,0.3316716447615494,0.0033915960682221,0.5580153223602629,-0.404668919340996,-6.800515002136661
-0.6097605994309303,-0.9113924050632912,0.32154506248306836,0.0018884225600502,0.5377008857962504,-0.3756177164972447,-6.4178325252579445
-0.59208637915757,-0.8936708860759495,0.31141848020458746,0.0003423946332759,0.5168991746662465,-0.3476568687771767,-6.046083833432904
-0.5744121588842097,-0.8759493670886076,0.30129189792610633,-0.0012394220309222,0.4956811403202302,-0.3208103359512567,-5.685268926661539
-0.5567379386108494,-0.858227848101266,0.2911653156476254,-0.0028439914680403,0.4741185804997126,-0.2950982924177154,-5.3353878049438554
-0.5390637183374891,-0.8405063291139241,0.2810387333691443,-0.0044534510044749,0.4522839337344755,-0.2705370877666447,-4.996440468279849
-0.5213894980641288,-0.8227848101265823,0.2709121510906633,-0.006045036438083,0.4302500720405449,-0.2471392182933313,-4.668426916669518
-0.5037152777907685,-0.8050632911392407,0.26078556881218234,-0.0075916018598108,0.4080900925032293,-0.224913309535442,-4.351347150112867
-0.4860410575174082,-0.7873417721518987,0.25065898653370133,-0.0090667044899792,0.3858771083321493,-0.2038641098776273,-4.045201168609892
-0.4683668372440479,-0.769620253164557,0.2405324042552203,-0.0104542587506756,0.3636840399766395,-0.1839924952359425,-3.7499889721605957
-0.4506926169706876,-0.7518987341772154,0.23040582197673926,-0.0117542141101941,0.3415834068897013,-0.1652954848032896,-3.465710560764976
-0.4330183966973273,-0.7341772151898734,0.22027923969825824,-0.0129765367247123,0.3196471205268249,-0.1477662678059335,-3.1923659344230337
-0.415344176423967,-0.7164556962025317,0.21015265741977723,-0.0141283643962764,0.2979462791625024,-0.1313942411901474,-2.9299550931347715
