alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.3687394417956046,0.008477539172528827,0.6330222215594888,-0.5311687126375895,-8.26908587589878
-0.6804574805243715,-0.9810741998536021,0.3622491641752229,0.007585301790016568,0.6153424163445296,-0.4980694109881914,-7.851289775347923
-0.6627832602510113,-0.9644713076596022,0.35276179720722284,0.006270974467172967,0.5969040154499681,-0.46592793684248185,-7.444206395324012
-0.6451090399776509,-0.9468330713560196,0.342682805033747,0.004852035023255144,0.5777725827252488,-0.4347827824454261,-7.047835735827044
-0.6274348197042906,-0.929113924050633,0.3325575780020975,0.0033915960682221564,0.5580153223602629,-0.404668919340996,-6.662177796857022
-0.6097605994309303,-0.9113924050632911,0.32243099572361644,0.0018884225600502018,0.5377008857962504,-0.37561771649724474,-6.287232578413947
-0.59208637915757,-0.8936708860759495,0.3123044134451355,0.00034239463327597576,0.5168991746662465,-0.3476568687771767,-5.9230000804978165
-0.5744121588842097,-0.8759493670886076,0.3021778311666544,-0.0012394220309222682,0.49568114032023025,-0.32081033595125674,-5.5694803031086275
-0.5567379386108494,-0.858227848101266,0.29205124888817346,-0.0028439914680403015,0.47411858049971267,-0.2950982924177154,-5.226673246246387
-0.5390637183374891,-0.8405063291139241,0.2819246666096924,-0.004453451004474918,0.4522839337344755,-0.27053708776664476,-4.8945789099110915
-0.5213894980641288,-0.8227848101265823,0.27179808433121144,-0.006045036438083071,0.43025007204054494,-0.24713921829333135,-4.573197294102739
-0.5037152777907685,-0.8050632911392407,0.2616715020527304,-0.007591601859810888,0.40809009250322936,-0.22491330953544206,-4.262528398821334
-0.4860410575174082,-0.7873417721518987,0.2515449197742494,-0.00906670448997923,0.3858771083321493,-0.2038641098776273,-3.9625722240668715
-0.46836683724404793,-0.769620253164557,0.24141833749576835,-0.010454258750675644,0.36368403997663956,-0.18399249523594255,-3.6733287698393555
-0.45069261697068763,-0.7518987341772154,0.23129175521728734,-0.011754214110194169,0.3415834068897013,-0.16529548480328968,-3.394798036138784
-0.4330183966973273,-0.7341772151898736,0.22116517293880633,-0.012976536724712329,0.3196471205268249,-0.1477662678059335,-3.1269800229651574
-0.41534417642396704,-0.7164556962025317,0.21103859066032535,-0.014128364396276481,0.29794627916250244,-0.13139424119014742,-2.869874730318478
-0.39766995615060674,-0.6987341772151898,0.20091200838184434,-0.01520458641380395,0.2765509651020994,-0.11616505812726803,-2.6234821581987413
-0.3799957358772464,-0.6810126582278481,0.19078533599255026,-0.01618411203573558,0.2555300448599976,-0.10206068719498193,-2.38780230660595
-0.3623215156038861,-0.6632911392405063,0.1806555028066098,-0.017027550120905566,0.2349509728665396,-0.08905948206261045,-2.1628351755401036
-0.3446472953305258,-0.6455696202531644,0.17048355903739715,-0.01767499271673361,-1.4768579043585461,0.1759856873826632,-1.948580765001203
-0.32697307505716555,-0.6278481012658228,0.16008064576942044,-0.018049235784321556,-1.6051133101670252,0.1624392469991854,-1.7450390749892477
-0.3092988547838052,-0.6101265822784809,0.14913131843137128,-0.018070096057045897,-1.6994824519463787,0.1496057771622064,-1.5522101055042368
-0.2916246345104449,-0.5924050632911392,0.13770649110038974,-0.017676359650001215,-1.7618650529595286,0.1374852778717262,-1.3700938565461707
-0.2739504142370846,-0.5746835443037974,0.12642446640782712,-0.01684296691005739,-1.7941608364693975,0.12607774912774491,-1.19869032811505
-0.25627619396372436,-0.5569620253164557,0.11573937838287085,-0.015581037013813255,-1.7982695257389079,0.11538319093026245,-1.037999520210875
-0.238601973690364,-0.5392405063291139,0.10575806288552686,-0.01391681827941514,-1.7760908440309826,0.10540160327927875,-0.8880214328336439
-0.22092775341700369,-0.521518987341772,0.09648944578104203,-0.011870861785247433,-1.7295245146085434,0.0961329861747939,-0.7487560659833581
-0.20325353314364342,-0.5037974683544303,0.08793379922305603,-0.009528160051607806,-1.660470260734514,0.08757733961680793,-0.6202034196600179
-0.18557931287028315,-0.48607594936708853,0.08009112321156886,-0.007201981746636849,-1.5708278056718168,0.07973466360532078,-0.5023634938636226
-0.1679050925969228,-0.4683544303797468,0.07296141774658053,-0.005115801996162057,-1.4624968726833727,0.07260495814033244,-0.3952362885941719
-0.15023087232356247,-0.450632911392405,0.06654468282809103,-0.0028443233166966673,-1.337377185032106,0.06618822322184292,-0.2988218038516664
