alpha,cl,cd,cm,cl_new,cd_new,cm_new,cl_breukels,cd_breukels,cm_breukels,cl_neuralfoil,cd_neuralfoil,cm_neuralfoil
-0.6981317007977318,-1.1758406400739245,0.34983834200729835,0.1853599622932553,-1.178851951237109,0.35112813358033695,0.1853599622932553,0.6330222215594888,-0.5311687126375895,-6.934013399464734,-1.178851951237109,0.35112813358033695,0.1853599622932553
-0.6806784082777885,-1.1677337516137825,0.3473113415495541,0.1826019118142987,-1.170702727769854,0.34857368928137283,0.1826019118142987,0.6155682305982587,-0.4984773244805721,-6.587623260228213,-1.170702727769854,0.34857368928137283,0.1826019118142987
-0.6632251157578453,-1.1581359473074797,0.3441626444595869,0.17953148925918516,-1.1610713893398263,0.34538492557720696,0.17953148925918516,0.5973736983412611,-0.466719484167187,-6.250002491605273,-1.1610713893398263,0.34538492557720696,0.17953148925918516
-0.6457718232379019,-1.1470660528765741,0.34041207009111896,0.1761638576885884,-1.1499741283617377,0.34158197488592007,0.1761638576885884,0.5785017297962965,-0.4359323214794715,-5.921151093595917,-1.1499741283617377,0.34158197488592007,0.1761638576885884
-0.6283185307179586,-1.1345418963593772,0.3360859207570252,0.17251564938256136,-1.1374233320379905,0.33719104174308834,0.17251564938256136,0.5590169943749475,-0.4061496202911329,-5.601069066200145,-1.1374233320379905,0.33719104174308834,0.17251564938256136
-0.6108652381980153,-1.1205834646431452,0.3312173110486173,0.16860532425483438,-1.1234301210435378,0.3322443350383068,0.16860532425483438,0.5389855446957562,-0.3774017413820349,-5.289756409417954,-1.1234301210435378,0.3322443350383068,0.16860532425483438
-0.5934119456780721,-1.1052171032633353,0.3258468154168712,0.16445359720905134,-1.1080087203459632,0.32678039053160135,0.16445359720905134,0.5184746316864006,-0.3497155548392175,-4.9872131232493455,-1.1080087203459632,0.32678039053160135,0.16445359720905134
-0.5759586531581288,-1.08847975603691,0.3200232215377112,0.1600836628261072,-1.0911828556167313,0.32084508824168045,0.1600836628261072,0.4975525164928275,-0.3231143822249717,-4.693439207694322,-1.0911828556167313,0.32084508824168045,0.1600836628261072
-0.5585053606381855,-1.0704215397351016,0.31380361152473524,0.15552071443599563,-1.0729937057562293,0.3144934213225174,0.15552071443599563,0.4762882797120396,-0.2976179486656706,-4.40843466275288,-1.0729937057562293,0.3144934213225174,0.15552071443599563
-0.5410520681182421,-1.051105389771359,0.3072513434233838,0.1507902237816185,-1.0535068596811579,0.30779145615498427,0.1507902237816185,0.454751628472528,-0.2732423449877943,-4.132199488425021,-1.0535068596811579,0.30779145615498427,0.1507902237816185
-0.5235987755982988,-1.0306033151216365,0.30043121809454876,0.14591515995786014,-1.0328126977767602,0.30081681773180025,0.14591515995786014,0.4330127018922192,-0.2499999999999999,-3.864733684710744,-1.0328126977767602,0.30081681773180025,0.14591515995786014
-0.5061454830783556,-1.008988674005734,0.2934034177036837,0.1409134741080183,-1.0110158179253323,0.2936537716522558,0.1409134741080183,0.411141875448226,-0.2278996629922186,-3.6060372516100525,-1.0110158179253323,0.2936537716522558,0.1409134741080183
-0.4886921905584123,-0.9863245162321186,0.2862184291438286,0.13579666106902039,-0.9882170712973382,0.28637845832884684,0.13579666106902039,0.3892095647956368,-0.2069463964946995,-3.3561101891229406,-0.9882170712973382,0.28637845832884684,0.13579666106902039
-0.4712388980384689,-0.9626508894166173,0.27891270127778023,0.13056776307090867,-0.9644941977979059,0.2790395132297563,0.13056776307090867,0.3672860295740685,-0.1871415793117512,-3.1149524972494134,-0.9644941977979059,0.2790395132297563,0.13056776307090867
-0.4537856055185257,-0.9379758166846384,0.27150316680446795,0.12521769842548855,-0.9398803678054156,0.2716504855056251,0.12521769842548855,0.3454411777407038,-0.1684829198167133,-2.8825641759894682,-0.9398803678054156,0.2716504855056251,0.12521769842548855
-0.4363323129985824,-0.9122731400265798,0.2639822903468376,0.11972490325755865,-0.9143446013409204,0.2641985014035322,0.11972490325755865,0.3237443709670646,-0.150964479466515,-2.658945225343106,-0.9143446013409204,0.2641985014035322,0.11972490325755865
