alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9925267833681545,-0.548713513862084,0.009069711416574366,0.6330222215594888,-0.5311687126375895,-9.291547450875141
-0.6806784082777885,-0.9813107723554322,-0.46290879230620385,0.007702407966398622,0.6155682305982587,-0.4984773244805721,-8.828150404995595
-0.6632251157578453,-0.9649154163138571,-0.3428632343452741,0.006324492191164682,0.5973736983412611,-0.466719484167187,-8.376484929897808
-0.6457718232379019,-0.9474976579640693,-0.2240845386988233,0.004924379088714043,0.5785017297962965,-0.43593232147947153,-7.936551025581782
-0.6283185307179586,-0.9299999999999999,-0.11462335796119709,0.003488099877440004,0.5590169943749475,-0.40614962029113294,-7.508348692047516
-0.6108652381980153,-0.9125,-0.015142172063094053,0.002006524952547828,0.5389855446957562,-0.3774017413820349,-7.091877929295013
-0.5934119456780721,-0.895,0.074339013835009,0.00047898779533844804,0.5184746316864006,-0.34971555483921757,-6.687138737324267
-0.5759586531581288,-0.8775000000000001,0.15382019973311212,-0.0010871142550444302,0.4975525164928275,-0.32311438222497174,-6.294131116135285
-0.5585053606381855,-0.86,0.22330138563121518,-0.002678769289475136,0.47628827971203963,-0.29761794866567065,-5.912855065728062
-0.5410520681182421,-0.8424999999999999,0.2827825715293183,-0.004279359705024077,0.45475162847252804,-0.2732423449877943,-5.543310586102601
-0.5235987755982988,-0.825,0.3322637574274213,-0.0058682622342812185,0.43301270189221924,-0.24999999999999992,-5.185497677258898
-0.5061454830783556,-0.8074999999999999,0.37174494332552444,-0.0074183086245366014,0.411141875448226,-0.22789966299221864,-4.83941633919696
-0.4886921905584123,-0.79,0.40122612922362755,-0.008897295202572597,0.3892095647956368,-0.20694639649469954,-4.505066571916778
-0.47123889803846897,-0.7725,0.4207073151217307,-0.010281710331751168,0.3672860295740685,-0.18714157931175127,-4.18244837541836
-0.4537856055185257,-0.7549999999999999,0.43018850101983375,-0.011572050851758164,0.3454411777407038,-0.1684829198167133,-3.871561749701701
-0.4363323129985824,-0.7375,0.42966968691793683,-0.012786096436387201,0.3237443709670646,-0.150964479466515,-3.572406694766803
-0.4188790204786391,-0.72,0.4191508728160399,-0.01393769855639164,0.3022642316338267,-0.13457670646612352,-3.284983210613668
-0.4014257279586958,-0.7025000000000001,0.3986320587141431,-0.015025557303542006,0.28106845195357005,-0.11930647948530977,-3.0092912972422905
-0.3839724354387525,-0.6851546030276396,0.36811324461224615,-0.01603311648026455,0.2602236057454936,-0.10513716130256759,-2.7453309546526747
-0.3665191429188092,-0.6726197491344614,0.32760364235846706,-0.016928585681272534,0.23979496337882747,-0.09204866222376648,-2.4931021828448197
-0.3490658503988659,-0.7123713129108924,0.2774005222981626,-0.0176600425721906,-1.5739411892557786,0.1764144090436795,-2.2526049818187253
-0.33161255787892263,-0.9120288313753818,0.2209624329473504,-0.018150920910049884,-1.6877606020506146,0.16339211361268555,-2.023839351574392
-0.3141592653589793,-1.0758651300625415,0.17180442873675694,-0.018310284732706225,-1.7702141229592911,0.15103762820379382,-1.806805292111819
-0.29670597283903605,-0.8770288313753819,0.1433125351890951,-0.01806009973887337,-1.8230215290853082,0.13935095281700438,-1.6015028034310066
-0.2792526803190927,-0.6423713129108924,0.1289378853353392,-0.017361258409991275,-1.8479025975321668,0.12833208745231717,-1.4079318855319554
-0.2617993877991494,-0.5676197491344614,0.1183226972480041,-0.016223653937057755,-1.8465771054033682,0.11798103210973221,-1.2260925384146644
-0.24434609527920614,-0.5451546030276395,0.10863166775908213,-0.014689542559532559,-1.8207648298024135,0.10829778678924953,-1.0559847620791345
-0.22689280275926285,-0.5275000000000001,0.0996162324607017,-0.01279603402314837,-1.7721855478328035,0.09928235149086909,-0.8976085565253651
-0.20943951023931956,-0.51,0.09126860718442352,-0.01051796047563621,-1.7025590365980396,0.09093472621459092,-0.7509639217533568
-0.19198621771937624,-0.49250000000000005,0.0835887919302476,-0.007813717206066675,-1.6136050732016225,0.08325491096041497,-0.6160508577631085
-0.17453292519943295,-0.4750000000000001,0.07657678669817392,-0.005526418233825076,-1.5070434347470534,0.0762429057283413,-0.49286936455462116
-0.15707963267948966,-0.4575000000000001,0.07023259148820248,-0.004543617725309191,-1.384593898337833,0.06989871051836988,-0.3814194421278946
-0.13962634015954636,-0.44000000000000006,0.06455620630033332,-0.0012781364718762213,-1.2479762410774624,0.0642223253305007,-0.2817010904829287
-0.12217304763960307,-0.4225,0.0595476311345664,0.0017831024972756251,-1.0989102400694428,0.059213750164733805,-0.19371430961972347
-0.10471975511965978,-0.405,0.05520686599090175,0.004726868772684186,-0.9391156724172754,0.05487298502106915,-0.11745909953827904
-0.08726646259971647,-0.3874627825776258,0.051533910869339346,0.0076988713291475845,-0.7703123152244609,0.05120002989950675,-0.05293546023859513
-0.06981317007977318,-0.3687074859151681,0.048528765769879204,0.01060277175206683,-0.5942199455945003,0.0481948848000466,-0.00014339172067201478
-0.05235987755982989,-0.3354143996384804,0.04619143069252131,0.013742735434589978,-0.4125583406308949,0.04585754972268871,0.040917106015490395
-0.03490658503988659,-0.2406432038075652,0.04452190563726567,0.017592619957812125,-0.22704727743714545,0.04418802466743307,0.07024603296989215
-0.017453292519943295,-0.061035510898601125,0.04352019060411228,0.022521790481004413,-0.03940653311675313,0.04318630963427969,0.0878433891425332
0.0,0.1424569143930175,0.04318628559306116,0.028598647008925317,0.1486441152267811,0.04285240462322856,0.09370917453341354
0.017453292519943295,0.33339978058303055,0.04352019060411229,0.036352052685281536,0.3353848904899562,0.04318630963427969,0.0878433891425332
0.03490658503988659,0.5167070255250942,0.04452190563726567,0.0469472071121547,0.5190960155692711,0.04418802466743307,0.07024603296989215
0.05235987755982989,0.6948233440577114,0.04619143069252131,0.06065578354359226,0.698057713361225,0.04585754972268871,0.040917106015490395
0.06981317007977318,0.866456010819177,0.0485287657698792,0.07666897379809608,0.8705502067623165,0.0481948848000466,-0.00014339172067201478
0.08726646259971647,1.0298996960862792,0.051533910869339346,0.09395281359177549,1.034853718669045,0.05120002989950675,-0.05293546023859513
0.10471975511965978,1.1834346227555175,0.05520686599090174,0.11012092732969936,1.189248471977909,0.05487298502106915,-0.11745909953827904
0.12217304763960307,1.32534101372339,0.0595476311345664,0.1259832758939597,1.3320146895854077,0.059213750164733805,-0.19371430961972347
0.13962634015954636,1.4538990918863965,0.06455620630033332,0.1392915141291235,1.4614325943880404,0.0642223253305007,-0.2817010904829287
0.15707963267948966,1.5673890801410357,0.07023259148820249,0.14662033674049577,1.5757824092823058,0.06989871051836988,-0.3814194421278946
0.17453292519943295,1.6640912013838067,0.0765767866981739,0.1477207516419506,1.6733443571647029,0.0762429057283413,-0.49286936455462116
0.19198621771937624,1.7422856785112082,0.08358879193024758,0.1458491637040378,1.7523986609317304,0.08325491096041497,-0.6160508577631085
0.20943951023931956,1.8002527344197394,0.0912686071844235,0.14906483319083708,1.8112255434798876,0.09093472621459092,-0.7509639217533568
0.22689280275926285,1.836272592005899,0.09961623246070168,0.1473343598507695,1.8481052277056733,0.09928235149086909,-0.8976085565253651
0.24434609527920614,1.8486254741661867,0.10863166775908212,0.13519013739915756,1.861317936505587,0.10829778678924953,-1.0559847620791345
0.2617993877991494,1.8355916037971007,0.11831491307956482,0.1219329715683534,1.8491438927761272,0.11798103210973221,-1.2260925384146644
0.2792526803190927,1.795424801664414,0.12866556394646445,0.10940318857236697,1.8098633194137927,0.12833208745231717,-1.4079318855319554
0.29670597283903605,1.7256112933328236,0.139670541066909,0.09373767421812117,1.741756439315083,0.13935095281700438,-1.6015028034310066
0.3141592653589793,1.616390883072796,0.1511771020566991,0.07356465777582726,1.6431034753764966,0.15103762820379382,-1.806805292111819
0.33161255787892263,1.449092030624358,0.16258105904291764,0.05257588368790403,1.5121846504945324,0.16339211361268555,-2.023839351574392
0.3490658503988659,1.2687913716567247,0.17324640523907153,0.03608854422548563,1.3472801875656906,0.1764144090436795,-2.2526049818187253
