alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.6981317007977318,-0.9924321856892704,0.3678535085550565,0.0084775391725288,0.6330222215594888,-0.5311687126375895,-8.44058276018832
-0.6804574805243715,-0.981074199853602,0.3613632309346747,0.0075853017900165,0.6153424163445296,-0.4980694109881914,-8.014165143094893
-0.6627832602510113,-0.9644713076596022,0.3518758639666747,0.0062709744671729,0.5969040154499681,-0.4659279368424818,-7.598681311055142
-0.6451090399776509,-0.9468330713560196,0.34179687179319884,0.0048520350232551,0.5777725827252488,-0.4347827824454261,-7.194131264069065
-0.6274348197042906,-0.929113924050633,0.3316716447615494,0.0033915960682221,0.5580153223602629,-0.404668919340996,-6.80051500213667
-0.6097605994309303,-0.9113924050632912,0.32154506248306836,0.0018884225600502,0.5377008857962504,-0.3756177164972447,-6.4178325252579524
-0.59208637915757,-0.8936708860759495,0.3114184802045874,0.0003423946332759,0.5168991746662465,-0.3476568687771767,-6.0460838334329114
-0.5744121588842097,-0.8759493670886076,0.30129189792610633,-0.0012394220309222,0.4956811403202302,-0.3208103359512567,-5.685268926661548
-0.5567379386108494,-0.858227848101266,0.29116531564762527,-0.0028439914680403,0.4741185804997126,-0.2950982924177154,-5.3353878049438626
-0.5390637183374891,-0.8405063291139241,0.2810387333691443,-0.0044534510044749,0.4522839337344755,-0.2705370877666447,-4.9964404682798556
-0.5213894980641288,-0.8227848101265823,0.27091215109066324,-0.006045036438083,0.4302500720405449,-0.2471392182933313,-4.6684269166695245
-0.5037152777907685,-0.8050632911392407,0.2607855688121823,-0.0075916018598108,0.4080900925032293,-0.224913309535442,-4.351347150112872
-0.4860410575174082,-0.7873417721518987,0.25065898653370133,-0.0090667044899792,0.3858771083321493,-0.2038641098776273,-4.045201168609897
-0.4683668372440479,-0.769620253164557,0.24053240425522024,-0.0104542587506756,0.3636840399766395,-0.1839924952359425,-3.7499889721606
-0.4506926169706876,-0.7518987341772154,0.2304058219767392,-0.0117542141101941,0.3415834068897013,-0.1652954848032896,-3.4657105607649807
-0.4330183966973273,-0.7341772151898734,0.2202792396982582,-0.0129765367247123,0.3196471205268249,-0.1477662678059335,-3.1923659344230386
-0.415344176423967,-0.7164556962025317,0.2101526574197772,-0.0141283643962764,0.2979462791625024,-0.1313942411901474,-2.9299550931347755
-0.3976699561506067,-0.6987341772151898,0.2000260751412962,-0.0152045864138039,0.2765509651020994,-0.116165058127268,-2.678478036900189
-0.3799957358772464,-0.6810126582278482,0.18989940807290961,-0.0161841120357355,0.2555300448599976,-0.1020606871949819,-2.4379347657192794
-0.3623215156038861,-0.6632911392405063,0.1797697697406265,-0.0170275501209055,0.2349509728665396,-0.0890594820626104,-2.208325279592048
