alpha,cl,cd,cm,cl_new,cd_new,cm_new,cl_breukels,cd_breukels,cm_breukels,cl_neuralfoil,cd_neuralfoil,cm_neuralfoil
-0.6981317007977318,-1.1129987340810177,0.3424011244575159,0.171805791869827,-1.1161244581765937,0.3436679219376022,0.171805791869827,0.6330222215594888,-0.5311687126375895,-9.04078948252182,-1.1161244581765937,0.3436679219376022,0.171805791869827
-0.6806784082777885,-1.10471187045806,0.3399818767740252,0.1691277429594591,-1.10773265034189,0.3412439861771262,0.1691277429594591,0.6155682305982587,-0.4984773244805721,-8.589838401277033,-1.10773265034189,0.3412439861771262,0.1691277429594591
-0.6632251157578453,-1.0948972696706785,0.3369489140079993,0.1661355835670485,-1.097836505534006,0.3381830614463381,0.1661355835670485,0.5973736983412611,-0.466719484167187,-8.150303803101735,-1.097836505534006,0.3381830614463381,0.1661355835670485
-0.6457718232379019,-1.083599236573875,0.333313428495793,0.1628491152363025,-1.0864754899075806,0.3345002705423148,0.1628491152363025,0.5785017297962965,-0.4359323214794715,-7.722185687995925,-1.0864754899075806,0.3345002705423148,0.1628491152363025
-0.6283185307179586,-1.0708541447419386,0.3290964556428962,0.1592909389057683,-1.0736795113738815,0.3302202760413161,0.1592909389057683,0.5590169943749475,-0.4061496202911329,-7.305484055959605,-1.0736795113738815,0.3302202760413161,0.1592909389057683
-0.6108652381980153,-1.0566936760516388,0.3243280365613785,0.1554859515130972,-1.0594720489954756,0.3253751856518243,0.1554859515130972,0.5389855446957562,-0.3774017413820349,-6.90019890699277,-1.0594720489954756,0.3253751856518243,0.1554859515130972
-0.5934119456780721,-1.0411490761197666,0.3190468654393202,0.1514607917788654,-1.0438739916876971,0.3200032976740296,0.1514607917788654,0.5184746316864006,-0.3497155548392175,-6.506330241095426,-1.0438739916876971,0.3200032976740296,0.1514607917788654
-0.5759586531581288,-1.02425512371374,0.3133006751329211,0.1472430746120057,-1.026908815353039,0.3141491119673247,0.1472430746120057,0.4975525164928275,-0.3231143822249717,-6.12387805826757,-1.026908815353039,0.3141491119673247,0.1472430746120057
-0.5585053606381855,-1.0060516814041376,0.3071468422808333,0.1428601534311788,-1.0086093695097913,0.3078650526065019,0.1428601534311788,0.4762882797120396,-0.2976179486656706,-5.7528423585092,-1.0086093695097913,0.3078650526065019,0.1428601534311788
-0.5410520681182421,-0.9865813459370558,0.3006519961406322,0.1383371721474854,-0.9890243060109004,0.30121486359193,0.1383371721474854,0.454751628472528,-0.2732423449877943,-5.393223141820321,-0.9890243060109004,0.30121486359193,0.1383371721474854
-0.5235987755982988,-0.9658846986009524,0.2938894340613108,0.1336944871223034,-0.9682178230653956,0.2942769383975213,0.1336944871223034,0.4330127018922192,-0.2499999999999999,-5.045020408200927,-0.9682178230653956,0.2942769383975213,0.1336944871223034
-0.5061454830783556,-0.9439971265935128,0.2869336243720818,0.1289449660794339,-0.9462554152066636,0.2871434460767014,0.1289449660794339,0.411141875448226,-0.2278996629922186,-4.708234157651027,-0.9462554152066636,0.2871434460767014,0.1289449660794339
-0.4886921905584123,-0.9209495049982818,0.2798515381259187,0.1240914398615492,-0.9231797007259044,0.2799112626704166,0.1240914398615492,0.3892095647956368,-0.2069463964946995,-4.38286439017061,-0.9231797007259044,0.2799112626704166,0.1240914398615492
-0.4712388980384689,-0.8967699921728094,0.2726918732270348,0.1191242907972016,-0.8989974603349722,0.2726653631187799,0.1191242907972016,0.3672860295740685,-0.1871415793117512,-4.068911105759683,-0.8989974603349722,0.2726653631187799,0.1191242907972016
-0.4537856055185257,-0.8714806343995417,0.2654754995104724,0.1140210973231829,-0.8736958113009616,0.2654584441427217,0.1140210973231829,0.3454411777407038,-0.1684829198167133,-3.7663743044182434,-0.8736958113009616,0.2654584441427217,0.1140210973231829
-0.4363323129985824,-0.8450867903050008,0.258191831977713,0.1087533904983855,-0.8472760183431758,0.2582904488833599,0.1087533904983855,0.3237443709670646,-0.150964479466515,-3.475253986146293,-0.8472760183431758,0.2582904488833599,0.1087533904983855
-0.4188790204786391,-0.8175682039052906,0.2508045529418385,0.1033034244169773,-0.8197677162325928,0.2510972092997434,0.1033034244169773,0.3022642316338267,-0.1345767064661235,-3.1955501509438315,-0.8197677162325928,0.2510972092997434,0.1033034244169773
-0.4014257279586958,-0.7888811590290397,0.2432652813907332,0.0976821019112346,-0.7911923186525219,0.2437623223815844,0.0976821019112346,0.28106845195357,-0.1193064794853097,-2.9272627988108573,-0.7911923186525219,0.2437623223815844,0.0976821019112346
-0.3839724354387525,-0.758967774463211,0.23469598500708955,0.0919323120712368,-0.7614985065448769,0.2361577733473853,0.0919323120712368,0.2602236057454936,-0.1051371613025675,-2.670391929747371,-0.7614985065448769,0.2361577733473853,0.0919323120712368
-0.3665191429188092,-0.7277621637794629,0.22509110325995085,0.0861162504447156,-0.7305495959279338,0.2282003094192955,0.0861162504447156,0.2397949633788274,-0.0920486622237664,-2.424937543753374,-0.7305495959279338,0.2282003094192955,0.0861162504447156
-0.3490658503988659,-0.6951914621310081,0.21445424248135345,0.0802985298878902,-0.6981881462012155,0.2198904622610426,0.0802985298878902,-1.541328209351853,0.17608976220492112,-2.1908996408288646,-0.6981881462012155,0.2198904622610426,0.0802985298878902
-0.3316125578789226,-0.6611789154647356,0.20280563800480356,0.0745320041388717,-0.6643021193401604,0.20547336945721573,0.0745320041388717,-1.660381775306743,0.16304163256724194,-1.9682782209738434,-0.6643021193401604,0.2112993300595464,0.0745320041388717
