alpha,Cd,Cs,Cl,CmPitch
-10.0,0.0249065318608897,-3.434761974054366e-21,-1.0732064541182402,0.0054067639622245
-9.5,0.02368732717410199,-3.285535810591269e-21,-1.0370727681402365,0.005856429378175673
-9.0,0.022526239330543277,-3.1355323293482928e-21,-0.9992907398617007,0.006221390021297906
-8.5,0.021426932571819147,-2.9847827616087875e-21,-0.9599576821061372,0.0065104482864488155
-8.0,0.020393071139535177,-2.833318338656105e-21,-0.9191709076970505,0.0067324065684860115
-7.5,0.019428319275296937,-2.6811702917735944e-21,-0.8770277294579452,0.00689606726226711
-7.0,0.01853634122071002,-2.5283698522446075e-21,-0.8336254602123256,0.007010232762649722
-6.5,0.017720801217379997,-2.3749482513524935e-21,-0.7890614127836962,0.007083705464491463
-6.0,0.01698536350691245,-2.2209367203806045e-21,-0.7434328999955613,0.0071252877626499485
-5.5,0.016333692330912957,-2.06636649061229e-21,-0.6968372346714253,0.00714378205198279
-5.0,0.0157694519309871,-1.9112687933309017e-21,-0.6493717296347931,0.0071479907273476
-4.5,0.015264512821627229,-1.753587209885578e-21,-0.5997295153722275,0.007019656050549717
-4.0,0.014795335035660093,-1.5927577702719893e-21,-0.5471734663994646,0.0066920925435352075
-3.5,0.014372467092192868,-1.4310503787432801e-21,-0.4926555115837663,0.006251460991372781
-3.0,0.014006457510332727,-1.270734939552596e-21,-0.4371275797923952,0.005783922179131149
-2.5,0.013707854809186844,-1.1140813569530823e-21,-0.3815415998926136,0.005375636891879018
-2.0,0.0134872075078624,-9.63359535197884e-22,-0.326849500751684,0.0051127659146851
-1.5,0.013311001608156525,-8.1732760167012025e-22,-0.2729636358104737,0.004979180256224197
-1.0,0.013154948085695,-6.747509165125448e-22,-0.21905465883191508,0.004881085033191886
-0.5,0.013043432920327974,-5.379102331177564e-22,-0.16496194916636833,0.004788142192688031
0.0,0.0130008420919056,-4.0908630487835364e-22,-0.1105248861641936,0.0046700136818125
0.5,0.013008472038980978,-2.868074479317521e-22,-0.05531233073951359,0.004469827926878174
1.0,0.013029472224410244,-1.6963327644127745e-22,0.00046483260117764075,0.0042125035054924945
1.5,0.013061008164498086,-5.989149083839288e-23,0.05600418911896285,0.003990387591697167
2.0,0.0131002453755492,4.009020844543824e-23,0.1105033240749248,0.0038958273595339
2.5,0.013185614424258363,1.3202243421906704e-22,0.16450806207097474,0.003970882853718824
3.0,0.013352844686835438,2.1941233713727904e-22,0.21880203583757452,0.004168756429297259
3.5,0.013595049893857729,3.0262702353751317e-22,0.2729395428286329,0.004448508725804702
4.0,0.01390534377590255,3.8203359975720814e-22,0.32647488049805873,0.00476920038277665
4.5,0.014276840063547208,4.579991721338029e-22,0.37896234629976067,0.005089892039748598
5.0,0.014702652487369012,5.308908470047359e-22,0.4299562376876474,0.00536964433625604
5.5,0.015175894777945273,6.010757307074464e-22,0.47901085211562777,0.005567517911834477
6.0,0.0156896806658533,6.6892092957937285e-22,0.5256804870376105,0.0056425734060194
6.5,0.016341940804643375,7.3156512099210305e-22,0.5727462893873533,0.0056195012255208145
7.0,0.017234713171497683,7.876526405209069e-22,0.621930082521374,0.005549483276391749
7.5,0.01836727248244138,8.398090818087465e-22,0.6711971785277222,0.00543131744718224
8.0,0.019738893453499624,8.906600384985838e-22,0.7185128894944469,0.005263801626442323
8.5,0.02134885080069758,9.428311042333807e-22,0.7618425275095976,0.0050457337027220335
9.0,0.0231964192400604,9.989478726560995e-22,0.7991514046612234,0.0047759115645714095
9.5,0.025280873487613254,1.0616359374097021e-21,0.8284048330373738,0.004453133100540486
10.0,0.0276014882593813,1.133520892137151e-21,0.8475681247260978,0.0040761961991793
10.5,0.030975050921181396,1.2264041564916665e-21,0.8593005363065593,0.0027629989121379845
11.0,0.03581847806179998,1.3389647073371338e-21,0.8683373609449135,6.549186061715782e-05
11.5,0.04153123823171659,1.4541444741325102e-21,0.8757579656096959,-0.003366448212507423
12.0,0.0475127999814107,1.5548853863367533e-21,0.8826417172694425,-0.00688294456436
12.5,0.053571801638015296,1.635512500022655e-21,0.8901844683279677,-0.010397792492997496
13.0,0.06018411355677091,1.707161865298813e-21,0.8977108722659604,-0.014341732275993314
13.5,0.06775005233031844,1.777991902677891e-21,0.9034934976672677,-0.018840304639746397
