alpha,Cl,Cd,Cm
-14.999999999999998,-0.793751874901799,0.11974977746131665,0.0796857665059331
-14.500000000000002,-0.7741745846338803,0.11761252239463589,0.0796857665059331
-14.0,-0.7511091622656706,0.1154752673279551,0.0796857665059331
-13.5,-0.7249991709614999,0.11333801226127432,0.0796857665059331
-13.0,-0.6962881738856985,0.11120075719459353,0.0796857665059331
-12.5,-0.6654197342025966,0.10906350212791274,0.0796857665059331
-12.000000000000002,-0.6328374150765237,0.10692624706123197,0.0796857665059331
-11.5,-0.5989847796718101,0.10478899199455119,0.0796857665059331
-11.0,-0.564305391152786,0.1026517369278704,0.0796857665059331
-10.5,-0.5292428126837813,0.10051448186118961,0.0796857665059331
-10.0,-0.4942406074291263,0.09837722679450883,0.0796857665059331
-9.5,-0.45974233855315083,0.09623997172782806,0.0796857665059331
-9.0,-0.42619156922018503,0.09410271666114726,0.0796857665059331
-8.5,-0.3940318625945588,0.09196546159446647,0.0796857665059331
-8.0,-0.36370678184060246,0.0898282065277857,0.0796857665059331
-7.499999999999999,-0.33565989012264585,0.08769095146110491,0.0796857665059331
-7.0,-0.3103347506050192,0.08555369639442413,0.0796857665059331
-6.5,-0.2881749264520524,0.08341644132774334,0.0796857665059331
-6.000000000000001,-0.26962398082807576,0.08127918626106256,0.0796857665059331
-5.5,-0.255125476897419,0.07914193119438179,0.0796857665059331
-5.0,-0.2451229778244124,0.077004676127701,0.0796857665059331
-4.5,-0.2324270077887609,0.0746785998377116,0.0716984734306115
-4.0,-0.2095523821939495,0.071974881101105,0.0634184958510261
-3.5,-0.1783587760309559,0.0689409833798812,0.0548689394098674
-3.0000000000000004,-0.14070586429075832,0.0656243701360405,0.046072909749826106
-2.5,-0.0984533219643345,0.0620725048315829,0.0370535125135928
-2.0,-0.0534608240426624,0.0583328509285085,0.0278338533438584
-1.5000000000000002,0.004490192559022174,0.0536625275289291,0.017718810977072803
-1.0,0.0798455012188159,0.048108760314807,0.0068425353430587
-0.5,0.162086242385739,0.0429041726179178,-0.0035279611254341
0.0,0.2406935565088119,0.0392813877700374,-0.0121256659956565
0.5,0.3154312271056851,0.0369084996721764,-0.01949888127879
1.0,0.3925364188619867,0.0346442661592727,-0.0269493013907456
1.5000000000000002,0.47120034397870325,0.0325073064639923,-0.0343400025058669
2.0,0.550614214656821,0.0305162398190013,-0.041534060798498
2.5,0.6299692430973273,0.0286896854569658,-0.0483945524429826
3.0000000000000004,0.7084566415012079,0.0270462626105518,-0.05478455361366471
3.5,0.7852676220694498,0.0256045905124253,-0.0605671404848881
4.0,0.8595933970030398,0.0243832883952525,-0.0656053892309967
4.5,0.9306251785029642,0.0234009754916994,-0.0697623760263345
5.0,0.9975541787702098,0.022676271034432,-0.0729011770452452
5.5,1.059571610005763,0.0222277942561165,-0.0748848684620728
6.000000000000001,1.1158686844106105,0.0220741643894189,-0.0755765264511612
6.5,1.1695545079659733,0.0222564004517888,-0.0754502992802686
7.0,1.22325317717917,0.0227905419677944,-0.0751175185570064
7.499999999999999,1.2754283900403351,0.0236577389307795,-0.0746470354654978
8.0,1.3245438445396018,0.0248391413340878,-0.074107701189866
8.5,1.3690632386671036,0.0263158991710633,-0.0735683669142341
9.0,1.4074502704129743,0.0280691624350496,-0.0730978838227255
9.5,1.438168637767348,0.0300800811193905,-0.0727651030994633
10.0,1.459682038720358,0.03232980521743,-0.0726388759285708
10.5,1.4757632581213835,0.0361756688600285,-0.0748608942240773
11.0,1.4898234785965554,0.0426424901354111,-0.0804366352168596
11.5,1.4997839948011342,0.0512126449729676,-0.0877306280663118
12.000000000000002,1.5035661013903805,0.061368509302088245,-0.09510740193182803
12.5,1.4498880332803852,0.0770437221946538,-0.1032101112299222
13.0,1.3281749768720883,0.099359496112787,-0.1127923434557039
13.5,1.197408654048025,0.1235795670712402,-0.1223842773864598
14.0,1.1165707866907306,0.1449676710847656,-0.130516091799477
14.500000000000002,1.0822788341424527,0.16322744757848814,-0.13733631519338202
14.999999999999998,1.0539135238982258,0.18074162113675266,-0.14368125958143346
15.5,1.0346014800697656,0.1967925555131416,-0.149112779012866
16.0,1.0274693267687864,0.2106626144612369,-0.1531927275369142
16.5,1.027654024136537,0.2221339442052131,-0.1561151840579266
17.0,1.0281819198807667,0.2320931853969268,-0.1584898067192513
17.5,1.0292218032116287,0.241479443431483,-0.1605018184286226
18.0,1.030758187074508,0.2512318237039869,-0.1623364420937745
18.5,1.03277558441479,0.26153744244155,-0.1639876534453794
19.0,1.0352585081778596,0.2719172962183954,-0.1654303045713074
19.5,1.038191471309102,0.2823113109502947,-0.166820932915089
20.0,1.0415589867539026,0.2926594125530201,-0.1683160759202548
20.5,1.0453455674576464,0.3030060406069695,-0.1700189452655024
21.0,1.0495357263657186,0.3133632532174406,-0.1718308186511209
21.5,1.0541139764235044,0.3236224040875545,-0.1736053325530281
22.0,1.0590648305763888,0.3336748469204325,-0.1751961234471417
22.5,1.0643728017697571,0.3435100188259235,-0.1766039600190242
23.0,1.0700224029489949,0.3531870442053736,-0.1779180365983261
23.5,1.0759981470594868,0.3627018076991485,-0.1791246281270967
24.000000000000004,1.082284547046618,0.37205019394761457,-0.1802100095473852
24.5,1.0888661158557738,0.3812280875911373,-0.18116045580124068
25.0,1.0957273664323393,0.3910422847929341,-0.18202411019309875
25.5,1.1028528117217002,0.4022557224054194,-0.18284995256057923
26.0,1.1102269646692409,0.4148026114623891,-0.1836392377034588
26.5,1.1178343382203468,0.4286171629976388,-0.18439322042151418
27.0,1.1256594453204036,0.4436335880449644,-0.1851131555145219
27.5,1.1336867989147958,0.45978609763816164,-0.18580029778225876
28.0,1.141900911948909,0.4770089028110265,-0.18645590202450135
28.500000000000004,1.1502862973681278,0.4952362145973547,-0.1870812230410263
29.000000000000004,1.158827468117838,0.5144022440309418,-0.18767751563161034
29.500000000000004,1.1675089371434249,0.5344412021455838,-0.18824603459603
29.999999999999996,1.1763152173902733,0.5552872999750762,-0.18878803473406214
30.5,1.1852308218037682,0.5768747485532155,-0.18930477084548322
31.0,1.1942402633292948,0.599137758913797,-0.18979749773006996
31.5,1.2033280549122387,0.6220105420906165,-0.19026747018759907
32.0,1.2124787094979845,0.6454273091174697,-0.19071594301784714
32.5,1.221676740031918,0.6693222710281528,-0.1911441710205909
33.0,1.2309066594594238,0.6936296388564612,-0.19155340899560694
33.5,1.2401529807258875,0.7182836236361908,-0.19194491174267192
34.0,1.249400216776694,0.7432184364011375,-0.19231993406156253
34.5,1.2586328805572289,0.7683682881850973,-0.19267973075205544
35.0,1.2678354850128768,0.7936673900218654,-0.19302555661392726
35.5,1.2769925430890232,0.819049952945238,-0.19335866644695462
36.0,1.2860885677310534,0.8444501879890111,-0.1936803150509143
36.5,1.295108071884352,0.8698023061869797,-0.19399175722558282
37.0,1.3040355684943048,0.8950405185729404,-0.19429424777073687
37.5,1.3128555705062965,0.9200990361806888,-0.1945890414861532
38.0,1.3215525908657129,0.9449120700440207,-0.19487739317160835
38.5,1.3301111425179384,0.9694138311967317,-0.19516055762687906
39.0,1.3385157384083588,0.9935385306726174,-0.1954397896517419
39.5,1.3467508914823585,1.0172203795054744,-0.19571634404597368
40.0,1.3548011146853238,1.0403935887290976,-0.1959914756093509
40.5,1.3626509209626392,1.0629923693772836,-0.19626643914165023
41.0,1.3702848232596898,1.0849509324838276,-0.19654248944264843
41.5,1.3776873345218608,1.1062034890825254,-0.1968208813121221
42.0,1.3848429676945377,1.1266842502071734,-0.19710286954984785
42.5,1.3917362357231053,1.1463274268915664,-0.19738970895560243
43.0,1.3983516515529488,1.1650672301695013,-0.1976826543291624
43.5,1.4046737281294537,1.182837871074773,-0.19798296047030448
44.0,1.410686978398005,1.1995735606411781,-0.19829188217880536
44.5,1.4163759153039877,1.2152085099025116,-0.19861067425444157
45.0,1.4217250517927873,1.22967692989257,-0.1989405914969899
45.5,1.4267189008097887,1.2429130316451484,-0.19928288870622693
46.0,1.4313419753003773,1.254851026194043,-0.19963882068192929
46.5,1.4355787882099382,1.2654251245730503,-0.2000096422238738
47.0,1.4394138524838564,1.2745695378159645,-0.20039660813183693
47.5,1.4428316810675172,1.2822184769565825,-0.20080097320559542
48.00000000000001,1.4458167869063057,1.2883061530286999,-0.2012239922449259
48.5,1.448353682945607,1.2927667770661126,-0.20166692004960507
49.0,1.4504268821308066,1.2955345601026158,-0.2021310114194095
49.5,1.4520208974072892,1.2965437131720061,-0.20261752115411596
50.0,1.4531202417204407,1.2957284473080788,-0.20312770405350106
