alpha,Cl,Cd,Cm
-14.999999999999998,-1.4156029875763636,0.037389162944913165,0.0054067639622245
-14.500000000000002,-1.4091937409740327,0.03614089983651083,0.0054067639622245
-14.0,-1.3912927928415952,0.03489263672810848,0.0054067639622245
-13.5,-1.363890330690884,0.03364437361970613,0.0054067639622245
-13.0,-1.328976542033733,0.03239611051130378,0.0054067639622245
-12.5,-1.2885416143819748,0.031147847402901434,0.0054067639622245
-12.000000000000002,-1.2445757352474427,0.02989958429449909,0.0054067639622245
-11.5,-1.19906909214197,0.028651321186096743,0.0054067639622245
-11.0,-1.1540118725773898,0.027403058077694394,0.0054067639622245
-10.5,-1.1113942640655354,0.026154794969292045,0.0054067639622245
-10.0,-1.0732064541182402,0.0249065318608897,0.0054067639622245
-9.5,-1.0370727681402363,0.0236873271741019,0.0058564293781756
-9.0,-0.9992907398617008,0.0225262393305432,0.0062213900212979
-8.5,-0.9599576821061372,0.0214269325718191,0.0065104482864488
-8.0,-0.9191709076970505,0.0203930711395351,0.006732406568486
-7.499999999999999,-0.877027729457945,0.0194283192752969,0.0068960672622671
-7.0,-0.8336254602123256,0.01853634122071,0.0070102327626497
-6.5,-0.7890614127836962,0.0177208012173799,0.0070837054644914
-6.000000000000001,-0.7434328999955614,0.016985363506912404,0.0071252877626499
-5.5,-0.6968372346714253,0.0163336923309129,0.0071437820519827
-5.0,-0.6493717296347931,0.0157694519309871,0.0071479907273476
-4.5,-0.5997295153722275,0.0152645128216272,0.0070196560505497
-4.0,-0.5471734663994646,0.01479533503566,0.0066920925435352
-3.5,-0.4926555115837663,0.0143724670921928,0.0062514609913727
-3.0000000000000004,-0.43712757979239525,0.0140064575103327,0.0057839221791311
-2.5,-0.3815415998926136,0.0137078548091868,0.005375636891879
-2.0,-0.326849500751684,0.0134872075078624,0.0051127659146851
-1.5000000000000002,-0.2729636358104738,0.0133110016081565,0.0049791802562241
-1.0,-0.219054658831915,0.013154948085695,0.0048810850331918
-0.5,-0.1649619491663683,0.0130434329203279,0.004788142192688
0.0,-0.1105248861641936,0.0130008420919056,0.0046700136818125
0.5,-0.0553123307395135,0.0130084720389809,0.0044698279268781
1.0,0.0004648326011776,0.0130294722244102,0.0042125035054924
1.5000000000000002,0.05600418911896283,0.013061008164498,0.0039903875916971
2.0,0.1105033240749248,0.0131002453755492,0.0038958273595339
2.5,0.1645080620709747,0.0131856144242583,0.0039708828537188
3.0000000000000004,0.21880203583757454,0.0133528446868354,0.0041687564292972
3.5,0.2729395428286329,0.0135950498938577,0.0044485087258047
4.0,0.3264748804980587,0.0139053437759025,0.0047692003827766
4.5,0.3789623462997606,0.0142768400635472,0.0050898920397485
5.0,0.4299562376876474,0.014702652487369,0.005369644336256
5.5,0.4790108521156277,0.0151758947779452,0.0055675179118344
6.000000000000001,0.5256804870376106,0.0156896806658533,0.0056425734060194
6.5,0.5727462893873533,0.0163419408046433,0.0056195012255208
7.0,0.621930082521374,0.0172347131714976,0.0055494832763917
7.499999999999999,0.6711971785277221,0.018367272482441296,0.0054313174471822
8.0,0.7185128894944469,0.0197388934534996,0.0052638016264423
8.5,0.7618425275095976,0.0213488508006975,0.005045733702722
9.0,0.7991514046612234,0.0231964192400604,0.0047759115645714
9.5,0.8284048330373738,0.0252808734876132,0.0044531331005404
10.0,0.8475681247260978,0.0276014882593813,0.0040761961991793
10.5,0.8593005363065593,0.0309750509211813,0.0027629989121379
11.0,0.8683373609449135,0.0358184780617999,6.549186061715782e-05
11.5,0.8757579656096959,0.0415312382317165,-0.0033664482125074
12.000000000000002,0.8826417172694425,0.04751279998141072,-0.006882944564360012
12.5,0.8901844683279677,0.0535718016380152,-0.0103977924929974
13.0,0.8977108722659604,0.0601841135567709,-0.0143417322759933
13.5,0.9034934976672676,0.0677500523303184,-0.0188403046397463
14.0,0.9058049131157374,0.0766699345512988,-0.0240190503106557
14.500000000000002,0.8829547896813585,0.08866009838069594,-0.03087200721122543
14.999999999999998,0.8310805080016946,0.10378984545356923,-0.03937333265077757
15.5,0.7751962010119524,0.1199889375736733,-0.0481187464359375
16.0,0.7403160016473408,0.135187136544762,-0.0557039683733306
16.5,0.7250755717384425,0.1490568222149959,-0.0620365090305877
17.0,0.7123987575512702,0.1626441988491108,-0.0679085904012768
17.5,0.7037319686741754,0.1759397648757243,-0.0732429994309288
18.0,0.7005216146955101,0.1889340187234538,-0.0779625230650747
18.5,0.7003668725219886,0.2016141838824442,-0.0822770677150475
19.0,0.7008518636598288,0.2139697096692596,-0.08639887610370627
19.5,0.7019540050082855,0.2260039348235289,-0.09033145269834002
20.0,0.703650713466614,0.23772019808488096,-0.09407830196623791
20.5,0.7059194059340692,0.2491218381929446,-0.09764292837468896
21.0,0.7087374993099061,0.2602121938873488,-0.1010288363909823
21.5,0.71208241049338,0.27099460390772234,-0.10423953048240697
22.0,0.7159315563837455,0.28147240699369414,-0.10727851511625205
22.5,0.720262353880258,0.29164894188489304,-0.11014929475980666
23.0,0.7250522198821727,0.30152754732094794,-0.11285537388035985
23.5,0.7302785712887443,0.31111156204148765,-0.11540025694520069
24.000000000000004,0.7359188249992279,0.32040432478614117,-0.11778744842161828
24.5,0.7419503979128789,0.3294091742945372,-0.1200204527769017
25.0,0.7483507069289516,0.3381294493063048,-0.12210277447834
25.5,0.7550971689467016,0.34656848856107264,-0.1240379179932223
26.0,0.7621672008653843,0.35472963079846975,-0.12582938778883765
26.5,0.7695382195842537,0.362616214758125,-0.12748068833247514
27.0,0.7771876420025658,0.37023157917966726,-0.12899532409142386
27.5,0.7850928850195753,0.3775790628027252,-0.13037679953297288
28.0,0.7932313655345373,0.38466200436692793,-0.13162861912441126
28.500000000000004,0.8015805004467066,0.3914837426119042,-0.13275428733302816
