alpha,Cl,Cd,Cm
-14.999999999999998,-0.795158516533014,0.03846593396346325,-0.043842018065375556
-14.500000000000002,-0.7775612328205581,0.036788494632034936,-0.048143593643820856
-14.0,-0.7588384280916936,0.0353887019523478,-0.05228436010026395
-13.5,-0.7385248071106413,0.034194296737375965,-0.056224068950390525
-13.0,-0.7161397512495655,0.03322359964168995,-0.05991800457170552
-12.5,-0.6914281558538647,0.03246991234906567,-0.06339492942282884
-12.000000000000002,-0.6643500534900388,0.031886101133217895,-0.06676749986439136
-11.5,-0.6348413859706373,0.031428690389427895,-0.07018703323261957
-11.0,-0.6026511384448712,0.031074892208880395,-0.07381355945922709
-10.5,-0.5673786985142959,0.030828560023549834,-0.07778044442673632
-10.0,-0.5286258829339462,0.030717342585482546,-0.08213983675469207
-9.5,-0.4862567627369646,0.030768085850712393,-0.08681619432835931
-9.0,-0.44093543348112674,0.030958939735546896,-0.09158096592136154
-8.5,-0.39463153209311486,0.03119568836216093,-0.09606357560279478
-8.0,-0.3496166504214806,0.031360551386858566,-0.09996628166032907
-7.499999999999999,-0.3065025418903215,0.031396310954204,-0.10327979420653192
-7.0,-0.26397053909810625,0.03139239500634268,-0.10601203880810998
-6.5,-0.21995590979964758,0.03156713942413912,-0.1079946166503662
-6.000000000000001,-0.17400077965216781,0.0320114123836257,-0.10919123176724865
-5.5,-0.12761851187455542,0.032598122291209335,-0.10975636682041424
-5.0,-0.08210652958906986,0.033161126705614656,-0.10987003567933933
-4.5,-0.037570866130577696,0.033644430311970105,-0.10967663487727358
-4.0,0.006525787208826267,0.03414439045830989,-0.1092207539447912
-3.5,0.05090103705341692,0.034816295055007676,-0.1084788147039525
-3.0000000000000004,0.09628705722733996,0.035772214435245496,-0.10743523097636912
-2.5,0.14320875953515358,0.037048723554217594,-0.10609182524905456
-2.0,0.19190545844161505,0.03862314810557201,-0.10450209616574584
-1.5000000000000002,0.24263914680634385,0.04040622714974335,-0.10293463097459918
-1.0,0.29599004354148883,0.04216453494391531,-0.10194998110121085
-0.5,0.35254423190447504,0.04353565461925418,-0.10204060893440331
0.0,0.41208370802009764,0.044306705610954226,-0.10308394281464738
0.5,0.47397519856643733,0.04471847502160176,-0.104309090239308
1.0,0.5364621927276823,0.04521588382842293,-0.1048178688155557
1.5000000000000002,0.5963890116593422,0.046034437397639086,-0.10408725475793174
2.0,0.652417663762214,0.04713989801479193,-0.10224659819037214
2.5,0.7057390679788421,0.04819760421842361,-0.10002083300991327
3.0000000000000004,0.7571872037308361,0.04869185414720965,-0.09808340164958128
3.5,0.8065973318816537,0.048416625756359404,-0.09640984301925809
4.0,0.8544476967637268,0.04774187123990394,-0.09463308927035591
4.5,0.900731245691438,0.04715308339619472,-0.09266452358450554
5.0,0.944677801027161,0.046953984370377,-0.09088679664211317
5.5,0.986126609141786,0.04721851094431989,-0.0898234596325037
6.000000000000001,1.025935682410397,0.04784806315275778,-0.08960185298312845
6.5,1.0651735168854894,0.04880236646609343,-0.0901552842313502
7.0,1.1044833965200884,0.05019525483195806,-0.09140522433991963
7.499999999999999,1.1442831347777123,0.05217305004557857,-0.0932247357466666
8.0,1.185186589869015,0.05477068684079354,-0.09547941832290358
8.5,1.2280440035919493,0.057901289184182345,-0.0980331957561416
9.0,1.2733228981694016,0.06140184845893111,-0.10060833215660188
9.5,1.3205472683210628,0.06505240504807587,-0.10279684038689507
10.0,1.3683888961936075,0.06862046832791462,-0.10433008082172739
10.5,1.4153410865277085,0.07206778970447392,-0.10521233994988918
11.0,1.4603054387971817,0.07557917409735865,-0.10565240890801694
11.5,1.5021710966311574,0.07949272794698761,-0.10595920820253049
12.000000000000002,1.5393238878561046,0.0842902650135527,-0.10645995742350908
12.5,1.5701845530283463,0.09052556660278085,-0.10740707266930434
13.0,1.5942537040741593,0.09864539903988301,-0.10888772303217485
13.5,1.6125163099097224,0.10884204674369356,-0.11080348214416706
14.0,1.6268116691339747,0.1210834524150723,-0.1129612544082475
14.500000000000002,1.638933416895692,0.1352629469710298,-0.115203684040882
14.999999999999998,1.6502440233984688,0.1512993687062226,-0.11747643662038107
15.5,1.6617601643221913,0.16912325423579966,-0.11981696106918525
16.0,1.6742803175325418,0.188612595651693,-0.12230518634890816
16.5,1.6883177409552188,0.20953686242433456,-0.12501227315697933
17.0,1.7039173296540777,0.2315098420303675,-0.1279719176369636
17.5,1.720646805292993,0.2540901014094687,-0.13120794679881947
18.0,1.737990813043552,0.27717969846642626,-0.13479803098695486
18.5,1.7557737106362352,0.3010495212371513,-0.1388195935685692
19.0,1.7740812063644442,0.3258233024252452,-0.1432457304136292
19.5,1.7929602199814296,0.3512851851659591,-0.147977102943983
20.0,1.812374137444115,0.37683881678318126,-0.15289094800135652
20.5,1.8322878667504785,0.4014409629976509,-0.1578440183753954
21.0,1.8525880471384328,0.423784758813207,-0.16267496169094497
21.5,1.8727784151541538,0.44281066215459525,-0.16721238264997423
22.0,1.8915568337078603,0.4581647481620825,-0.17125384121018444
22.5,1.9064049620565866,0.47022488882744645,-0.1745018397367335
23.0,1.9135460199131555,0.4798164747084957,-0.17652654627480022
23.5,1.9091247934110587,0.48792000876284586,-0.17690008181679434
24.000000000000004,1.8916794819933802,0.49547631805938563,-0.1755154929718918
24.5,1.8635533623479281,0.5032760203101444,-0.1727662008142129
25.0,1.8294195288575068,0.5119050159011613,-0.16933791348359986
25.5,1.7937637284998709,0.5217427108667224,-0.16586610865717227
26.0,1.759615523088599,0.5330130764209657,-0.1627695410716623
26.5,1.7285777328909275,0.5458622987057854,-0.16026252758649726
27.0,1.7012903321314712,0.5604308812871248,-0.15842503312822678
27.5,1.6778352409617925,0.5768963194688363,-0.15726166522888801
28.0,1.6579923260962377,0.5954690453209402,-0.15673673137806887
28.500000000000004,1.6413944156089852,0.6163378600852705,-0.1567923909950391
29.000000000000004,1.627628124178727,0.6395871563654221,-0.15735843354528406
29.500000000000004,1.616297920790012,0.6651300371873835,-0.15835903842658267
29.999999999999996,1.6070564472065014,0.6926950465876968,-0.15971854890803694
30.5,1.599607551855993,0.7218708608908705,-0.1613661422116741
31.0,1.593695197841666,0.7521816495625184,-0.16323872547975088
31.5,1.5890907908669651,0.7831588362946175,-0.165281927460443
32.0,1.5855851856498,0.8143888991070051,-0.1674497072849839
32.5,1.5829858306096747,0.8455342993781506,-0.1697033060826703
33.0,1.5811170188791772,0.8763345752968994,-0.17201008959100167
33.5,1.5798212025281082,0.9065965682181741,-0.17434255219541867
34.0,1.5789601533125504,0.9361806430937971,-0.17667754930573762
34.5,1.5784154834707418,0.9649869309597748,-0.1789957259633903
35.0,1.5780884498396066,0.9929434769259636,-0.18128108162213183
35.5,1.5778991315012112,1.019996908385464,-0.18352061661790275
36.0,1.5777851142275372,1.046105600088343,-0.18570402171373268
36.5,1.5776998120434391,1.0712350348183064,-0.18782338769945997
37.0,1.5776105432918548,1.0953549603429924,-0.1898729239003953
37.5,1.5774964672903384,1.1184379288897977,-0.19184868230718924
38.0,1.5773464789900467,1.1404588300528804,-0.19374828864742735
38.5,1.577157150690736,1.1613950725610263,-0.1955706840021432
39.0,1.5769307994927235,1.1812271258636284,-0.19731588129574032
39.5,1.5766737455839046,1.199939193480667,-0.19898474071931638
40.0,1.5763948097831118,1.2175198517505814,-0.20057876728750154
40.5,1.5761040801005848,1.2339625455627832,-0.20209993257319567
41.0,1.575811958007256,1.2492658831214922,-0.20355052143463007
41.5,1.5755284771690925,1.2634337121466517,-0.20493300340499265
42.0,1.5752628718203767,1.2764749890075455,-0.20624992746043852
42.5,1.5750233595256604,1.2884034703838105,-0.20750383816813783
