alpha,Cl,Cd,Cm
-14.999999999999998,-0.7670142075975571,0.042955447895975364,-0.037185532166663406
-14.500000000000002,-0.7515556734254796,0.04079268125236841,-0.04147911098950707
-14.0,-0.7350001441317399,0.038943680014066,-0.045675854617180614
-13.5,-0.7169263669892072,0.03741100604237704,-0.049697036519150466
-13.0,-0.6968098361761359,0.036213232947143945,-0.0534949017838638
-12.5,-0.674241780569103,0.035300432898875585,-0.057123084589341684
-12.000000000000002,-0.6490841259656129,0.034598353700233904,-0.06069750056818209
-11.5,-0.6213120415738561,0.03404815262735124,-0.06435075686090579
-11.0,-0.5908402027754833,0.03362061817221729,-0.06821251492888465
-10.5,-0.5574936350403331,0.033318453300502024,-0.07239198158918998
-10.0,-0.5210502598672816,0.03317077438676792,-0.07694040498012836
-9.5,-0.4813307643759519,0.0332074955547103,-0.08181107741662226
-9.0,-0.43856093933714435,0.03340689070641727,-0.08683209914676059
-8.5,-0.3940414685366723,0.03366912239628285,-0.09167515530332392
-8.0,-0.34979457321039653,0.033879537509572996,-0.09598638053665837
-7.499999999999999,-0.3068318352053648,0.03400942383903101,-0.09965829331034547
-7.0,-0.26460995327257225,0.034171644904965874,-0.10271174620281069
-6.5,-0.22177113305385918,0.034569694632364215,-0.10505939909984499
-6.000000000000001,-0.17764478803742342,0.03528819205569635,-0.10667676156510338
-5.5,-0.13301231555023388,0.03620772058212648,-0.10768121945843281
-5.0,-0.08878779966865263,0.03713757259110159,-0.10821347816957043
-4.5,-0.04514646048480622,0.037994792716036396,-0.10839158800388922
-4.0,-0.0015773401280279598,0.038872649493726444,-0.10828570093095477
-3.5,0.043027694447413334,0.03993833783728622,-0.1079413351251184
-3.0000000000000004,0.09011949721714094,0.04133547523151065,-0.10742402245685846
-2.5,0.14085991074726992,0.043139460146209896,-0.106811800656817
-2.0,0.19530099836946918,0.04530290745098268,-0.10618944106504376
-1.5000000000000002,0.25211999820966435,0.047568531342455464,-0.10571908548959214
-1.0,0.30933854339543243,0.04947098255207686,-0.10564993767817941
-0.5,0.36585470494724726,0.05051688141483075,-0.10610736652301238
0.0,0.42255332325595046,0.050595670601557126,-0.10691134599723157
0.5,0.48128156660649746,0.05027956683384778,-0.10763183632456493
1.0,0.5419162374791893,0.05024403466326986,-0.1077565552176391
1.5000000000000002,0.602221618077481,0.05067144715735477,-0.10696753936965851
2.0,0.6609869306623801,0.05139810000335327,-0.10543993468895947
