1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.577769000000000421e-01,3.258899999999999905e-03
9.423819059628911754e-01,4.447126942805857720e-03
9.269869119257823087e-01,5.635353885611715102e-03
9.115919178886734420e-01,6.823580828417573352e-03
8.961969219987665491e-01,8.011783765551290515e-03
8.808019255803424263e-01,9.199979854980569471e-03
8.654069291619181925e-01,1.038817594440984843e-02
8.500119340677759761e-01,1.157638919182220165e-02
8.346169400306671093e-01,1.276461613462805816e-02
8.192219459935582426e-01,1.395284307743391641e-02
8.038269512366249536e-01,1.514106069388791546e-02
7.884319551251576241e-01,1.632926076041048627e-02
7.730369625682258494e-01,1.751750688064183589e-02
7.576419698658058977e-01,1.870575111590427192e-02
7.422469760124962290e-01,1.989398044006071564e-02
7.268519821591865604e-01,2.108220976421715590e-02
7.114569883058768918e-01,2.227043908837359962e-02
6.960619942889326728e-01,2.345866629243797616e-02
6.806670002518238061e-01,2.464689323524383788e-02
6.652720062147149394e-01,2.583512017804969960e-02
6.498770105860627311e-01,2.702332650011443627e-02
6.344820141676386083e-01,2.821152258954371522e-02
6.190870177492143744e-01,2.939971867897299071e-02
6.036920240068861521e-01,3.058794944040002170e-02
5.882970304522608940e-01,3.177618263401058019e-02
5.729020352349604162e-01,3.296439428583142206e-02
5.575070402825657023e-01,3.415260936986611734e-02
5.421120462454568356e-01,3.534083631267197212e-02
5.267170522083479689e-01,3.652906325547783384e-02
5.113220581712391022e-01,3.771729019828368862e-02
4.959270641341302355e-01,3.890551714108955034e-02
4.805320700970213688e-01,4.009374408389541206e-02
4.651370760599125020e-01,4.128197102670126684e-02
4.497420821597308827e-01,4.247019974357382072e-02
4.343470882980410286e-01,4.365842895915428290e-02
4.189520944531446300e-01,4.484665839231523343e-02
4.035570991733777868e-01,4.603486923467611791e-02
3.881621027549535530e-01,4.722306532410539687e-02
3.727671063365294302e-01,4.841126141353467582e-02
3.573721107198777891e-01,4.959946789108499177e-02
3.419771166827689779e-01,5.078769483389084655e-02
3.265821226456600557e-01,5.197592177669671520e-02
