coeff,35,70,105,140,175,210,245
cl,0.6289910053161474,0.6278132982828782,0.6272292440269958,0.626750917482102,0.6265072033084564,0.6263176254133351,0.6261641974030888
cd,0.07593854115378104,0.07460280330499594,0.07380323437127723,0.07318692315064816,0.07272959023718675,0.07236128685923073,0.07206180303700055
cs,-0.18477949836751423,-0.18277111764275655,-0.18191485457233442,-0.1808084360640379,-0.18061028692659803,-0.18046417904522777,-0.18043306461090586
cmx,-0.7008647471209141,-0.6958532151935898,-0.6929070353158474,-0.68843953591828,-0.6875784969297313,-0.686933357406804,-0.6869034119301795
cmy,0.1607473304906376,0.16363317816896422,0.16539565794981426,0.16644596231265943,0.16759314769750477,0.16852117083199405,0.16933101557680316
cmz,-0.08869030559323446,-0.08768966077550691,-0.08765461525826004,-0.08821010797503193,-0.08835093113915747,-0.08848155637409848,-0.08855198773539734
