alpha,Cd,Cs,Cl,Cm
11.0,0.0461353946087575,7.36526555847222e-22,1.4651180962766512,-0.0833553382627745
11.5,0.0561623139865819,6.635224366699932e-22,1.4673490663163409,-0.0924873519693023
12.0,0.0678063095417307,5.878108874911768e-22,1.4681569184202248,-0.1011903854567741
12.5,0.0850108280950023,4.88558573628286e-22,1.4148850304856802,-0.1096983604071703
13.0,0.108800876306974,3.6304715615336693e-22,1.2944012590266691,-0.1190337267022347
13.5,0.1340257635071778,2.5251780608809346e-22,1.1657034425601276,-0.128024400275266
14.0,0.155534799025146,1.9821169445413952e-22,1.0877894196029902,-0.1354982970595625
14.5,0.1727968353953193,1.879046028914384e-22,1.0569838027259335,-0.1416539981087927
15.0,0.1886890512000474,1.8095736859783317e-22,1.0318776476630602,-0.1472584948645326
15.5,0.2031732448407261,1.759887459318623e-22,1.0148684576764448,-0.1519923188419416
16.0,0.2162112147187511,1.7161748925206445e-22,1.0083537360281625,-0.1555360015561789
16.5,0.2276197900903518,1.6790154963201164e-22,1.00794221004231,-0.1579856251821573
17.0,0.2377808259407389,1.6509504772126251e-22,1.0076456685160524,-0.1598874849113084
17.5,0.2475036592647792,1.6211099224233512e-22,1.0074662069210676,-0.1615974317835694
18.0,0.2575976270573399,1.5786239191774787e-22,1.0074059207290331,-0.1634713168388777
18.5,0.2683278487071045,1.480180545646465e-22,1.0092813251643826,-0.1657108704232604
19.0,0.2792489463424646,1.3317667651304118e-22,1.0136400584679663,-0.1680935862643103
19.5,0.2901045110678487,1.1964609925474702e-22,1.018580900636086,-0.170338960474313
20.0,0.3006381339876852,1.13734164281579e-22,1.0222026316650434,-0.1721664891655542
20.5,0.3107717776011914,1.1763267552238571e-22,1.0241371724581798,-0.1735220536277881
21.0,0.3206586887888566,1.2620940025216032e-22,1.02559927227967,-0.1746477534887338
21.5,0.3303893852270171,1.3478612498193501e-22,1.0270619536670669,-0.1757074123676239
22.0,0.340054384592009,1.3868463622274168e-22,1.0289982391579235,-0.1768648538836907
22.5,0.3496712891607121,1.3680397007987672e-22,1.0317442024037942,-0.1781520924765998
23.0,0.3591964411842704,1.3127879406820628e-22,1.0352270281298783,-0.1794902139296338
23.5,0.3686284683004163,1.2228434181311712e-22,1.0393064054841965,-0.1808766488774509
24.0,0.3779659981468824,1.099958469399959e-22,1.0438420236147694,-0.1823088279547092
24.5,0.3872076583614013,9.458854307422936e-23,1.0486935716696175,-0.1837841817960667
