alpha,Cl,Cd,Cm
-40.0,-1.1788519512,0.3511281336,0.1853599623
-39.0,-1.1707027278,0.3485736893,0.1826019118
-38.0,-1.1610713893,0.3453849256,0.1795314893
-37.0,-1.1499741284,0.3415819749,0.1761638577
-36.0,-1.137423332,0.3371910417,0.1725156494
-35.0,-1.123430121,0.332244335,0.1686053243
-34.0,-1.1080087203,0.3267803905,0.1644535972
-33.0,-1.0911828556,0.3208450882,0.1600836628
-32.0,-1.0729937058,0.3144934213,0.1555207144
-31.0,-1.0535068597,0.3077914562,0.1507902238
-30.0,-1.0328126978,0.3008168177,0.14591516
-29.0,-1.0110158179,0.2936537717,0.1409134741
-28.0,-0.9882170713,0.2863784583,0.1357966611
-27.0,-0.9644941978,0.2790395132,0.1305677631
-26.0,-0.9398803678,0.2716504855,0.1252176984
-25.0,-0.9143446013,0.2641985014,0.1197249033
-24.0,-0.887791472,0.2566513611,0.114067572
-23.0,-0.8600871887,0.2489500764,0.1082473687
-22.0,-0.8310970813,0.2410076364,0.1023034803
-21.0,-0.8007295239,0.2327491428,0.0962998977
-20.0,-0.768975916,0.2241764817,0.0902980088
-19.0,-0.7359045737,0.2095835669,0.0843383993
-18.0,-0.7016031093,0.1949906521,0.0784413684
-17.0,-0.6661282797,0.1803977373,0.0726197832
-16.0,-0.6295017484,0.1658048225,0.0668942731
-15.0,-0.5917200908,0.1512119077,0.0613004053
-14.0,-0.5443352392,0.1366189929,0.055872445
-13.0,-0.4969503875,0.1220260781,0.0506034035
-12.0,-0.4495655358,0.1074331633,0.0454306789
-11.0,-0.4021806841,0.0928402485,0.0403029816
-10.0,-0.3547958324,0.0782473337,0.0353087926
-9.0,-0.3074109808,0.0704846299,0.0306918064
-8.0,-0.2600261291,0.0635390527,0.0256949105
-7.0,-0.2126412774,0.0574106023,0.0135094897
-6.0,-0.1652564257,0.0520992786,-0.0014843858
-5.0,-0.117871574,0.0476050816,-0.005356894
-4.0,-0.0704867223,0.0439280114,-0.0098721516
-3.0,-0.0231018707,0.0410680679,-0.0179459069
-2.0,0.024282981,0.0390252511,-0.0279811986
-1.0,0.0716678327,0.037799561,-0.03859488
0.0,0.1190526844,0.0373909976,-0.0484402345
1.0,0.3074132986,0.037799561,-0.055982814
2.0,0.4926894201,0.0390252511,-0.0607207994
3.0,0.6729176864,0.0410680679,-0.0632749235
4.0,0.8461347351,0.0439280114,-0.0642478382
5.0,1.0103772037,0.0476050816,-0.0638574923
6.0,1.1636817298,0.0520992786,-0.0623885007
7.0,1.3040849509,0.0574106023,-0.0604320572
8.0,1.4296235047,0.0635390527,-0.0585038687
9.0,1.5383340285,0.0704846299,-0.0563424628
10.0,1.6282531601,0.0782473337,-0.0544248711
11.0,1.6974175368,0.0868271643,-0.0507398198
12.0,1.7438637964,0.0962241216,-0.045799901
13.0,1.7656285763,0.1064382057,-0.0409321602
14.0,1.7607485141,0.1174694164,-0.0363112571
15.0,1.7272602474,0.1293177539,-0.0411478528
16.0,1.6632004136,0.1419832181,-0.0536545088
17.0,1.5666056504,0.155465809,-0.0667488027
18.0,1.4355125952,0.1697655267,-0.078097246
19.0,1.423947016,0.181086487,-0.0853831758
20.0,1.4123814367,0.1924074474,-0.0896569364
21.0,1.4008158574,0.2037284078,-0.0945951976
22.0,1.3892502782,0.2150493682,-0.1011736112
23.0,1.3776846989,0.2263703286,-0.1111678933
24.0,1.3661191196,0.237691289,-0.1280511933
25.0,1.3545535404,0.2490122494,-0.1452986625
26.0,1.3429879611,0.2603332098,-0.163819632
27.0,1.3314223818,0.2716541702,-0.1789747527
28.0,1.3198568026,0.2829751306,-0.1901830177
29.0,1.3436147936,0.294296091,-0.1991539433
30.0,1.3684753316,0.3056170514,-0.2070021615
31.0,1.3898434326,0.3169380118,-0.2140611192
32.0,1.4074565017,0.3282589722,-0.220429505
33.0,1.422212696,0.3395799326,-0.2261905372
34.0,1.4350018002,0.3485569109,-0.2314218982
35.0,1.4462328897,0.35744316,-0.2361639569
36.0,1.4560373734,0.365884536,-0.2404331273
37.0,1.4645816438,0.373783004,-0.2442510404
38.0,1.4719400167,0.3809876849,-0.2476364603
39.0,1.4780742869,0.3872083059,-0.2505999858
40.0,1.48294372,0.3922499026,-0.2531508597
