alpha,Cl,Cd,Cm
-40.0,-1.2661105965,0.376526988,0.2048026717
-39.0,-1.258693852,0.3734869702,0.2021294868
-38.0,-1.2497652971,0.3697552678,0.1991249748
-37.0,-1.239351108,0.3653517163,0.195796996
-36.0,-1.2274784032,0.3603000206,0.1921538869
-35.0,-1.2141760744,0.3546287237,0.1882050601
-34.0,-1.199477181,0.3483734809,0.1839619745
-33.0,-1.1834226648,0.3415806433,0.1794392375
-32.0,-1.1660646419,0.3343108982,0.1746553016
-31.0,-1.1474666083,0.3266402291,0.1696321929
-30.0,-1.1276996235,0.3186556402,0.1643942016
-29.0,-1.1068363863,0.3104462616,0.1589659392
-28.0,-1.084941408,0.3020946737,0.1533697042
-27.0,-1.0620480532,0.2936752357,0.1476212696
-26.0,-1.0381268479,0.2852576634,0.14172502
-25.0,-1.0130838097,0.2768927383,0.1356744348
-24.0,-0.986819591,0.2685659698,0.1294650539
-23.0,-0.9593062155,0.2601663931,0.1231164268
-22.0,-0.930608527,0.2515424743,0.1166815688
-21.0,-0.900841484,0.2426128789,0.110228491
-20.0,-0.8701190625,0.2333996805,0.1038159862
-19.0,-0.8385378471,0.2199902345,0.0974853883
-18.0,-0.8061699564,0.2065807885,0.0912609424
-17.0,-0.7730346535,0.1931713425,0.0851530513
-16.0,-0.7390724857,0.1797618966,0.079166989
-15.0,-0.7041703878,0.1663524506,0.0733106622
-14.0,-0.6524141444,0.1529430046,0.0675796161
-13.0,-0.6006579011,0.1395335586,0.0619230352
-12.0,-0.5489016578,0.1261241126,0.0562383515
-11.0,-0.4971454144,0.1127146666,0.0504297687
-10.0,-0.4453891711,0.0993052206,0.0445157118
-9.0,-0.3936329278,0.0882626498,0.0387052721
-8.0,-0.3418766844,0.0783824547,0.0332488315
-7.0,-0.2901204411,0.0696646356,0.028186947
-6.0,-0.2383641977,0.0621091924,0.0237134394
-5.0,-0.1866079544,0.055716125,0.0195665244
-4.0,-0.1348517111,0.0504854335,0.0103573668
-3.0,-0.0830954677,0.046417118,-0.007679215
-2.0,-0.0313392244,0.0435111782,-0.0168031014
-1.0,0.0204170189,0.0417676144,-0.026191333
0.0,0.0721732623,0.0411864265,-0.0329901499
1.0,0.2394450001,0.0417676144,-0.0373296187
2.0,0.4041008966,0.0435111782,-0.0394267513
3.0,0.5643122341,0.046417118,-0.0400163952
4.0,0.7182502945,0.0504854335,-0.0394305475
5.0,0.86408636,0.055716125,-0.0389240369
6.0,0.9999917128,0.0621091924,-0.036665179
7.0,1.124137635,0.0696646356,-0.0328492855
8.0,1.2346954086,0.0783824547,-0.0280996107
9.0,1.3298363159,0.0882626498,-0.0229421807
10.0,1.4077316388,0.0993052206,-0.0191680866
11.0,1.4665526596,0.1115101674,-0.0163731137
12.0,1.5044706604,0.1248774901,-0.032738852
13.0,1.5196569232,0.1394071886,-0.0515891119
14.0,1.5102827303,0.155099263,-0.0512270238
15.0,1.4745193636,0.1719537134,-0.0548001917
16.0,1.4105381054,0.1899705395,-0.0613300507
17.0,1.3165102378,0.2091497416,-0.0685863389
18.0,1.1906070429,0.2294913196,-0.0857084751
19.0,1.1972425374,0.2383087338,-0.1137251547
20.0,1.2038780319,0.2471261481,-0.1279948354
21.0,1.2105135264,0.2559435623,-0.1385832293
22.0,1.2171490209,0.2647609765,-0.1470960543
23.0,1.2237845154,0.2735783908,-0.1544874003
24.0,1.2304200099,0.282395805,-0.1613053984
25.0,1.2370555044,0.2912132193,-0.1678019669
26.0,1.2436909988,0.3000306335,-0.1741263527
27.0,1.2503264933,0.3088480477,-0.1803633237
28.0,1.2569619878,0.317665462,-0.1865413365
29.0,1.2765420501,0.3264828762,-0.1926462871
30.0,1.295389973,0.3353002905,-0.1986287683
31.0,1.3132112584,0.3441177047,-0.2044203513
32.0,1.3298378282,0.3529351189,-0.2099611888
33.0,1.3454682735,0.3617525332,-0.2152232885
34.0,1.3600442899,0.3718957894,-0.2201646193
35.0,1.3732644229,0.3817783376,-0.2247318138
36.0,1.384994311,0.3908684277,-0.2288991815
37.0,1.3951960561,0.3989467889,-0.2326620419
38.0,1.4038639328,0.4059152991,-0.2360236489
39.0,1.411001746,0.4117255863,-0.2389890927
40.0,1.4166151206,0.4163703259,-0.2415632422
