alpha,Cd,Cs,Cl,Cm
-10.0,0.1108116522876312,-1.3318470367061016e-21,-0.2498681581466391,0.0544674891510176
-9.0,0.108661324343371,-1.3642610035732061e-21,-0.3010351883924809,0.0691573808401148
-8.0,0.1045307857316339,-1.383921934295876e-21,-0.3320709280497948,0.0780676430121902
-7.0,0.098877653210657,-1.39401808791022e-21,-0.3480081997657128,0.0826431830464991
-6.0,0.0921595435386774,-1.3977377234523468e-21,-0.3538798261873668,0.0843289083222972
-5.0,0.0848340734739325,-1.3982690999583648e-21,-0.3547186299618888,0.0845697262188398
-4.0,0.0738241294714341,-1.3496116879514008e-21,-0.2975984061101417,0.0766693384999171
-3.0,0.0598678949785136,-1.2388979724684924e-21,-0.1709257943034837,0.0585487529034754
-2.0,0.0491459322418869,-1.1190157343166153e-21,-0.0417328841647893,0.0385788357700045
-1.0,0.0434667946336675,-1.0015675739508945e-21,0.0629127836869984,0.0179206732091829
0.0,0.0387620386605163,-8.736167996505914e-22,0.1815651687999054,-0.00444110452404
1.0,0.0331846315804466,-7.260537042627391e-22,0.3500935222692885,-0.0285694725924971
2.0,0.0287554460581816,-6.0674585776133935e-22,0.5302393964118252,-0.0474672625457916
3.0,0.0260524001510539,-5.468439547491758e-22,0.6898316789875413,-0.0579783635392763
4.0,0.0237449621296843,-5.033073645030322e-22,0.8444285991652458,-0.0667373070177529
5.0,0.0221373823726053,-4.663938572675436e-22,0.9858327815176716,-0.0727336584371545
6.0,0.0215339112583496,-4.263612032873436e-22,1.1058468506175525,-0.0749569832534144
7.0,0.022164722519717,-3.732726492723792e-22,1.2158127653632609,-0.0733233398212604
8.0,0.0239684504075072,-3.1476935889177164e-22,1.320715668684131,-0.0697293242705215
9.0,0.0268120360772519,-2.6747597782891667e-22,1.4028229611993408,-0.0661353087197827
10.0,0.030562420684483,-2.4801715176721034e-22,1.444402043528067,-0.0645016652876288
11.0,0.0396370854660977,-3.1292778860473e-22,1.4575640586070189,-0.0696306731606777
12.0,0.0560991152169112,-4.2694519982286085e-22,1.4630240182983656,-0.0802966102786558
13.0,0.0880475223680259,-5.27162377779413e-22,1.3403602522005649,-0.0972330503834448
14.0,0.1293309874747411,-6.446651723938501e-22,1.16832852427928,-0.1173454941833299
15.0,0.1702213055110796,-8.470537482673554e-22,1.0709646503429533,-0.1362555628862974
16.0,0.2066258929064338,-9.85041157230088e-22,1.0198436519083096,-0.1502460847611022
17.0,0.2310977030215999,-9.880515668444394e-22,1.0150186977848918,-0.1560965423745395
18.0,0.2521062821256056,-9.890707523310673e-22,1.0133188299832752,-0.16010667881485
19.0,0.2732541891098212,-9.664075964789728e-22,1.0145356433442807,-0.163621088819349
20.0,0.2936311385880585,-9.24613515745079e-22,1.0166789381981205,-0.1665752307958001
21.0,0.3133637585369111,-8.782618862617954e-22,1.018452836011624,-0.1690705478946611
22.0,0.3328310001657054,-8.3046514072196695e-22,1.020810030563618,-0.1714676997434936
23.0,0.3524816305780461,-7.914468996760719e-22,1.025330103430928,-0.1741395800856049
24.0,0.372166099552824,-7.573581098810768e-22,1.0320324000957908,-0.1769678123916567
