alpha,Cd,Cs,Cl,Cm
-10.0,0.0960543185292821,1.893877927263632e-21,-0.1761399982678887,0.0431407405021115
-9.5,0.0876796098717111,1.836113520681478e-21,-0.1266327311081181,0.0369558977635774
-9.0,0.0799145997431278,1.7856100883133313e-21,-0.0853937545713418,0.0320034591131645
-8.5,0.0728233188699501,1.742089576065367e-21,-0.051703031622221,0.0281464907633038
-8.0,0.0664697979785958,1.7052739298437612e-21,-0.0248405252254165,0.0252480589264262
-7.5,0.0609180677954828,1.6748850955546893e-21,-0.0040861983455891,0.0231712298149628
-7.0,0.0562321590470291,1.6506450191043272e-21,0.0112799860526,0.0217790696413444
-6.5,0.0524761024596524,1.6322756463988506e-21,0.0219780650044903,0.0209346446180021
-6.0,0.0497139287597708,1.6194989233444356e-21,0.0287280755454206,0.0205010209573669
-5.5,0.048009668673802,1.6120367958472577e-21,0.0322500547107302,0.0203412648718697
-5.0,0.047427352928164,1.6096112098134926e-21,0.0332640395357581,0.0203184425739416
-4.5,0.0479651893273892,1.6204871115389689e-21,0.0191461595903086,0.0233525981869367
-4.0,0.0493097803254522,1.6476768658526593e-21,-0.0161485402733149,0.0309379872194245
-3.5,0.0510577486229341,1.6830235464604568e-21,-0.0620316500960256,0.0407989929616587
-3.0,0.052805716920416,1.718370227068254e-21,-0.1079147599187364,0.0506599987038929
-2.5,0.054150307918479,1.7455599813819444e-21,-0.14320945978236,0.0582453877363807
-2.0,0.0546881443177043,1.7564358831074206e-21,-0.1573273397278095,0.0612795433493759
-1.5,0.0528263563748799,1.716783993924583e-21,-0.1264531711783452,0.0545948160485305
-1.0,0.0484155193032381,1.6168861483585793e-21,-0.0503363631127592,0.0385775378438874
-0.5,0.0432174232380255,1.485329079383173e-21,0.0462645380947379,0.0192830642822855
0.0,0.0389938583144889,1.3506995199721277e-21,0.138590986069936,0.0027667509105643
0.5,0.0358040466737274,1.1972120650216632e-21,0.226549505093624,-0.0109050383427189
1.0,0.0327601025305179,1.0118684409345506e-21,0.3218143316305554,-0.0245410073583005
1.5,0.0302031541306237,8.274360779443812e-22,0.4172784875824661,-0.0363984023032819
2.0,0.0284743297198079,6.766824062847459e-22,0.5058349948510922,-0.0447344693447648
2.5,0.0273088952683872,5.5531754774683815e-22,0.5877392958328286,-0.0505967466622603
3.0,0.0262290423754288,4.384943634955126e-22,0.6678087447510133,-0.0561064455989146
