alpha,Cd,Cs,Cl,Cm
-10.0,0.1262828136989528,-8.90890973272729e-22,-0.3618057217093356,0.0652837657478573
-9.0,0.1006975445583256,-7.232286273831203e-22,-0.2192507168674447,0.0460781560034993
-8.0,0.0791608426687932,-6.042053466962001e-22,-0.1188781001852222,0.0341490510571395
-7.0,0.0626131399253385,-5.272832442942032e-22,-0.0546539471677809,0.0277681110985693
-6.0,0.0519948682229447,-4.85924433259366e-22,-0.0205443333202333,0.0252069963175801
-5.0,0.048246459456595,-4.735910266739232e-22,-0.0105153341476925,0.0247373669039634
-4.0,0.0506535389896728,-5.4643917607822e-22,-0.0745894528861945,0.0374834594415859
-3.0,0.0551238295511032,-6.817285964004858e-22,-0.1935842448291269,0.0611547741543136
-2.0,0.0575309090841811,-7.545767458047822e-22,-0.257658363567629,0.0739008666919362
-1.0,0.0502030495778548,-6.430623231562405e-22,-0.1171155867805303,0.0441292693454821
0.0,0.0395700003007932,-4.38218543309333e-22,0.1169962863608067,-0.0007134747086043
1.0,0.0334213597351214,-2.1613009680795463e-22,0.3112956434231583,-0.0318780485265617
2.0,0.0291098339563492,1.7072500875176066e-23,0.4908951703141864,-0.0512856312287284
3.0,0.0262729833794148,2.3634941587157723e-22,0.6425578421137709,-0.057169089975001
4.0,0.0238489070681326,4.560506941067921e-22,0.7815785022792597,-0.0614958946780127
5.0,0.0221588682487683,6.456431857305465e-22,0.9072217150582446,-0.0641656215851035
6.0,0.0215241301475879,7.745937408925666e-22,1.0187520446983165,-0.0650778469436138
7.0,0.0220331075329648,8.539492644032942e-22,1.120892328771565,-0.0631822652200599
8.0,0.0234722590490227,9.1699019479185e-22,1.2156064115764045,-0.0590119854282415
9.0,0.0257099137356519,9.665336827859786e-22,1.2980203674499124,-0.0548417056364231
10.0,0.0286144006327429,1.005396879113424e-21,1.3632602707291677,-0.0529461239128693
11.0,0.0349384734663398,1.0400766999684776e-21,1.41971245464649,-0.0555894421387268
12.0,0.0464346724304547,1.0575254704551881e-21,1.448650521016568,-0.0615175972244131
13.0,0.0691796890833496,9.906878094350405e-22,1.3605781234604184,-0.0726957588309356
14.0,0.1027763760202174,8.810753606824727e-22,1.217816356604766,-0.0896481769197185
15.0,0.1493837450796188,7.8494954237777105e-22,1.093667782204517,-0.1164579441676835
16.0,0.196878881343012,7.150121785822103e-22,1.0099347444005136,-0.1405526004563546
17.0,0.2305091212185462,6.8599233135770905e-22,0.9895901191867438,-0.1513542598558104
18.0,0.2578998730045564,6.735588173564861e-22,0.9768426566204622,-0.1574530028749809
19.0,0.2806739782166375,6.798855058313573e-22,0.9644401514188012,-0.1603101143106181
20.0,0.2989422803587452,7.020948927212181e-22,0.9544557296203876,-0.1615261597437456
21.0,0.311238250410283,7.450309602239411e-22,0.9476640116004617,-0.1599146018787453
22.0,0.3160953593506543,8.135376905373984e-22,0.9448396177342632,-0.1542889034199992
23.0,0.3120470781592629,9.124590658594618e-22,0.9467571683970328,-0.143462527071889
24.0,0.2976268778155119,1.0466390683880038e-21,0.9541912839640102,-0.1262489355387966
