alpha,Cd,Cs,Cl,Cm
-10.0,0.122546573076266,1.242138678946769e-21,-0.3088564506446254,0.0605061143794596
-9.0,0.1133972670998442,1.4409290322488389e-21,-0.328197892925086,0.0749675185189335
-8.0,0.1045594743981387,1.5615067875304229e-21,-0.3399295874230703,0.0837391898822209
-7.0,0.0960199009968208,1.6234250942966414e-21,-0.3459539710841974,0.0882435616633685
-6.0,0.0877652529215621,1.646237102052617e-21,-0.3481734808540863,0.0899030670564229
-5.0,0.0797822361980339,1.6494959603034701e-21,-0.3484905536783562,0.0901401392554307
-4.0,0.0724133906467291,1.498868465365949e-21,-0.3033345494286829,0.0786849739544894
-3.0,0.0653841234270563,1.144600177051517e-21,-0.1963858091781041,0.0528660914864699
-2.0,0.0577554415730607,7.331123901073714e-22,-0.0704232416742819,0.0255034120035786
-1.0,0.0480844972012635,2.2606271847664062e-22,0.0853369159166389,-0.0019441069590179
0.0,0.0392945647925822,-3.0460016867521196e-22,0.2613133217966217,-0.027173038183755
1.0,0.0333980408668077,-7.244167815789623e-22,0.4223483431214091,-0.0453795857138254
2.0,0.0293112921182726,-1.06404231763027e-21,0.5765660930722456,-0.0579435635634348
3.0,0.0265373549427699,-1.3486898403750462e-21,0.7267519365951786,-0.0657235439854987
4.0,0.024152449466159,-1.6144451804382849e-21,0.8748933244035018,-0.0722588575468703
5.0,0.0224824971259893,-1.813431641605237e-21,1.0113894384908382,-0.0767594319991709
6.0,0.0218534193598107,-1.897772527661156e-21,1.1266394608508106,-0.078435195094022
7.0,0.0225513553384899,-1.9053619702531364e-21,1.2248261333010515,-0.0771443430163083
8.0,0.0245243788236236,-1.908845273128298e-21,1.3138242797347892,-0.0743044684453383
9.0,0.0275913131388559,-1.912472498221928e-21,1.3895712052590392,-0.0714645938743683
10.0,0.0315709816078309,-1.9204937074693146e-21,1.448004214980819,-0.0701737417966547
11.0,0.0401262748187468,-1.9719703982356068e-21,1.4968530441791952,-0.0755914937127828
12.0,0.0559411981994734,-2.0646965370760348e-21,1.5214909632827969,-0.0869584350179431
13.0,0.0941246843319102,-2.19180119599984e-21,1.3637237027539288,-0.1071974077357357
14.0,0.1400410296470918,-2.3358093209453768e-21,1.1571003163400304,-0.1278298606989952
15.0,0.1717336382410207,-2.477072787214083e-21,1.065915007064027,-0.1387255137722602
16.0,0.1981385055489818,-2.5780797905010015e-21,1.0235858236730544,-0.1462243229025187
17.0,0.2191452579493054,-2.611183216917569e-21,1.036421469243244,-0.1509693287481556
18.0,0.2384113843227168,-2.6370522560810336e-21,1.0534104027344486,-0.1548922744724667
19.0,0.2588549945995975,-2.673326273502652e-21,1.0604431328030588,-0.1591503236707561
20.0,0.279359671623323,-2.711770316001944e-21,1.0649235587370989,-0.1632212094239005
21.0,0.2998762055970267,-2.7501261259156168e-21,1.0675518856890431,-0.1670305940109098
22.0,0.3201159192695488,-2.7862489064969054e-21,1.0693591159974902,-0.1704612489177939
23.0,0.339750737250688,-2.817461526589377e-21,1.0707780845611057,-0.1734019280833753
24.0,0.3588981830470925,-2.8449671664149728e-21,1.0717648845202643,-0.1759308184370421
