alpha,Cd,Cs,Cl,Cm
-10.0,0.1057662723266884,-5.817018081480684e-22,-0.2092124253447052,0.0469896304595866
-9.0,0.1042474674393535,-3.8497549958373864e-22,-0.2765697678515046,0.0741998084596632
-8.0,0.1006689531383717,-2.595296591978084e-22,-0.3174258608474321,0.090704342656431
-7.0,0.0955326096136044,-1.8952992976834585e-22,-0.3384060167102056,0.0991796440007172
-6.0,0.0893403170549131,-1.5914195407341858e-22,-0.3461355478175433,0.1023021234433489
-5.0,0.0825939556521595,-1.525313748910944e-22,-0.347239766547163,0.1027481919351535
-4.0,0.0719517644096791,-2.41812710193114e-22,-0.27405300988443,0.0874577852237359
-3.0,0.0581903389082884,-4.358026011420568e-22,-0.1169234529563987,0.0551122425757432
-2.0,0.0479890942025702,-6.237198753022495e-22,0.0305028346466794,0.0260000802205656
-1.0,0.0431675005939991,-7.5324056387570885e-22,0.128015565499534,0.0077500870047693
0.0,0.0391716287812586,-9.053367631030614e-22,0.2327638215644422,-0.009565376456581
1.0,0.0333496080690864,-1.2198188183473292e-21,0.3958740912344284,-0.0328001549412428
2.0,0.0297992068725944,-1.5197352059115424e-21,0.5657529226277288,-0.0497339989745391
3.0,0.0298439440219603,-1.6667461944836344e-21,0.71094935451362,-0.0549885873813188
4.0,0.0299909961236008,-1.784704789386423e-21,0.8625177741858545,-0.0585772464199487
5.0,0.0302596241578294,-1.8809202171044884e-21,1.0125292785100326,-0.0610224319799166
6.0,0.03066908910496,-1.962701704122412e-21,1.1530549643517556,-0.0628465999507103
7.0,0.0312386519453062,-2.037358476924775e-21,1.2761659285766236,-0.0645722062218176
8.0,0.0319875736591819,-2.1121997619961573e-21,1.373933268050237,-0.0667217066827262
9.0,0.0329351152269008,-2.19453478582114e-21,1.438428079638197,-0.0698175572229239
10.0,0.0341005376287767,-2.2916727748843035e-21,1.4617214602061042,-0.0743822137318986
11.0,0.0448029000519065,-2.3954235734136498e-21,1.4617637082441663,-0.0835519624471871
12.0,0.0666946282623961,-2.522331617624269e-21,1.4617811076090217,-0.0970745706716652
13.0,0.1070074612528714,-2.7305142046312962e-21,1.2976891723284676,-0.1160493485913485
14.0,0.1530065444226835,-2.9793366402542048e-21,1.104312637022244,-0.1348682078973669
15.0,0.1854523561175613,-3.278947804859896e-21,1.054647430582876,-0.1484429334655567
16.0,0.2119707835238612,-3.461273934913208e-21,1.0342668241691777,-0.1567722443538206
17.0,0.2319633560338871,-3.446357655681106e-21,1.0347635175358494,-0.1589385727128668
18.0,0.2501586446764804,-3.4314413764490035e-21,1.0359683147954128,-0.1607637553144044
19.0,0.2701280358639625,-3.520994108985491e-21,1.0394223000891838,-0.1647594163216519
20.0,0.2903528552065619,-3.61054684152198e-21,1.044414894577446,-0.1690510003748744
21.0,0.3105999628368633,-3.5987260841499225e-21,1.0493240161036843,-0.1719350174036834
22.0,0.330532787522287,-3.5869053267778656e-21,1.054015857871682,-0.1744955235162524
23.0,0.3497088294236191,-3.621254394707533e-21,1.0578279659352257,-0.1770956913298373
24.0,0.3682881597933437,-3.701550647101624e-21,1.061047317689545,-0.1796161185857087
