alpha,Cd,Cs,Cl,Cm
-10.0,0.1379732306581158,-4.769293038033376e-22,-0.4080362479970993,0.0674213058779759
-9.0,0.12734677769483,-4.709684480026902e-22,-0.4023810830160209,0.0686076868842134
-8.0,0.1165354163130465,-4.537722248206797e-22,-0.3866812384062852,0.0693272950355378
-7.0,0.1055556169395673,-4.263701505872032e-22,-0.3628351896681416,0.0696968235456773
-6.0,0.0944238500011941,-3.897917416321581e-22,-0.3327414123018395,0.0698329656283603
-5.0,0.0831565859247289,-3.4506651428544187e-22,-0.2982983818076282,0.0698524144973151
-4.0,0.0705998291090597,-2.370540982568319e-22,-0.2426753016015593,0.0632867534153144
-3.0,0.0578233929738667,-5.051830562055942e-23,-0.1587555725455228,0.048264380027294
-2.0,0.0481794614771395,1.5365507374679786e-22,-0.0630089663085254,0.0317972091202267
-1.0,0.0418273302079972,3.6638958919877897e-22,0.0470919794228702,0.0132237866587304
0.0,0.0365932533025434,6.061131776244034e-22,0.1770981651701323,-0.0089761224622099
1.0,0.0323298525392434,8.531966304503146e-22,0.3150749765763003,-0.0290787750600726
2.0,0.0288897496965628,1.0880107391031554e-21,0.4490877992844132,-0.0413604279523354
3.0,0.0257461715011147,1.3341515214204869e-21,0.580627776240876,-0.0474492318962237
4.0,0.0228311534142094,1.5928345707965697e-21,0.7145021370549218,-0.0524423903339028
5.0,0.0206855303163581,1.8108600419931e-21,0.8437503973638328,-0.0558197391102597
6.0,0.0198501370880719,1.9350280897717718e-21,0.9614120728048908,-0.0570611140701816
7.0,0.0204094913843494,1.990135846958388e-21,1.0697748886429217,-0.0562230216631388
8.0,0.0219668650388232,2.034015042148209e-21,1.1727315910780458,-0.0543792183676447
9.0,0.0243412241999553,2.0630177237571197e-21,1.26572922715049,-0.0525354150721505
10.0,0.0273515350162076,2.0734959402010038e-21,1.3442148439004793,-0.0516973226651078
11.0,0.0332067364617409,2.068718799790762e-21,1.418912866053609,-0.0540973623682873
12.0,0.0434522339585151,2.056024175172632e-21,1.4587549101556536,-0.059176607133241
13.0,0.0617166795146461,1.96755131406861e-21,1.388192873231594,-0.0662419431709849
14.0,0.0913253658897295,1.8869959371724746e-21,1.2557641726168405,-0.0780730937229681
15.0,0.1546101738470418,2.348381292942474e-21,1.0663805499192498,-0.1147623024780544
16.0,0.2179206028627367,2.9103288159025704e-21,0.9388635909123528,-0.1483022504839243
17.0,0.2465146027444974,3.085771055689867e-21,0.9447987208086092,-0.1530236408860467
18.0,0.265891114411709,3.1606511282870666e-21,0.9507338507048656,-0.1580913184762559
19.0,0.2766068829474297,2.463069551246356e-21,0.6925797372548527,-0.2503994050905774
20.0,0.2907027527034328,1.7654879742056448e-21,0.4344256238048398,-0.3380654456900153
21.0,0.4035661673371896,2.8851184671506717e-21,0.8805082496363184,-0.2746077435016376
22.0,0.6284125647569089,5.627338182446014e-21,1.9651516718455768,-0.0990059732444548
23.0,0.8639666269260176,9.067139474782067e-21,3.3079492075048487,0.1665828606196076
24.0,1.008953035807942,1.2279514698849225e-20,4.528494173686367,0.5000017536286244
