alpha,Cd,Cs,Cl,Cm
-10.0,0.1130805978335641,-6.487203008152812e-22,-0.2539629024495576,0.0578101742159575
-9.0,0.1080076741625252,-8.296649295858784e-22,-0.2861605849529705,0.0724019930379238
-8.0,0.1019279951657744,-9.394182290041094e-22,-0.3056903267993029,0.0812527683889526
-7.0,0.0950048295980167,-9.957780314080656e-22,-0.3157191131528249,0.0857977611367782
-6.0,0.087401446213957,-1.0165421691358392e-21,-0.3194139291778068,0.0874722321491349
-5.0,0.0792811137683006,-1.0195084745255212e-21,-0.3199417600385185,0.0877114422937574
-4.0,0.0682764206649561,-9.0497769022907e-22,-0.2607608931452114,0.0787628889665007
-3.0,0.0559202937537445,-6.43441403529873e-22,-0.1282505548840471,0.0577415590810194
-2.0,0.0482265094582392,-3.5798371371316643e-22,0.0100408611168386,0.0333839477817462
-1.0,0.046101100235593,-3.245726186008608e-23,0.1333868718872297,0.0008069903166728
0.0,0.0440056405170038,2.3993038934094543e-22,0.2649572533079684,-0.0275860082926584
1.0,0.0362410857594718,3.466199911489296e-22,0.4062116614943853,-0.0388506965301937
2.0,0.0289192316967321,4.403642094502228e-22,0.5524563526893713,-0.0470355848669221
3.0,0.0267470488527643,6.085666053325527e-22,0.7061612843106606,-0.0565463749263308
4.0,0.0251047831794269,8.2378579537685685e-22,0.8661786899238287,-0.0663082227786256
5.0,0.0240656976182803,1.0246057530678192e-21,1.0161478785904297,-0.0739235532696888
6.0,0.0237030551108848,1.1496104518901238e-21,1.139708159372016,-0.0769947912454028
7.0,0.0243512907666484,1.2082700975420017e-21,1.2497195301745294,-0.0755826631519021
8.0,0.026246191496346,1.2530841142492285e-21,1.3553716037892496,-0.0724759813462007
9.0,0.0293130479435878,1.2871803032878037e-21,1.4347981116057371,-0.0693692995404993
10.0,0.0334771507519838,1.3136864659337286e-21,1.4661327850135526,-0.0679571714469987
11.0,0.0458946030741672,1.3373949875049206e-21,1.4533846163094069,-0.0767837570652558
12.0,0.068826871311096,1.3492266341386465e-21,1.4201375534581917,-0.0937700908125213
13.0,0.1137409758132821,1.3315803130370196e-21,1.2323112924707569,-0.1168750827261243
14.0,0.1632080740717549,1.303729184315675e-21,1.0428040516496464,-0.1381433201760246
15.0,0.1934957636353945,1.284438891893646e-21,1.0065793722895469,-0.1486452092301096
16.0,0.2183927944170672,1.2667158086825418e-21,0.992534566910192,-0.1558298022146279
17.0,0.2405328455688324,1.2503259488621979e-21,0.995929491112197,-0.1609561017003696
18.0,0.2609954707685274,1.2343210596572701e-21,1.0019994417736144,-0.1649364096834356
19.0,0.281364335729813,1.2182421085487638e-21,1.0082189665682575,-0.1683844053696373
20.0,0.3012107093790877,1.20067092383641e-21,1.014305583344539,-0.1712237679499225
21.0,0.3205942300733652,1.1726412653817722e-21,1.0186517147303322,-0.1733953157853174
22.0,0.3396067314372485,1.1543564683243581e-21,1.022969134242415,-0.1753799121661584
23.0,0.35836378772683,1.154530949539262e-21,1.0285095069878365,-0.1775347922678333
24.0,0.3768299059847928,1.1557523180435886e-21,1.0349441663404446,-0.1797417051961231
