alpha,Cd,Cs,Cl,Cm
-10.0,0.1028496958630713,-4.970266483175547e-24,-0.4060358502753723,0.0550990480582689
-9.0,0.0916177006701586,-2.1982895735540865e-23,-0.4741345054395691,0.0511424232336705
-8.0,0.0807753282712272,-7.050159096345767e-23,-0.5154402470965408,0.0428261045135789
-7.0,0.070306246305534,-1.4674756337315738e-22,-0.536651303623094,0.0311844353523042
-6.0,0.0601941224123359,-2.4694202417087115e-22,-0.5444659033960346,0.0172517592041566
-5.0,0.0504226242308899,-3.673061845628305e-22,-0.5455822747921689,0.0020624195234464
-4.0,0.0403444322748116,-6.841919162753791e-22,-0.4407589545148366,-0.0234630209344745
-3.0,0.0306903425409498,-1.1699966833099293e-21,-0.2190644381365483,-0.0555317692469881
-2.0,0.0235111958934114,-1.5150100852853154e-21,-0.0196618923378672,-0.0738011367088848
-1.0,0.0187153462483676,-1.6568047141524793e-21,0.1073778817595349,-0.0774463151945054
0.0,0.0157907708569491,-1.7461340238935162e-21,0.2234937848895452,-0.079148677793954
1.0,0.0144690585964555,-1.8093789788140737e-21,0.3439466460348425,-0.079729267044402
2.0,0.0139051028238406,-1.8393987932013843e-21,0.4605012181814928,-0.079958281780263
3.0,0.0141466259946626,-1.8099484238780976e-21,0.57273004334973,-0.0790013079673623
4.0,0.0148069774002744,-1.7376242044767923e-21,0.6826379537345634,-0.0767496133031744
5.0,0.0157898298803945,-1.646466467850302e-21,0.7867306567060111,-0.0741320379494707
6.0,0.0169988562747415,-1.5605155468514597e-21,0.8815138596340918,-0.0720774220680224
7.0,0.0189149173688029,-1.4669336832133196e-21,0.979706268880088,-0.0705266061060592
8.0,0.0221130749812183,-1.358987872780374e-21,1.0800767739159551,-0.0690173905752227
9.0,0.0266383035014336,-1.2698755795726137e-21,1.158206356777722,-0.0678740557339022
10.0,0.0325355773188947,-1.232794267610029e-21,1.1896759995014154,-0.0674208818404867
11.0,0.0441832190788797,-1.2828706185025538e-21,1.1875712414485422,-0.0739531725836439
12.0,0.0624602986838954,-1.3789940374099341e-21,1.1817810211143729,-0.0867008273683394
13.0,0.088907203547694,-1.4986779338953496e-21,1.1392200860184896,-0.1032402342413439
14.0,0.1214835596788457,-1.6278431969013822e-21,1.0707365302642493,-0.1216922351088023
15.0,0.1590650543975536,-1.722268328504924e-21,1.0096896000655085,-0.1364631706963764
16.0,0.1919329307836206,-1.8284089066353454e-21,0.9438632617596906,-0.1520526546555453
17.0,0.2143889288649201,-1.980597122465185e-21,0.8740961053107327,-0.1706707679195053
18.0,0.2359482748820647,-2.168135352081781e-21,0.8022018767835378,-0.190792809831857
19.0,0.2559644849610761,-2.3909472550498657e-21,0.7279664911272431,-0.2124993720188276
20.0,0.273791075227976,-2.6489564909341693e-21,0.6511758632909855,-0.2358710461066446
21.0,0.2887815618087863,-2.9420867192994227e-21,0.5716159082239023,-0.2609884237215353
22.0,0.3002894608295286,-3.2702615997103588e-21,0.4890725408751303,-0.287932096489727
23.0,0.3076682884162247,-3.633404791731706e-21,0.4033316761938067,-0.316782656037447
24.0,0.3102715606948962,-4.031439954928197e-21,0.3141792291290685,-0.3476206939909228
