alpha,Cd,Cs,Cl,Cm
-10.0,0.0249065318608897,-3.434761974054366e-21,-1.0732064541182402,0.0054067639622245
-9.0,0.0225262393305432,-3.1355323293482928e-21,-0.9992907398617008,0.0062213900212979
-8.0,0.0203930711395351,-2.833318338656105e-21,-0.9191709076970505,0.006732406568486
-7.0,0.01853634122071,-2.528369852244608e-21,-0.8336254602123256,0.0070102327626497
-6.0,0.0169853635069124,-2.2209367203806045e-21,-0.7434328999955613,0.0071252877626499
-5.0,0.0157694519309871,-1.9112687933309017e-21,-0.6493717296347931,0.0071479907273476
-4.0,0.01479533503566,-1.5927577702719893e-21,-0.5471734663994646,0.0066920925435352
-3.0,0.0140064575103327,-1.2707349395525959e-21,-0.4371275797923952,0.0057839221791311
-2.0,0.0134872075078624,-9.63359535197884e-22,-0.326849500751684,0.0051127659146851
-1.0,0.013154948085695,-6.747509165125449e-22,-0.219054658831915,0.0048810850331918
0.0,0.0130008420919056,-4.090863048783536e-22,-0.1105248861641936,0.0046700136818125
1.0,0.0130294722244102,-1.6963327644127745e-22,0.0004648326011776,0.0042125035054924
2.0,0.0131002453755492,4.009020844543824e-23,0.1105033240749248,0.0038958273595339
3.0,0.0133528446868354,2.1941233713727904e-22,0.2188020358375745,0.0041687564292972
4.0,0.0139053437759025,3.820335997572082e-22,0.3264748804980587,0.0047692003827766
5.0,0.014702652487369,5.308908470047359e-22,0.4299562376876474,0.005369644336256
6.0,0.0156896806658533,6.6892092957937285e-22,0.5256804870376105,0.0056425734060194
7.0,0.0172347131714976,7.87652640520907e-22,0.621930082521374,0.0055494832763917
8.0,0.0197388934534996,8.906600384985838e-22,0.7185128894944469,0.0052638016264423
9.0,0.0231964192400604,9.989478726560997e-22,0.7991514046612234,0.0047759115645714
10.0,0.0276014882593813,1.133520892137151e-21,0.8475681247260978,0.0040761961991793
11.0,0.0358184780617999,1.338964707337134e-21,0.8683373609449135,6.549186061715782e-05
12.0,0.0475127999814107,1.5548853863367533e-21,0.8826417172694425,-0.00688294456436
13.0,0.0601841135567709,1.707161865298813e-21,0.8977108722659604,-0.0143417322759933
14.0,0.0766699345512988,1.856161032672556e-21,0.9058049131157374,-0.0240190503106557
15.0,0.1037898454535693,2.066176426506049e-21,0.8310805080016944,-0.0393733326507776
16.0,0.135187136544762,2.2416852028164918e-21,0.7403160016473408,-0.0557039683733306
17.0,0.1626441988491108,2.333059752262545e-21,0.7123987575512702,-0.0679085904012768
18.0,0.1889340187234538,2.376896475361265e-21,0.7005216146955101,-0.0779625230650747
19.0,0.21398058359673,2.3280741779552778e-21,0.7162558497868752,-0.0852480619289713
20.0,0.237707880897879,2.1414716658872106e-21,0.7711727395321798,-0.0891475025572141
21.0,0.2600398980558399,1.7719677449996867e-21,0.8768435606382389,-0.0890431405140503
22.0,0.280900622499552,1.174441221135335e-21,1.0448395898118663,-0.0843172713637273
23.0,0.3002140416579548,3.0377090013677857e-22,1.2867321037598782,-0.0743521906704924
24.0,0.3179041429599872,-8.851644121533548e-22,1.6140923791890878,-0.0585301939985927
