alpha,Cd,Cs,Cl,Cm
16.5,0.1490568222149959,2.2904946311980992e-21,0.7250755717384425,-0.0620365090305877
17.0,0.1626441988491108,2.333059752262545e-21,0.7123987575512702,-0.0679085904012768
17.5,0.1759397648757243,2.3637404167401576e-21,0.7037319686741754,-0.0732429994309288
18.0,0.1889340187234538,2.376896475361265e-21,0.7005216146955101,-0.0779625230650747
18.5,0.2016174588209165,2.366887778856196e-21,0.7042141052036259,-0.0819899482492452
19.0,0.21398058359673,2.3280741779552778e-21,0.7162558497868752,-0.0852480619289713
19.5,0.2260138914795117,2.2548155233888405e-21,0.738093258033609,-0.087659651049784
20.0,0.237707880897879,2.1414716658872106e-21,0.7711727395321798,-0.0891475025572141
20.5,0.2490530502804493,1.982402456180717e-21,0.816940703870939,-0.0896344033967926
21.0,0.2600398980558399,1.7719677449996867e-21,0.8768435606382389,-0.0890431405140503
21.5,0.2706589226526683,1.504527383074451e-21,0.9523277194224308,-0.0872965008545183
22.0,0.280900622499552,1.174441221135335e-21,1.0448395898118663,-0.0843172713637273
22.5,0.2907554960251083,7.760691099126683e-22,1.1558255813948983,-0.0800282389872084
23.0,0.3002140416579548,3.0377090013677857e-22,1.2867321037598782,-0.0743521906704924
23.5,0.3092667578267086,-2.480935574620052e-22,1.439005566495157,-0.0672119133591102
24.0,0.3179041429599872,-8.851644121533548e-22,1.6140923791890878,-0.0585301939985927
24.5,0.3261166954864083,-1.6130818132069429e-21,1.813438951430021,-0.048229819534471
