alpha,Cd,Cs,Cl,Cm
-10.0,0.1301765524838856,1.5332052308649837e-21,-0.3263185917913435,0.0618002947702435
-9.0,0.1212879340769155,1.5264915255975585e-21,-0.3256084156736321,0.0706040503505845
-8.0,0.1119683059662863,1.5070766522983917e-21,-0.3234280155832302,0.0759440332435782
-7.0,0.1022643329261784,1.4760499747221493e-21,-0.3197025839142366,0.0786861866210615
-6.0,0.0922226797307723,1.4345008566234952e-21,-0.31435731306075,0.0796964536548711
-5.0,0.0818900111542484,1.3835186617570953e-21,-0.307317395416869,0.079840777516844
-4.0,0.0699398558747222,1.2522108476337969e-21,-0.2527976187423125,0.0713494316459701
-3.0,0.0574601763682671,1.0270402579983245e-21,-0.1410877485170496,0.0522337946505612
-2.0,0.048119288106,7.951293359561587e-22,-0.0262254437155537,0.0320314674564367
-1.0,0.0427043367702384,6.028368034533188e-22,0.0682370594947647,0.0139116662446802
0.0,0.0385308896579195,3.631644555591945e-22,0.1797208563743769,-0.0065548816409871
1.0,0.0347346257032839,-9.386316150451565e-23,0.3597426714647984,-0.0370148318703397
2.0,0.031472065451593,-6.296306569028383e-22,0.5510089188542044,-0.0591648659217555
3.0,0.0282082611630983,-1.0887396156159017e-21,0.6985941374523601,-0.0641160038246881
4.0,0.0249256881812114,-1.534947686447238e-21,0.8324195594842576,-0.0676763343412686
5.0,0.0223926914402477,-1.9470156454215057e-21,0.9539620974100762,-0.0698266316136431
6.0,0.0213776158745231,-2.303704268563362e-21,1.064698663689995,-0.0705476697839578
7.0,0.0221077942583252,-2.648252708755256e-21,1.1719886642554955,-0.0696606651655761
8.0,0.0241322651313674,-2.987764299106724e-21,1.2749765977515843,-0.0677092550051365
9.0,0.0272019320761029,-3.2467960859830587e-21,1.3628170157087265,-0.0657578448446968
10.0,0.0310676986749854,-3.3499051157495493e-21,1.424664469657389,-0.0648708402263152
11.0,0.0383030004338614,-3.2985509227698455e-21,1.4683340630285993,-0.0689580748040082
12.0,0.0510065479123443,-3.1817581939022146e-21,1.489385745172521,-0.0774224144312446
13.0,0.0771162741348394,-2.8961351097154665e-21,1.3914894666970927,-0.0900202693001747
14.0,0.1135216336761816,-2.591292261860741e-21,1.236016001605412,-0.1063580430940764
15.0,0.1564643018554083,-2.430269247831384e-21,1.102052499143232,-0.1264983312994146
16.0,0.1967969204240483,-2.3539045333579308e-21,1.0249205644921762,-0.1433410292067649
17.0,0.2226361713343396,-2.384009574927483e-21,1.0237968315491408,-0.1508912381792655
18.0,0.244894773445337,-2.43505106301026e-21,1.0234187174112337,-0.1563776203872515
19.0,0.2680164460499302,-2.475303391528144e-21,1.0234698215443183,-0.161702381971479
20.0,0.2901896290243592,-2.521568132666108e-21,1.0235209256774027,-0.1659249743774606
21.0,0.3108974442820125,-2.593240774964865e-21,1.0231762197192271,-0.168650928116212
22.0,0.3308637930511045,-2.664522313143837e-21,1.0228315137610515,-0.1709841874771204
23.0,0.3506252677373594,-2.713148047888872e-21,1.0261072582221118,-0.1735016467457813
24.0,0.3700078925965967,-2.749041420210768e-21,1.0334517784197144,-0.1760110251474264
