1.000000000000000000e+00,0.000000000000000000e+00
9.999818422348574209e-01,1.920892905999218897e-04
9.999636844697147309e-01,3.841785811998437794e-04
9.999455267045721518e-01,5.762678717997656149e-04
9.999273689394294617e-01,7.683571623996875589e-04
9.999092111742868827e-01,9.604464529996095028e-04
9.998806158340335370e-01,1.151102523111798221e-03
9.998424683594351325e-01,1.340229899646335583e-03
9.997980742161569623e-01,1.527988220284577344e-03
9.997480165183585399e-01,1.714311180675633138e-03
9.996920941906480840e-01,1.898958492646253939e-03
9.996296302158466096e-01,2.081495265524883377e-03
9.995599148197240602e-01,2.261385213538042588e-03
9.994833226347797916e-01,2.438451572999609900e-03
9.993987688140758552e-01,2.611849015182540843e-03
9.993052841290225308e-01,2.780596836429850924e-03
9.992031716381926110e-01,2.944261799657862597e-03
9.990899218825155526e-01,3.100419310266104133e-03
9.989667004494945379e-01,3.248804630557874679e-03
9.988315530939102516e-01,3.386422571925176098e-03
9.986852302212451127e-01,3.512020250853622409e-03
9.985283083370235513e-01,3.624129287961379807e-03
9.983610752273419653e-01,3.720219507597317780e-03
9.981856138874168893e-01,3.800234480779637013e-03
9.980039038349644009e-01,3.864835041741399024e-03
9.978177034186381800e-01,3.915203267776651459e-03
9.976284720301646924e-01,3.952739970992665865e-03
9.974375633576908484e-01,3.980543987687203307e-03
9.972458018467155183e-01,4.001797818841947886e-03
9.970536693999999533e-01,4.019482799999999842e-03
9.911395682000000429e-01,4.430569900000000394e-03
9.751243394254625052e-01,5.542871345555910705e-03
9.591090719602455295e-01,6.654615608321232806e-03
9.430938252988467774e-01,7.766659501349053828e-03
9.270786631196440419e-01,8.879919322162867570e-03
9.110636378451599793e-01,9.995146723065324521e-03
8.950488058417183090e-01,1.111314594787091159e-02
8.790342155873352992e-01,1.223460249048490857e-02
8.630199145294982221e-01,1.336018099863178418e-02
8.470059353789494150e-01,1.449033001653587081e-02
8.309923353648669408e-01,1.562583831570292861e-02
8.149791285070224767e-01,1.676687718205363553e-02
7.989663455402188363e-01,1.791384925035918035e-02
7.829540138864535814e-01,1.906710484806607708e-02
7.669421574788546359e-01,2.022694027648028539e-02
7.509307964935963975e-01,2.139359505544144793e-02
7.349199469959252218e-01,2.256724825919399768e-02
7.189096204453450101e-01,2.374801324143204981e-02
7.028998225201883443e-01,2.493592357748687302e-02
6.868905520698427303e-01,2.613092137654776659e-02
6.708818112217730389e-01,2.733299424690551274e-02
6.548736440814905135e-01,2.854268284598680122e-02
6.388659725327719974e-01,2.975891175211664574e-02
6.228588531698047159e-01,3.098238721106095009e-02
6.068521870290546349e-01,3.221177804869449629e-02
5.908460262155839082e-01,3.344773108121164296e-02
5.748402402292942526e-01,3.468852879647353615e-02
5.588347792113860235e-01,3.593351197879011277e-02
5.428295706635182238e-01,3.718173723638872746e-02
5.268244477204379050e-01,3.843105980046731401e-02
5.108192555703909843e-01,3.967949514486993762e-02
4.948137988402565024e-01,4.092453270843963986e-02
4.788078429977584149e-01,4.216313512485925924e-02
4.628011089100003694e-01,4.339163698421012738e-02
4.467932243384163948e-01,4.460505117818085868e-02
4.307837148090780111e-01,4.579681744710267788e-02
4.147722473863194592e-01,4.696194716737743524e-02
3.987584002954477902e-01,4.809385185088892872e-02
3.827417561610276242e-01,4.918541529042330662e-02
3.667219230139542874e-01,5.022910696280551840e-02
3.506985578005403226e-01,5.121713142929890800e-02
3.346708657364067530e-01,5.213219046192640177e-02
3.186391556222190613e-01,5.297366097674098551e-02
3.026034518502717097e-01,5.373504704941443194e-02
2.865639012289515897e-01,5.441057806587975415e-02
2.705207198146865610e-01,5.499375618927486442e-02
2.544740970450758422e-01,5.547299427058194343e-02
2.384250337269058218e-01,5.586154198573391877e-02
2.223740678488250744e-01,5.616150442254996822e-02
2.063217109999999910e-01,5.637550310000000175e-02
1.935462819999999862e-01,5.647863200000000083e-02
1.909598105048443684e-01,5.648774664623788799e-02
1.883733390096887506e-01,5.649686129247578209e-02
1.857868675145331328e-01,5.650597593871366925e-02
1.832003960193775149e-01,5.651509058495156335e-02
1.806139235099785134e-01,5.652315527078979884e-02
1.780274392326450794e-01,5.651903760936975718e-02
1.754409549553116454e-01,5.651491994794972246e-02
1.728544706779782392e-01,5.651080228652968079e-02
1.702679864006448052e-01,5.650668462510964607e-02
1.676815154327489787e-01,5.649973041092865716e-02
1.650951064005419799e-01,5.647957625139234106e-02
1.625086973683349811e-01,5.645942209185601801e-02
1.599222883361279823e-01,5.643926793231969496e-02
1.573358793039209835e-01,5.641911377278337886e-02
1.547495406108423677e-01,5.639297512528600176e-02
1.521633723853628994e-01,5.635233300982724070e-02
1.495772041598834312e-01,5.631169089436848657e-02
1.469910359344039630e-01,5.627104877890972551e-02
1.444048677089244948e-01,5.623040666345096444e-02
1.418189383340401621e-01,5.617834528877298922e-02
1.392333325738946415e-01,5.611081214779083115e-02
1.366477268137491208e-01,5.604327900680867308e-02
1.340621210536036001e-01,5.597574586582652195e-02
1.314765152934581072e-01,5.590821272484436388e-02
1.288915846050977809e-01,5.582022975922781849e-02
1.263071541219285554e-01,5.571709417034462902e-02
1.237227236387593299e-01,5.561395858146144650e-02
1.211382931555901044e-01,5.551082299257825703e-02
1.185538626724208927e-01,5.540768740369507450e-02
1.159711452778183910e-01,5.526962127565267224e-02
1.133890252216529088e-01,5.511937518559860416e-02
1.108069051654874126e-01,5.496912909554453608e-02
1.082247851093219304e-01,5.481888300549046800e-02
1.056426650531564482e-01,5.466863691543639991e-02
1.030645899563397833e-01,5.446083422007040598e-02
1.004868364843390927e-01,5.424845505532734091e-02
9.790908301233838817e-02,5.403607589058428279e-02
9.533132954033769757e-02,5.382369672584121773e-02
9.275462202831682990e-02,5.360068646326061892e-02
9.018490527745193219e-02,5.330662236760635997e-02
8.761518852658704837e-02,5.301255827195210102e-02
8.504547177572215066e-02,5.271849417629784207e-02
8.247575502485725296e-02,5.242443008064358312e-02
7.991119823050028825e-02,5.209233417712767072e-02
7.735602447271365534e-02,5.169107996899125618e-02
7.480085071492705018e-02,5.128982576085484857e-02
7.224567695714041726e-02,5.088857155271844096e-02
6.969050319935381210e-02,5.048731734458202641e-02
6.715105990036626671e-02,5.000125513540307209e-02
6.462195395342812398e-02,4.945946091137456285e-02
6.209284800648998126e-02,4.891766668734605361e-02
5.956374205955183854e-02,4.837587246331754437e-02
5.703463611261366806e-02,4.783407823928902819e-02
5.454643107969097543e-02,4.713051000959596337e-02
5.206372773801189874e-02,4.640518112609271634e-02
4.958102439633279429e-02,4.567985224258946236e-02
4.709832105465371066e-02,4.495452335908621533e-02
4.463171167052323862e-02,4.418260357871488242e-02
4.223065027415525557e-02,4.322092689557229667e-02
3.982958887778730028e-02,4.225925021242971785e-02
3.742852748141935193e-02,4.129757352928713904e-02
3.502746608505139664e-02,4.033589684614456716e-02
3.270505144317819440e-02,3.920882492064088620e-02
3.044364145504588684e-02,3.795345934137563104e-02
2.818223146691357928e-02,3.669809376211038282e-02
2.592082147878124743e-02,3.544272818284512072e-02
2.365988951160289191e-02,3.418663959942405683e-02
2.161910963545621983e-02,3.259757214675147730e-02
1.957832975930954428e-02,3.100850469407890123e-02
1.753754988316285138e-02,2.941943724140630434e-02
1.549677000701617756e-02,2.783036978873372480e-02
1.361967845000067526e-02,2.606469624351554285e-02
1.188046868606172125e-02,2.415025970263776078e-02
1.014125892212278633e-02,2.223582316175999954e-02
8.402049158183851410e-03,2.032138662088223829e-02
6.720260023825831534e-03,1.835955548370542256e-02
5.206802758477301757e-03,1.626233478074931918e-02
3.823522931454787638e-03,1.407770299059242156e-02
2.598999388403298080e-03,1.180059352886825459e-02
1.709884109440034782e-03,9.386643344553930596e-03
1.246353760823609366e-03,6.842029918522368748e-03
7.828234122071839503e-04,4.297416492490807767e-03
3.192930635907535470e-04,1.752803066459219031e-03
1.073241729063163037e-04,-7.976525320135547780e-04
4.522281363536319928e-04,-3.361040744521929819e-03
7.971320998009513411e-04,-5.924428957030332399e-03
1.142036063248267003e-03,-8.487817169538707657e-03
1.584334511733258809e-03,-1.103128986015303355e-02
2.325076763492198422e-03,-1.350902282402492369e-02
3.193516401589018960e-03,-1.594487446386093007e-02
4.179369648644190929e-03,-1.833569937453291207e-02
5.274468740384721452e-03,-2.067848941859763007e-02
6.489920414502614240e-03,-2.296121357547128983e-02
7.804448746949071460e-03,-2.518833679174247928e-02
9.227438721759694679e-03,-2.734771728125054424e-02
1.074982540516670679e-02,-2.943825774477373119e-02
1.235996770430763947e-02,-3.146205123657553476e-02
1.406592299291662372e-02,-3.340575120191700137e-02
1.585288724410229000e-02,-3.527522639830964202e-02
1.771278336398407829e-02,-3.707221754376020806e-02
1.964668053030280137e-02,-3.878934888194551789e-02
2.164895827639647802e-02,-4.042625395066367505e-02
2.370933223735556886e-02,-4.198935404712710734e-02
2.582371755008888714e-02,-4.347868587811373753e-02
