alpha,cl,cd,cm,cl_breukels,cd_breukels,cm_breukels
-0.5235987755982988,-0.0475696402513399,0.25397918782384554,-4.783959171677008,0.43301270189221924,-0.24999999999999992,-4.955070087846316
-0.50222739700245,-0.05149480442803629,0.24691604386248112,-4.531348868489822,0.40622114740596743,-0.22309591232950626,-4.551508976279343
-0.48085601840660097,-0.05723253632983068,0.23659127154475457,-4.171138002270738,0.37936107234424704,-0.19791242844962983,-4.164762911027656
-0.45948463981075205,-0.06332806896040617,0.2256226540416811,-3.8031825507020027,0.35256127150020716,-0.1744498088731875,-3.7948318920912607
-0.43811326121490307,-0.06945156332384311,0.2146037207465238,-3.4501228372846806,0.32594955249153845,-0.1527000853290412,-3.4417159194701554
-0.4167418826190542,-0.07557587730804588,0.2035833125832585,-3.113821910978867,0.2996522024960959,-0.1326471411782564,-3.1054149931643424
-0.3953705040232053,-0.08171123108707087,0.19256280587380864,-2.794336030988344,0.2737934615767648,-0.11426682582047533,-2.78592911317382
-0.37399912542735636,-0.0881994938744059,0.1815387224384132,-2.491665197313112,0.24849500476332312,-0.09752710259838297,-2.483258279498588
-0.3526277468315074,-0.09872166401346047,0.17046464151915824,-2.20580940995317,0.22387543502291124,-0.08238822957026676,-2.1974024921386457
-0.3312563682356584,-0.12408926379278329,0.15909057843074867,-1.936768668908519,-1.6449311982207737,0.16284987891226632,-1.9283617510939943
-0.30988498963980954,-0.15944224389828135,0.14774492173592368,-1.6845429741791589,-1.7503588178890594,0.14774492173592368,-1.6761360563646353
-0.2885136110439606,-0.17696071063348312,0.13364696170467047,-1.4491323257650892,-1.8107639819661752,0.13364696170467047,-1.4407254079505654
-0.26714223244811164,-0.17600916424978408,0.12055599881850679,-1.2305367236663105,-1.8293837164264066,0.12055599881850679,-1.2221298058517862
-0.24577085385226272,-0.17030821801594725,0.10847203307743264,-1.0287561678828223,-1.8094550472440392,0.10847203307743264,-1.0203492500682982
-0.2243994752564138,-0.1641984478231146,0.09739506448144802,-0.8437906584146249,-1.7542150003933599,0.09739506448144802,-0.8353837406001008
-0.20302809666056484,-0.15807599884352275,0.08732509303055286,-0.6756401952617179,-1.666900601848655,0.08732509303055286,-0.6672332774471936
-0.18165671806471592,-0.15195354986393095,0.07826211872474727,-0.524304778424102,-1.5507488775842098,0.07826211872474727,-0.5158978606095778
-0.16028533946886703,-0.1458311008843391,0.07020614156403118,-0.38978440790177654,-1.4089968535743114,0.07020614156403118,-0.38137749008725264
-0.13891396087301805,-0.13970865190474724,0.06315716154840458,-0.27207908369474176,-1.244881555793245,0.06315716154840458,-0.2636721658802176
-0.11754258227716913,-0.13358620292515538,0.0571151786778675,-0.1711888058029976,-1.0616400102152976,0.0571151786778675,-0.1627818879884735
-0.09617120368132016,-0.12744620346656776,0.05208019295241993,-0.08711357422654414,-0.8625092428147544,0.05208019295241993,-0.07870665641201996
-0.07479982508547126,-0.1207125978948431,0.04805220437206188,-0.019853388965381434,-0.6507262795659031,0.04805220437206188,-0.011446471150857382
-0.05342844648962234,-0.1064879990625101,0.045031212936793345,0.03059174998049059,-0.4295281464430284,0.045031212936793345,0.03899866779501465
-0.03205706789377336,-0.055539760395233055,0.04301721864661432,0.06422184261107196,-0.20215186942041652,0.04301721864661432,0.07262876042559607
-0.010685689297924456,0.028165525527645202,0.04201022150152481,0.08944380674088671,0.028165525527645202,0.04201022150152481,0.08944380674088671
0.010685689297924456,0.2581870124268715,0.04201022150152481,0.08944380674088671,0.2581870124268715,0.04201022150152481,0.08944380674088671
0.032057067893773425,0.4846755653029766,0.04301721864661432,0.07262876042559599,0.4846755653029766,0.04301721864661432,0.07262876042559599
0.05342844648962234,0.7043941581816734,0.045031212936793345,0.03899866779501465,0.7043941581816734,0.045031212936793345,0.03899866779501465
0.07479982508547126,0.9141057650886764,0.04805220437206188,-0.011446471150857382,0.9141057650886764,0.04805220437206188,-0.011446471150857382
